ID	UniProt ID	Average Intensity	Gene symbol ID
ENSG00000037474	Q08J23	387.58469573339585	NSUN2
ENSG00000038382	O75962	4.23398793025186	TRIO
ENSG00000039123	P42285	45.797961370119154	SKIV2L2
ENSG00000039319	Q7Z3T8	2.163148918440519	ZFYVE16
ENSG00000039560	Q9P0K7	21.903825040688673	RAI14
ENSG00000039650	Q96T60	19.231930940677387	PNKP
ENSG00000041357	P25789	1787.9973869658056	PSMA4
ENSG00000042088	Q9NUW8	3.331766158202176	TDP1
ENSG00000042445	Q6NUM9	17.288072561887397	RetSat
ENSG00000042753	P53680	161.5118933072467	AP2S1
ENSG00000044574	P11021	14995.658327726145	HSPA5
ENSG00000046604	Q14126	45.1960296001279	DSG2
ENSG00000047188	Q9H6S0	2.6544134230874388	YTHDC2
ENSG00000047249	Q9UI12-2	23.168378987482477	ATP6V1H
ENSG00000047410	P12270	164.6296920296047	TPR
ENSG00000047644	Q9ULE0	1.8563251547845088	WWC3
ENSG00000047849	P27816,P27816-5	1542.1973941306746	MAP4
ENSG00000047932	Q9HD26,Q9HD26-2	21.675970642105302	GOPC
ENSG00000048544	P82664	59.376268736250196	MRPS10
ENSG00000049245	Q15836	1248.1808136323682	VAMP3
ENSG00000049541	P35250	125.96686530916912	RFC2
ENSG00000049860	P07686	262.92661505431715	HEXB
ENSG00000051128	Q9NSC5	9.350905336043024	HOMER3
ENSG00000051523	P13498	33.32601681047207	CYBA
ENSG00000051620	Q9Y5Z4	273.27352659961485	HEBP2
ENSG00000052126	Q9HAU0	17.943177153905218	PLEKHA5
ENSG00000054116	O43617	104.46798334827699	TRAPPC3
ENSG00000054118	Q9Y2W1	191.0985223962142	THRAP3
ENSG00000054148	Q9NRX4	851.1155020354345	PHPT1
ENSG00000054523	O60333,O60333-2,O60333-3	6.603777856337342	KIF1B
ENSG00000054611	Q8WUA7	4.59321632516685	TBC1D22A
ENSG00000054654	Q8WXH0	2.3057002815897993	SYNE2
ENSG00000055130	Q13616	68.05117173261286	CUL1
ENSG00000055332	P19525	176.43568744078314	EIF2AK2
ENSG00000057019	Q96PD2	24.512289384580264	DCBLD2
ENSG00000057252	P35610	350.1120305441965	SOAT1
ENSG00000057294	Q99959-2	11.064309767962168	PKP2
ENSG00000057663	Q9H1Y0	5.1721887600308305	ATG5
ENSG00000058056	Q92995	11.929678028543655	USP13
ENSG00000058262	P61619	482.68929819163645	SEC61A1
ENSG00000058272	O14974	111.30749524871203	PPP1R12A
ENSG00000058729	Q9BVS4	1.7331584328568643	RIOK2
ENSG00000059573	P54886,P54886-2	468.1146806101499	ALDH18A1
ENSG00000059804	P11169	6.792577636610744	SLC2A3
ENSG00000060339	Q8IX12-2	74.50015933591969	CCAR1
ENSG00000060491	Q9NZT2-2	94.99893502925329	OGFR
ENSG00000060971	P09110	102.55224145212284	ACAA1
ENSG00000060982	P54687	100.73020733815216	BCAT1
ENSG00000061676	Q9Y2A7	122.80728926011952	NCKAP1
ENSG00000061794	P82673	30.883080809266513	MRPS35
ENSG00000062582	Q96EL2	10.455775482957343	MRPS24
ENSG00000062822	P28340	71.584652216902	POLD1
ENSG00000063046	P23588	520.391666293773	EIF4B
ENSG00000063241	Q96AB3	149.34488346353834	ISOC2
ENSG00000063854	Q16775	198.87921441973054	HAGH
ENSG00000064313	Q6P1X5	0.6139791848363858	TAF2
ENSG00000064419	Q9Y5L0	49.19999416421888	TNPO3
ENSG00000064651	P55011	2.3097347585791	SLC12A2
ENSG00000064666	Q99439	2630.6468745713923	CNN2
ENSG00000064703	Q9UHI6	24.744512511713978	DDX20
ENSG00000065000	O14617,O14617-5	89.06765296616673	AP3D1
ENSG00000065029	P36508-2	0.9420425566268745	ZNF76
ENSG00000065135	P08754	395.0483756644401	GNAI3
ENSG00000065154	P04181	434.0617491160715	OAT
ENSG00000065183	Q9UNX4	19.83423144047471	WDR3
ENSG00000065243	Q16513	42.8710121201712	PKN2
ENSG00000065268	Q9BV38	26.028315437153708	WDR18
ENSG00000065308	Q15035	37.50072352924202	TRAM2
ENSG00000065427	Q15046,Q15046-2	511.5664713627239	KARS
ENSG00000065485	Q14554	7.14778208174455	PDIA5
ENSG00000065526	Q96T58	3.2858665979634694	SPEN
ENSG00000065534	Q15746-2,Q15746-6	1.6893681245095782	MYLK
ENSG00000065613	Q9H2G2,Q9H2G2-2	167.61116976666983	SLK
ENSG00000065833	P48163	30.732156238311017	ME1
ENSG00000065978	P67809	3548.225004600082	YBX1
ENSG00000066027	Q15172	3.440201871022983	PPP2R5A
ENSG00000066044	Q15717	2653.218117462686	ELAVL1
ENSG00000066117	Q96GM5	9.416312721111344	SMARCD1
ENSG00000066136	Q13952	20.43126799168169	NFYC
ENSG00000066322	Q9BW60	216.25010578264175	ELOVL1
ENSG00000066455	Q8TBA6-2	3.6839713001086745	GOLGA5
ENSG00000066557	Q9H9A6	28.903884460131625	LRRC40
ENSG00000066777	Q9Y6D6	6.975026181381294	ARFGEF1
ENSG00000067064	Q13907	139.9112516733611	IDI1
ENSG00000067177	P46020-2	1.2492384556805542	PHKA1
ENSG00000067334	Q5QJE6	27.38853616753993	DNTTIP2
ENSG00000067596	Q14562	10.243212738072797	DHX8
ENSG00000067704	Q9NSE4	259.72047322040464	IARS2
ENSG00000067829	P51553	115.72158561769672	IDH3G
ENSG00000067900	Q13464	26.623311994149287	ROCK1
ENSG00000067955	Q13951-2	80.70121540427499	CBFB
ENSG00000068120	Q13057	54.17332848085658	COASY
ENSG00000068323	P19532	4.687089870448351	TFE3
ENSG00000068366	O60488-2	373.02400275593357	ACSL4
ENSG00000068438	Q9UET6,Q9UET6-2	35.26006799267178	FTSJ1
ENSG00000068489	Q96HE9	9.071163515241732	PRR11
ENSG00000068697	Q15012	33.13804261200765	LAPTM4A
ENSG00000068878	Q14997	9.60815242817144	PSME4
ENSG00000068903	Q8IXJ6-2	2.2117595381114756	SIRT2
ENSG00000068971	Q15173	16.377598353070365	PPP2R5B
ENSG00000069248	Q8WUM0	75.21820089285795	NUP133
ENSG00000069329	Q96QK1	462.0350509250877	VPS35
ENSG00000069345	O60884	388.44682326174643	DNAJA2
ENSG00000069849	P54709	549.1366401965714	ATP1B3
ENSG00000069869	P46934-4	29.17017842719309	NEDD4
ENSG00000069974	P51159	15.791713100210018	RAB27A
ENSG00000070214	Q8WWI5-3	8.455531336838284	SLC44A1
ENSG00000070669	P08243	395.729977240502	ASNS
ENSG00000070718	P53677	59.097528989421164	AP3M2
ENSG00000070770	P19784	119.2247462523495	CSNK2A2
ENSG00000070814	Q13428-3,Q13428-4	118.40933865604553	TCOF1
ENSG00000070831	P60953,P60953-1	4564.005834817055	CDC42
ENSG00000070882	Q9H4L5,Q9H4L5-2	218.13547884958206	OSBPL3
ENSG00000070950	Q9NS91	5.150110227240017	RAD18
ENSG00000071054	O95819-2	47.47708492308998	MAP4K4
ENSG00000071082	P62899	3914.064555753322	RPL31
ENSG00000071127	O75083	8148.357803657461	WDR1
ENSG00000071537	Q9UBV2	46.37849523833425	SEL1L
ENSG00000071539	Q15645	72.63366430839707	TRIP13
ENSG00000071626	Q96EP5	730.665754848817	DAZAP1
ENSG00000071655	O95983-2	40.599518629703354	MBD3
ENSG00000071859	Q14320	178.2368271939018	FAM50A
ENSG00000071994	Q16342-3	3.120798265020944	PDCD2
ENSG00000072042	Q8TC12	310.9392310739397	RDH11
ENSG00000072062	P17612	206.6057858634363	PRKACA
ENSG00000072110	P12814,P12814-2	10432.633760940735	ACTN1
ENSG00000072210	P51648	119.2971766828006	ALDH3A2
ENSG00000072274	P02786	1346.635022617748	TFRC
ENSG00000072364	Q9UHB7	4.871300563979109	AFF4
ENSG00000072415	Q8N3R9	20.011389266476336	MPP5
ENSG00000072786	O94804	83.2470069440279	STK10
ENSG00000072849	Q9GZP9	112.1257516030913	DERL2
ENSG00000072864	Q9NXR1,Q9NXR1-2	8.773558600047156	NDE1
ENSG00000073008	P15151-3	237.53601046265155	PVR
ENSG00000073536	Q9NVX2	66.18532835606224	NLE1
ENSG00000073584	Q969G3	104.72990841180436	SMARCE1
ENSG00000073792	Q9Y6M1-1	230.036089956904	IGF2BP2
ENSG00000074071	P82930	48.33643412140299	MRPS34
ENSG00000074201	P54105	453.17124850195273	CLNS1A
ENSG00000074266	O75530-3	26.75962200159473	EED
ENSG00000074319	Q99816	96.13663241217054	TSG101
ENSG00000074695	P49257	575.7762935797475	LMAN1
ENSG00000074800	P06733	126320.80797964419	ENO1
ENSG00000075218	Q9NYZ3	5.448569483525919	GTSE1
ENSG00000075413	P27448-3	10.841141087197471	MARK3
ENSG00000075415	Q00325-2	3151.2845617359526	SLC25A3
ENSG00000075426	P15408-3	24.716234136002186	FOSL2
ENSG00000075643	Q96EN8	8.72910540201138	MOCOS
ENSG00000075711	Q12959-4,Q12959-5	103.60069182112852	DLG1
ENSG00000075856	Q15020	77.58239637540461	SART3
ENSG00000075914	Q15024	40.215980055158305	EXOSC7
ENSG00000076003	Q14566	190.09243806751107	MCM6
ENSG00000076053	Q9Y580	23.86632102743652	RBM7
ENSG00000076067	Q15434	103.06886431192922	RBMS2
ENSG00000076201	Q9H3S7	34.923138891120665	PTPN23
ENSG00000076242	P40692	2.794938774052072	MLH1
ENSG00000076248	P13051	8.06575584508995	UNG
ENSG00000076382	Q96R06	13.727873785860478	SPAG5
ENSG00000076685	P49902	130.215040011484	NT5C2
ENSG00000076944	Q15833	64.4398415537496	STXBP2
ENSG00000076984	O14733	1.814476068441582	MAP2K7
ENSG00000077097	Q02880	78.60369687282002	TOP2B
ENSG00000077150	Q00653,Q00653-4	21.958348474858134	NFKB2
ENSG00000077152	Q9NPD8	25.593057364255646	UBE2T
ENSG00000077348	Q9NQT4	138.56135575454556	EXOSC5
ENSG00000077721	P49459	192.4866247033861	UBE2A
ENSG00000078061	P10398	18.346819428833804	ARAF
ENSG00000078304	Q13362,Q13362-4	218.5108816864366	PPP2R5C
ENSG00000078369	P62873	1764.099850854746	GNB1
ENSG00000078668	Q9Y277	1059.0006030160332	VDAC3
ENSG00000078674	Q15154	18.54286521212132	PCM1
ENSG00000078747	Q96J02-2	47.751302323098216	ITCH
ENSG00000078902	Q9H0E2	99.0874295475559	TOLLIP
ENSG00000079134	Q96FV9	40.96845379658682	THOC1
ENSG00000079332	Q9NR31	1223.1913389943393	SAR1A
ENSG00000079482	O60890	0.5417291633753372	OPHN1
ENSG00000079616	Q14807	8.087280009655291	KIF22
ENSG00000079739	P36871	1358.6847142417969	PGM1
ENSG00000079785	Q92499	477.16371157409696	DDX1
ENSG00000079805	P50570,P50570-2	504.0827528954098	DNM2
ENSG00000079999	Q14145	30.817521777515548	KEAP1
ENSG00000080345	Q5UIP0	6.506329794775387	RIF1
ENSG00000080371	Q9UL25	265.96509985902594	RAB21
ENSG00000080802	O95628-8	3.338658183988392	CNOT4
ENSG00000080824	P07900,P07900-2	22266.332198739416	HSP90AA1
ENSG00000080839	P28749	0.23172931459783305	RBL1
ENSG00000081154	Q8WW12	412.983398002008	PCNP
ENSG00000081721	Q9UNI6	74.4660381010795	DUSP12
ENSG00000082516	Q8TEQ6	49.08008663276917	GEMIN5
ENSG00000082701	P49841	33.167216033505284	GSK3B
ENSG00000082898	O14980	529.9066087891682	XPO1
ENSG00000083223	Q5VYS8	4.0709890715551715	ZCCHC6
ENSG00000083312	Q92973-2	777.1863790847199	TNPO1
ENSG00000083750	Q5VZM2-2	23.248702749969492	RRAGB
ENSG00000083845	P46782	4918.312122466081	RPS5
ENSG00000083937	Q9UQN3	40.03608397857443	CHMP2B
ENSG00000084073	O75844	180.0615958148802	ZMPSTE24
ENSG00000084090	Q9NQZ5	35.933872588054264	STARD7
ENSG00000084234	Q06481	129.10176229672507	APLP2
ENSG00000084652	P40222	170.75872567467587	TXLNA
ENSG00000084733	P61026	897.2135471609568	RAB10
ENSG00000084754	P40939	478.5727825440946	HADHA
ENSG00000084774	P27708	381.0517215444545	CAD
ENSG00000085224	P46100	4.9022023613765615	ATRX
ENSG00000085365	O15126	276.30135066242417	SCAMP1
ENSG00000085377	P48147	127.82642202477632	PREP
ENSG00000085491	Q6NUK1	704.5307510629837	SLC25A24
ENSG00000085662	P15121	2069.538297147961	AKR1B1
ENSG00000085733	Q14247,Q14247-3	517.0131171202711	CTTN
ENSG00000085760	P46199	17.50565094413755	MTIF2
ENSG00000085832	P42566	48.910115787569126	EPS15
ENSG00000085872	Q8IWX8	121.75763017629893	CHERP
ENSG00000086061	P31689	771.6438183333922	DNAJA1
ENSG00000086062	P15291	49.87758778536113	B4GALT1
ENSG00000086065	Q9NZZ3	400.20773243829893	CHMP5
ENSG00000086102	Q12986	3.3261467561761826	NFX1
ENSG00000086475	P49903	369.3431067404126	SEPHS1
ENSG00000086598	Q15363	595.5944663768701	TMED2
ENSG00000086827	O43264	64.48418408510179	ZW10
ENSG00000087008	O15254	9.694571119227561	ACOX3
ENSG00000087077	Q15654	160.856320281435	TRIP6
ENSG00000087088	Q07812-8	439.7488107830744	BAX
ENSG00000087470	O00429,O00429-3,O00429-4	405.540740220766	DNM1L
ENSG00000088038	O75175	8.496393468932691	CNOT3
ENSG00000088205	Q9NVP1	175.42274394648507	DDX18
ENSG00000088247	Q92945	3099.0804171329173	KHSRP
ENSG00000088256	P29992	334.10246692546536	GNA11
ENSG00000088325	Q9ULW0	76.33775254705671	TPX2
ENSG00000088356	Q9NUG6	26.40253685506179	PDRG1
ENSG00000088387	Q9BZ29-4	10.463607279419325	DOCK9
ENSG00000088832	P62942	14321.920159889218	FKBP1A
ENSG00000088930	Q9H0D6	240.96432713382717	XRN2
ENSG00000089006	Q9Y5X3	94.63845580434773	SNX5
ENSG00000089009	Q02878	3911.412768417018	RPL6
ENSG00000089159	P49023-2	760.8995705839809	PXN
ENSG00000089220	P30086	6926.460480876827	PEBP1
ENSG00000089280	P35637-2	1915.412066060337	FUS
ENSG00000089289	P78318	129.5944921362715	IGBP1
ENSG00000089597	Q14697-2	3230.4601974589295	GANAB
ENSG00000089685	O15392-5	11.287183988998308	BIRC5
ENSG00000089693	Q15773	6.498117614397616	MLF2
ENSG00000090054	O15269	119.93185338502244	SPTLC1
ENSG00000090060	P51003	67.15175891846533	PAPOLA
ENSG00000090273	Q9Y266	1255.6395134711133	NUDC
ENSG00000090372	Q9NRL3	47.92472721340583	STRN4
ENSG00000090520	Q9UBS4	118.57845223465148	DNAJB11
ENSG00000090615	Q08378	7.463508286614221	GOLGA3
ENSG00000090621	Q13310-3	1615.9274058639855	PABPC4
ENSG00000090686	Q86UV5	4.772637878126179	USP48
ENSG00000090861	P49588	382.19559955667575	AARS
ENSG00000090863	Q92896	21.051263675102103	GLG1
ENSG00000090889	O95239	37.00313667901578	KIF4A
ENSG00000090989	Q9NV70	53.06966286373202	EXOC1
ENSG00000091039	Q9BZF1	30.12003214295745	OSBPL8
ENSG00000091140	P09622	1178.7060704581056	DLD
ENSG00000091409	P23229-2	416.7450870706215	ITGA6
ENSG00000091483	P07954-2	1123.1598202325972	FH
ENSG00000091527	Q9UKY7,Q9UKY7-2	1154.2473229791997	CDV3
ENSG00000091640	O75391	48.782702961555536	SPAG7
ENSG00000092010	Q06323	2604.790267420879	PSME1
ENSG00000092094	Q9NPF4	160.40954522584718	OSGEP
ENSG00000092108	Q8WVM8	209.01031900405306	SCFD1
ENSG00000092201	Q9Y5B9	350.29094720482044	SUPT16H
ENSG00000092841	P60660	17724.701490281142	MYL6
ENSG00000092929	Q70J99	136.7231916628018	UNC13D
ENSG00000092969	P61812	13.664254524036819	TGFB2
ENSG00000093000	Q9UKX7	134.84669262538318	NUP50
ENSG00000094631	Q9UBN7	39.67370191407169	HDAC6
ENSG00000094880	Q9UJX2	11.824406183199528	CDC23
ENSG00000094916	P45973	202.48625950406955	CBX5
ENSG00000095002	P43246	105.70306960293532	MSH2
ENSG00000095059	P49366	210.42394961341597	DHPS
ENSG00000095139	P48444	1347.1144182458384	ARCN1
ENSG00000095261	Q16401	449.0281195356593	PSMD5
ENSG00000095321	P43155	28.658922210412612	CRAT
ENSG00000095380	Q9NR45	1493.222689112906	NANS
ENSG00000095485	Q69YN2	15.957361444097806	CWF19L1
ENSG00000095564	O14981	10.41082242478834	BTAF1
ENSG00000096063	Q96SB4	318.9419498812291	SRPK1
ENSG00000096080	Q9NVS2	94.98752529213962	MRPS18A
ENSG00000096401	Q99459	185.52068087906582	CDC5L
ENSG00000096717	Q96EB6	3.0902875554831306	SIRT1
ENSG00000097033	Q9Y371	309.5960159904118	SH3GLB1
ENSG00000099194	O00767	13.141161518780208	SCD
ENSG00000099246	Q9NP72	254.81774322771983	RAB18
ENSG00000099250	O14786	62.0307132123977	NRP1
ENSG00000099341	P48556	425.1932930407696	PSMD8
ENSG00000099800	Q9Y5L4	1654.0687235676282	TIMM13
ENSG00000099804	P49427	52.24528539839161	CDC34
ENSG00000099817	P19388	211.83243049808604	POLR2E
ENSG00000099940	O95721	63.783566535510225	SNAP29
ENSG00000099942	P46109	146.04870665147024	CRKL
ENSG00000099968	Q9BXK5	11.202216642337538	BCL2L13
ENSG00000099995	Q15459	376.4095760270649	SF3A1
ENSG00000100030	P28482	477.72726263684467	MAPK1
ENSG00000100034	P49593	94.00706831110092	PPM1F
ENSG00000100075	P53007	158.04926190461128	SLC25A1
ENSG00000100083	Q9UJY5	9.46336326495194	GGA1
ENSG00000100097	P09382	65707.7844169645	LGALS1
ENSG00000100109	Q9UBB9	3.270607488637338	TFIP11
ENSG00000100225	Q9Y3I1	7.071201797752183	FBXO7
ENSG00000100226	O00178	31.376060463338703	GTPBP1
ENSG00000100304	Q14166	327.99467345290935	TTLL12
ENSG00000100316	P39023	3398.13014713111	RPL3
ENSG00000100345	P35579	7050.662979805709	MYH9
ENSG00000100347	Q9Y512	115.46216211997358	SAMM50
ENSG00000100348	Q99757	50.27005934320085	TXN2
ENSG00000100380	P50502	1096.8313818265874	ST13
ENSG00000100387	P62877	61.25803473865143	RBX1
ENSG00000100393	Q09472	2.2722006353915436	EP300
ENSG00000100401	P46060	910.3063846185297	RANGAP1
ENSG00000100410	Q7RTV0	440.51447558206485	PHF5A
ENSG00000100417	Q92871	5.816881569566161	PMM1
ENSG00000100442	Q00688	649.1853855433808	FKBP3
ENSG00000100462	O14744	363.7682855553583	PRMT5
ENSG00000100504	P06737	434.6965797717437	PYGL
ENSG00000100519	P62333	1344.1132883415544	PSMC6
ENSG00000100554	Q9Y5K8	48.6816541509379	ATP6V1D
ENSG00000100567	P25788-2	1302.7354389757734	PSMA3
ENSG00000100568	Q9UEU0	6.418620347670576	VTI1B
ENSG00000100575	Q9Y5J7	555.4036729736433	TIMM9
ENSG00000100596	O15270	19.992589474181315	SPTLC2
ENSG00000100603	Q13573	95.16294329669631	SNW1
ENSG00000100632	P84090	2794.7373004799647	ERH
ENSG00000100664	P55010	563.2945617558246	EIF5
ENSG00000100714	P11586	1378.9926266483437	MTHFD1
ENSG00000100749	Q99986	67.71313954677834	VRK1
ENSG00000100764	P62191	1812.4684246103757	PSMC1
ENSG00000100804	P28074	1102.5910368369227	PSMB5
ENSG00000100811	P25490	95.88127883954388	YY1
ENSG00000100813	Q9UKV3-5	142.92245867640028	ACIN1
ENSG00000100823	P27695	1289.3340280530172	APEX1
ENSG00000100852	Q13017-2	17.43907683750956	ARHGAP5
ENSG00000100865	Q9BW66	5.609908645912937	CINP
ENSG00000100883	P61011	208.38549935746317	SRP54
ENSG00000100888	Q9HCK8	2.3882239920872097	CHD8
ENSG00000100889	Q16822	35.813408005236624	PCK2
ENSG00000100911	Q9UL46	1112.1669497307817	PSME2
ENSG00000100941	Q9H307	88.16079820655662	PNN
ENSG00000100949	Q92696	34.32525932498034	RABGGTA
ENSG00000100994	P11216	1298.2462881813235	PYGB
ENSG00000101084	Q9BUV8-2	232.23138923605012	C20orf24
ENSG00000101109	Q13043	59.28118804183897	STK4
ENSG00000101126	Q9H2P0	44.812311837581035	ADNP
ENSG00000101132	Q9NQP4	435.8531944168755	PFDN4
ENSG00000101138	Q05048	452.51878830502244	CSTF1
ENSG00000101146	P78406	341.1948653206116	RAE1
ENSG00000101150	O43399,O43399-5	2315.072295696534	TPD52L2
ENSG00000101160	Q9UBR2	740.0668945663963	CTSZ
ENSG00000101191	Q9BTC0	4.088387814703493	DIDO1
ENSG00000101199	Q8N6T3	130.29873561614693	ARFGAP1
ENSG00000101220	Q9GZN8	363.84451510502123	C20orf27
ENSG00000101246	Q13795	24.76729293079604	ARFRP1
ENSG00000101294	Q8TCT9-2,Q8TCT9-5	481.9920441673819	HM13
ENSG00000101310	Q15437	222.84328515567893	SEC23B
ENSG00000101335	P24844	3118.3607036304	MYL9
ENSG00000101346	Q9H488	688.8706728283391	POFUT1
ENSG00000101347	Q9Y3Z3	132.14216615270567	SAMHD1
ENSG00000101365	O43837	153.66447623358863	IDH3B
ENSG00000101367	Q15691	2730.3409471974	MAPRE1
ENSG00000101421	Q9H444	577.9984336011272	CHMP4B
ENSG00000101439	P01034	179.16996921572206	CST3
ENSG00000101457	Q9H147	16.637974328099627	DNTTIP1
ENSG00000101557	P54578	768.992165970323	USP14
ENSG00000101558	Q9P0L0,Q9P0L0-2	2839.0416876421623	VAPA
ENSG00000101843	O75832	477.14673707909867	PSMD10
ENSG00000101856	O00264	772.0945542142337	PGRMC1
ENSG00000101882	Q8N5F7	4.7233436303678875	NKAP
ENSG00000101972	Q8N3U4-2	14.36997366217998	STAG2
ENSG00000101986	P33897	1.1723231204475817	ABCD1
ENSG00000102007	Q04941	1314.9022253466471	PLP2
ENSG00000102024	P13797	1919.858129626657	PLS3
ENSG00000102054	Q16576,Q16576-2	2234.862872808711	RBBP7
ENSG00000102081	Q06787-5,Q06787-6,Q06787-8	60.151984676820774	FMR1
ENSG00000102103	O60828	146.5341170190586	PQBP1
ENSG00000102119	P50402	425.2702612368496	EMD
ENSG00000102172	P52788	1456.7245010930815	SMS
ENSG00000102178	P11441	36.80924062011641	UBL4A
ENSG00000102181	Q8TCZ2	41.419891596765716	CD99L2
ENSG00000102189	Q15075	95.48721315905067	EEA1
ENSG00000102218	O75695	53.828383418936724	RP2
ENSG00000102241	O43719	23.837954171703366	HTATSF1
ENSG00000102265	P01033	215.23236773782327	TIMP1
ENSG00000102309	Q9Y237,Q9Y237-2	469.9956126567405	PIN4
ENSG00000102317	P98179	2260.573207423744	RBM3
ENSG00000102362	Q96C24	1.908563399464467	SYTL4
ENSG00000102393	P06280	4.611769817725326	GLA
ENSG00000102401	Q9UH62	7.826230461061134	ARMCX3
ENSG00000102531	Q9Y2H6-2	0.9985609467640817	FNDC3A
ENSG00000102580	Q13217	28.283237886114623	DNAJC3
