ID	Gene symbol ID
ENSG00000073464	CLCN4
ENSG00000073754	CD5L
ENSG00000073756	PTGS2
ENSG00000073803	MAP3K13
ENSG00000073849	ST6GAL1
ENSG00000073910	FRY
ENSG00000074410	CA12
ENSG00000074416	MGLL
ENSG00000074527	NTN4
ENSG00000074657	ZNF532
ENSG00000074935	TUBE1
ENSG00000074964	ARHGEF10L
ENSG00000075089	ACTR6
ENSG00000075213	SEMA3A
ENSG00000075429	CACNG5
ENSG00000075624	ACTB
ENSG00000075945	KIFAP3
ENSG00000076108	BAZ2A
ENSG00000077044	DGKD
ENSG00000077157	PPP1R12B
ENSG00000077254	USP33
ENSG00000077274	CAPN6
ENSG00000077585	GPR137B
ENSG00000078070	MCCC1
ENSG00000078401	EDN1
ENSG00000078804	TP53INP2
ENSG00000079101	CLUL1
ENSG00000079156	OSBPL6
ENSG00000079277	MKNK1
ENSG00000079335	CDC14A
ENSG00000079337	RAPGEF3
ENSG00000079459	FDFT1
ENSG00000080031	PTPRH
ENSG00000080511	RDH8
ENSG00000080561	MID2
ENSG00000081059	TCF7
ENSG00000081181	ARG2
ENSG00000081189	MEF2C
ENSG00000081320	STK17B
ENSG00000081377	CDC14B
ENSG00000081479	LRP2
ENSG00000082438	COBLL1
ENSG00000082515	MRPL22
ENSG00000082684	SEMA5B
ENSG00000083067	TRPM3
ENSG00000083123	BCKDHB
ENSG00000083799	CYLD
ENSG00000083812	ZNF324
ENSG00000083817	ZNF416
ENSG00000083838	ZNF446
ENSG00000084093	REST
ENSG00000084731	KIF3C
ENSG00000085117	CD82
ENSG00000085185	BCORL1
ENSG00000085265	FCN1
ENSG00000085382	HACE1
ENSG00000085465	OVGP1
ENSG00000085644	ZNF213
ENSG00000085871	MGST2
ENSG00000085998	POMGNT1
ENSG00000086159	AQP6
ENSG00000086232	EIF2AK1
ENSG00000086289	EPDR1
ENSG00000086548	CEACAM6
ENSG00000086570	FAT2
ENSG00000086730	LAT2
ENSG00000086967	MYBPC2
ENSG00000087053	MTMR2
ENSG00000087903	RFX2
ENSG00000088179	PTPN4
ENSG00000088808	PPP1R13B
ENSG00000088826	SMOX
ENSG00000089123	TASP1
ENSG00000089163	SIRT4
ENSG00000089169	RPH3A
ENSG00000089199	CHGB
ENSG00000089250	NOS1
ENSG00000089723	OTUB2
ENSG00000090263	MRPS33
ENSG00000090266	NDUFB2
ENSG00000090470	PDCD7
ENSG00000090554	FLT3LG
ENSG00000090659	CD209
ENSG00000090674	MCOLN1
ENSG00000090776	EFNB1
ENSG00000090975	PITPNM2
ENSG00000091157	WDR7
ENSG00000091181	IL5RA
ENSG00000091262	ABCC6
ENSG00000091664	SLC17A6
ENSG00000091844	RGS17
ENSG00000091947	TMEM101
ENSG00000092009	CMA1
ENSG00000092054	MYH7
ENSG00000092096	SLC22A17
ENSG00000092330	TINF2
ENSG00000092445	TYRO3
ENSG00000093217	XYLB
ENSG00000095203	EPB41L4B
ENSG00000095209	TMEM38B
ENSG00000095303	PTGS1
ENSG00000095637	SORBS1
ENSG00000095970	TREM2
ENSG00000095981	KCNK16
ENSG00000096092	TMEM14A
ENSG00000096395	MLN
ENSG00000097046	CDC7
ENSG00000099139	PCSK5
ENSG00000099251	LOC158160
ENSG00000099385	BCL7C
ENSG00000099785	MARCH2
ENSG00000099875	MKNK2
ENSG00000099904	ZDHHC8
ENSG00000099949	LZTR1
ENSG00000099991	CABIN1
ENSG00000100003	SEC14L2
ENSG00000100012	SEC14L3
ENSG00000100027	YPEL1
ENSG00000100031	GGT1
ENSG00000100036	SLC35E4
ENSG00000100060	MFNG
ENSG00000100092	SH3BP1
ENSG00000100095	SEZ6L
ENSG00000100116	GCAT
ENSG00000100196	KDELR3
ENSG00000100201	DDX17
ENSG00000100221	JOSD1
ENSG00000100228	RAB36
ENSG00000100246	DNAL4
ENSG00000100253	MIOX
ENSG00000100271	TTLL1
ENSG00000100288	CHKB
ENSG00000100290	BIK
ENSG00000100292	HMOX1
ENSG00000100299	ARSA
ENSG00000100302	RASD2
ENSG00000100311	PDGFB
ENSG00000100312	ACR
ENSG00000100341	PNPLA5
ENSG00000100362	PVALB
ENSG00000100373	UPK3A
ENSG00000100379	KCTD17
ENSG00000100395	L3MBTL2
ENSG00000100416	TRMU
ENSG00000100422	CERK
ENSG00000100427	MLC1
ENSG00000100439	ABHD4
ENSG00000100448	CTSG
ENSG00000100450	GZMH
ENSG00000100453	GZMB
ENSG00000100490	CDKL1
ENSG00000100558	PLEK2
ENSG00000100564	PIGH
ENSG00000100592	DAAM1
ENSG00000100600	LGMN
ENSG00000100604	CHGA
ENSG00000100665	SERPINA4
ENSG00000100802	C14orf93
ENSG00000100985	MMP9
ENSG00000101000	PROCR
ENSG00000101057	MYBL2
ENSG00000101079	NDRG3
ENSG00000101190	TCFL5
ENSG00000101224	CDC25B
ENSG00000101255	TRIB3
ENSG00000101280	ANGPT4
ENSG00000101298	SNPH
ENSG00000101307	SIRPB1
ENSG00000101327	PDYN
ENSG00000101391	CDK5RAP1
ENSG00000101400	SNTA1
ENSG00000101412	E2F1
ENSG00000101417	PXMP4
ENSG00000101425	BPI
ENSG00000101435	CST9L
ENSG00000101442	ACTR5
ENSG00000101665	SMAD7
ENSG00000101670	LIPG
ENSG00000101695	RNF125
ENSG00000101752	MIB1
ENSG00000101773	RBBP8
ENSG00000101890	GUCY2F
ENSG00000101935	AMMECR1
ENSG00000101945	SUV39H1
ENSG00000101955	SRPX
ENSG00000102003	SYP
ENSG00000102032	RENBP
ENSG00000102098	SCML2
ENSG00000102271	KLHL4
ENSG00000102287	GABRE
ENSG00000102349	KLF8
ENSG00000102359	SRPX2
ENSG00000102554	KLF5
ENSG00000102572	STK24
ENSG00000102678	FGF9
ENSG00000102780	DGKH
ENSG00000102837	OLFM4
ENSG00000102886	GDPD3
ENSG00000102935	ZNF423
ENSG00000102996	MMP15
ENSG00000103044	HAS3
ENSG00000103056	SMPD3
ENSG00000103089	FA2H
ENSG00000103126	AXIN1
ENSG00000103145	HCFC1R1
ENSG00000103152	MPG
ENSG00000103175	WFDC1
ENSG00000103260	METRN
ENSG00000103313	MEFV
ENSG00000103319	EEF2K
ENSG00000103365	GGA2
ENSG00000103375	AQP8
ENSG00000103404	USP31
ENSG00000103522	IL21R
ENSG00000103528	SYT17
ENSG00000103569	AQP9
ENSG00000103855	CD276
ENSG00000103932	RPAP1
ENSG00000104081	BMF
ENSG00000104140	RHOV
ENSG00000104154	SLC30A4
ENSG00000104213	PDGFRL
ENSG00000104267	CA2
ENSG00000104290	FZD3
ENSG00000104341	LAPTM4B
ENSG00000104369	JPH1
ENSG00000104375	STK3
ENSG00000104432	IL7
ENSG00000104447	TRPS1
ENSG00000104499	GML
ENSG00000104549	SQLE
ENSG00000104714	ERICH1
ENSG00000104723	TUSC3
ENSG00000104783	KCNN4
ENSG00000104826	LHB
ENSG00000104856	RELB
ENSG00000104863	LIN7B
ENSG00000104883	PEX11G
ENSG00000104936	DMPK
ENSG00000104938	CLEC4M
ENSG00000104964	AES
ENSG00000104972	LILRB1
ENSG00000104974	LILRA1
ENSG00000104976	SNAPC2
ENSG00000105048	TNNT1
ENSG00000105141	CASP14
ENSG00000105173	CCNE1
ENSG00000105246	EBI3
ENSG00000105289	TJP3
ENSG00000105290	APLP1
ENSG00000105327	BBC3
ENSG00000105339	DENND3
ENSG00000105352	CEACAM4
ENSG00000105376	ICAM5
ENSG00000105388	CEACAM5
ENSG00000105392	CRX
ENSG00000105397	TYK2
ENSG00000105419	MEIS3
ENSG00000105492	SIGLEC6
ENSG00000105499	PLA2G4C
ENSG00000105501	SIGLEC5
ENSG00000105507	CABP5
ENSG00000105516	DBP
ENSG00000105610	KLF1
ENSG00000105612	DNASE2
ENSG00000105613	MAST1
ENSG00000105617	LENG1
ENSG00000105641	SLC5A5
ENSG00000105698	USF2
ENSG00000105699	LSR
ENSG00000105708	ZNF14
ENSG00000105711	SCN1B
ENSG00000105717	PBX4
ENSG00000105808	RASA4
ENSG00000105851	PIK3CG
ENSG00000105852	PON3
ENSG00000106025	TSPAN12
ENSG00000106066	CPVL
ENSG00000106069	CHN2
ENSG00000106080	FKBP14
ENSG00000106086	PLEKHA8
ENSG00000106278	PTPRZ1
ENSG00000106330	MOSPD3
ENSG00000106336	FBXO24
ENSG00000106348	IMPDH1
ENSG00000106537	TSPAN13
ENSG00000106560	GIMAP2
ENSG00000106648	GALNTL5
ENSG00000106683	LIMK1
ENSG00000106688	SLC1A1
ENSG00000106714	CNTNAP3
ENSG00000106785	TRIM14
ENSG00000106868	SUSD1
ENSG00000107140	TESK1
ENSG00000107281	NPDC1
ENSG00000107282	APBA1
ENSG00000107331	ABCA2
ENSG00000107447	DNTT
ENSG00000107518	ATRNL1
ENSG00000107537	PHYH
ENSG00000107551	RASSF4
ENSG00000107593	PKD2L1
ENSG00000107679	PLEKHA1
ENSG00000107731	UNC5B
ENSG00000107816	LZTS2
ENSG00000107821	KAZALD1
ENSG00000107882	SUFU
ENSG00000108375	RNF43
ENSG00000108384	RAD51C
ENSG00000108551	RASD1
ENSG00000108622	ICAM2
ENSG00000108691	CCL2
ENSG00000108700	CCL8
ENSG00000108702	CCL1
ENSG00000108784	NAGLU
ENSG00000108813	DLX4
ENSG00000108823	SGCA
ENSG00000108846	ABCC3
ENSG00000108852	MPP2
ENSG00000109061	MYH1
ENSG00000109103	UNC119
ENSG00000109158	GABRA4
ENSG00000109184	DCUN1D4
ENSG00000109255	NMU
ENSG00000109323	MANBA
ENSG00000109576	AADAT
ENSG00000109667	SLC2A9
ENSG00000109680	TBC1D19
ENSG00000109689	STIM2
ENSG00000109738	GLRB
ENSG00000109846	CRYAB
ENSG00000109881	CCDC34
ENSG00000110060	PUS3
ENSG00000110076	NRXN2
ENSG00000110315	RNF141
ENSG00000110324	IL10RA
ENSG00000110492	MDK
ENSG00000110514	MADD
ENSG00000110628	SLC22A18
ENSG00000110651	CD81
ENSG00000110660	SLC35F2
ENSG00000110723	EXPH5
ENSG00000110852	CLEC2B
ENSG00000110911	SLC11A2
ENSG00000110931	CAMKK2
ENSG00000110987	BCL7A
ENSG00000111012	CYP27B1
ENSG00000111087	GLI1
ENSG00000111224	PARP11
ENSG00000111276	CDKN1B
ENSG00000111319	SCNN1A
ENSG00000111321	LTBR
ENSG00000111328	CDK2AP1
ENSG00000111371	SLC38A1
ENSG00000111412	C12orf49
ENSG00000111554	MDM1
ENSG00000111602	TIMELESS
ENSG00000111670	GNPTAB
ENSG00000111671	SPSB2
ENSG00000111676	ATN1
ENSG00000111716	LDHB
ENSG00000111728	ST8SIA1
ENSG00000111752	PHC1
ENSG00000111783	RFX4
ENSG00000111801	BTN3A3
ENSG00000111816	FRK
ENSG00000111843	TMEM14C
ENSG00000111846	GCNT2
ENSG00000111859	NEDD9
ENSG00000111961	SASH1
ENSG00000111962	UST
ENSG00000112033	PPARD
ENSG00000112039	FANCE
ENSG00000112182	BACH2
ENSG00000112218	GPR63
ENSG00000112280	COL9A1
ENSG00000112309	B3GAT2
ENSG00000112394	SLC16A10
ENSG00000112425	EPM2A
ENSG00000112462	OR12D3
ENSG00000112530	PACRG
ENSG00000112539	C6orf118
ENSG00000112541	PDE10A
ENSG00000112561	TFEB
ENSG00000112576	CCND3
ENSG00000112695	COX7A2
ENSG00000112796	ENPP5
ENSG00000112852	PCDHB2
ENSG00000112877	CEP72
ENSG00000112964	GHR
ENSG00000113108	APBB3
ENSG00000113161	HMGCR
ENSG00000113240	CLK4
ENSG00000113263	ITK
ENSG00000113327	GABRG2
ENSG00000113532	ST8SIA4
ENSG00000113721	PDGFRB
ENSG00000113790	EHHADH
ENSG00000113966	ARL6
ENSG00000114054	PCCB
ENSG00000114251	WNT5A
ENSG00000114268	PFKFB4
ENSG00000114270	COL7A1
ENSG00000114405	C3orf14
ENSG00000114446	IFT57
ENSG00000114646	CSPG5
ENSG00000114650	SCAP
ENSG00000114698	PLSCR4
ENSG00000114737	CISH
ENSG00000114745	GORASP1
ENSG00000114770	ABCC5
ENSG00000114812	VIPR1
ENSG00000114904	NEK4
ENSG00000115109	EPB41L5
ENSG00000115129	TP53I3
ENSG00000115204	MPV17
ENSG00000115226	FNDC4
ENSG00000115257	PCSK4
ENSG00000115267	IFIH1
ENSG00000115271	GCA
ENSG00000115386	REG1A
ENSG00000115461	IGFBP5
ENSG00000115507	OTX1
ENSG00000115525	ST3GAL5
ENSG00000115526	CHST10
ENSG00000115657	ABCB6
ENSG00000115687	PASK
ENSG00000115738	ID2
ENSG00000115828	QPCT
ENSG00000115884	SDC1
ENSG00000116016	EPAS1
ENSG00000116106	EPHA4
ENSG00000116128	BCL9
ENSG00000116147	TNR
ENSG00000116183	PAPPA2
ENSG00000116337	AMPD2
ENSG00000116525	TRIM62
ENSG00000116663	FBXO6
ENSG00000116670	MAD2L2
ENSG00000116741	RGS2
ENSG00000116774	OLFML3
ENSG00000116857	TMEM9
ENSG00000116983	HPCAL4
ENSG00000116985	BMP8B
ENSG00000117009	KMO
ENSG00000117010	ZNF684
ENSG00000117122	MFAP2
ENSG00000117148	ACTL8
ENSG00000117153	KLHL12
ENSG00000117155	SSX2IP
ENSG00000117215	PLA2G2D
ENSG00000117305	HMGCL
ENSG00000117395	EBNA1BP2
ENSG00000117472	TSPAN1
ENSG00000117620	SLC35A3
ENSG00000117643	MAN1C1
ENSG00000117676	RPS6KA1
ENSG00000117682	DHDDS
ENSG00000118046	STK11
ENSG00000118245	TNP1
ENSG00000118513	MYB
ENSG00000118690	ARMC2
ENSG00000118762	PKD2
ENSG00000118777	ABCG2
ENSG00000118855	MFSD1
ENSG00000118946	PCDH17
ENSG00000118965	WDR35
ENSG00000119042	SATB2
ENSG00000119138	KLF9
ENSG00000119227	PIGZ
ENSG00000119280	C1orf198
ENSG00000119508	NR4A3
ENSG00000119547	ONECUT2
ENSG00000119630	PGF
ENSG00000119684	MLH3
ENSG00000119699	TGFB3
ENSG00000119772	DNMT3A
ENSG00000119866	BCL11A
ENSG00000119927	GPAM
ENSG00000119950	MXI1
ENSG00000120088	CRHR1
ENSG00000120211	INSL4
ENSG00000120256	LRP11
ENSG00000120324	PCDHB10
ENSG00000120328	PCDHB12
ENSG00000120594	PLXDC2
ENSG00000120616	EPC1
ENSG00000120659	TNFSF11
ENSG00000120662	MTRF1
ENSG00000120696	KBTBD7
ENSG00000120798	NR2C1
ENSG00000120885	CLU
ENSG00000120903	CHRNA2
ENSG00000120937	NPPB
ENSG00000120952	PRAMEF2
ENSG00000121053	EPX
ENSG00000121073	SLC35B1
ENSG00000121310	ECHDC2
ENSG00000121417	ZNF211
ENSG00000121578	B4GALT4
ENSG00000121671	CRY2
ENSG00000121775	TMEM39B
ENSG00000121797	CCRL2
ENSG00000121851	POLR3GL
ENSG00000121858	TNFSF10
ENSG00000121957	GPSM2
ENSG00000122035	RASL11A
ENSG00000122068	FYTTD1
ENSG00000122133	PAEP
ENSG00000122176	FMOD
ENSG00000122188	LAX1
ENSG00000122386	ZNF205
ENSG00000122420	PTGFR
ENSG00000122432	SPATA1
ENSG00000122490	PQLC1
ENSG00000122707	RECK
ENSG00000122735	DNAI1
ENSG00000122863	CHST3
ENSG00000122877	EGR2
ENSG00000122965	RBM19
ENSG00000123080	CDKN2C
ENSG00000123096	SSPN
ENSG00000123179	EBPL
ENSG00000123191	ATP7B
ENSG00000123201	GUCY1B2
ENSG00000123307	NEUROD4
ENSG00000123342	MMP19
ENSG00000123415	SMUG1
ENSG00000123472	ATPAF1
ENSG00000123570	RAB9B
ENSG00000123612	ACVR1C
ENSG00000123643	SLC36A1
ENSG00000123689	G0S2
ENSG00000123739	PLA2G12A
ENSG00000123836	PFKFB2
ENSG00000123843	C4BPB
ENSG00000123989	CHPF
ENSG00000123999	INHA
ENSG00000124067	SLC12A4
ENSG00000124089	MC3R
ENSG00000124102	PI3
ENSG00000124107	SLPI
ENSG00000124157	SEMG2
ENSG00000124177	CHD6
ENSG00000124216	SNAI1
ENSG00000124243	BCAS4
ENSG00000124406	ATP8A1
ENSG00000124429	POF1B
ENSG00000124440	HIF3A
ENSG00000124491	F13A1
ENSG00000124493	GRM4
ENSG00000124508	BTN2A2
ENSG00000124664	SPDEF
ENSG00000124731	TREM1
ENSG00000124766	SOX4
ENSG00000124780	KCNK17
ENSG00000124782	RREB1
ENSG00000124882	EREG
ENSG00000124900	TRIM51
ENSG00000124935	SCGB1D2
ENSG00000125170	DOK4
ENSG00000125378	BMP4
ENSG00000125414	MYH2
ENSG00000125434	SLC25A35
ENSG00000125449	ARMC7
ENSG00000125454	SLC25A19
ENSG00000125482	TTF1
ENSG00000125498	KIR2DL1
ENSG00000125508	SRMS
ENSG00000125629	INSIG2
ENSG00000125652	ALKBH7
ENSG00000125703	ATG4C
ENSG00000125731	SH2D3A
ENSG00000125744	RTN2
ENSG00000125746	EML2
ENSG00000125788	DEFB126
ENSG00000125798	FOXA2
ENSG00000125831	CST11
ENSG00000125848	FLRT3
ENSG00000125851	PCSK2
ENSG00000125875	TBC1D20
ENSG00000125900	SIRPD
ENSG00000125931	CITED1
ENSG00000125962	ARMCX5
ENSG00000126010	GRPR
ENSG00000126091	ST3GAL3
ENSG00000126106	TMEM53
ENSG00000126217	MCF2L
ENSG00000126251	GPR42
ENSG00000126351	THRA
ENSG00000126457	PRMT1
ENSG00000126522	ASL
ENSG00000126778	SIX1
ENSG00000126785	RHOJ
ENSG00000126838	PZP
ENSG00000126860	EVI2A
ENSG00000127124	HIVEP3
ENSG00000127311	HELB
ENSG00000127328	RAB3IP
ENSG00000127399	LRRC61
ENSG00000127418	FGFRL1
ENSG00000127529	OR7C2
ENSG00000127530	OR7C1
ENSG00000127780	OR1E2
ENSG00000128242	GAL3ST1
ENSG00000128266	GNAZ
ENSG00000128274	A4GALT
ENSG00000128294	TPST2
ENSG00000128408	RIBC2
ENSG00000128567	PODXL
ENSG00000128645	HOXD1
ENSG00000128656	CHN1
ENSG00000128683	GAD1
ENSG00000128805	ARHGAP22
ENSG00000128886	ELL3
ENSG00000129038	LOXL1
ENSG00000129151	BBOX1
ENSG00000129204	USP6
ENSG00000129219	PLD2
ENSG00000129221	AIPL1
ENSG00000129226	CD68
ENSG00000129255	MPDU1
ENSG00000129292	PHF20L1
ENSG00000129295	LRRC6
ENSG00000129353	SLC44A2
ENSG00000129451	KLK10
ENSG00000129465	RIPK3
ENSG00000129514	FOXA1
ENSG00000129757	CDKN1C
ENSG00000129864	VCY
ENSG00000129988	LBP
ENSG00000129993	CBFA2T3
ENSG00000130024	PHF10
ENSG00000130035	GALNT8
ENSG00000130052	STARD8
ENSG00000130208	APOC1
ENSG00000130226	DPP6
ENSG00000130349	C6orf203
ENSG00000130413	STK33
ENSG00000130511	SSBP4
ENSG00000130517	PGPEP1
ENSG00000130528	HRC
ENSG00000130529	TRPM4
ENSG00000130558	OLFM1
ENSG00000130590	SAMD10
ENSG00000130595	TNNT3
ENSG00000130600	H19
ENSG00000130649	CYP2E1
ENSG00000130714	POMT1
ENSG00000130720	FIBCD1
ENSG00000130734	ATG4D
ENSG00000130751	NPAS1
ENSG00000130768	SMPDL3B
ENSG00000130940	CASZ1
ENSG00000131019	ULBP3
ENSG00000131037	EPS8L1
ENSG00000131042	LILRB2
ENSG00000131061	ZNF341
ENSG00000131068	DEFB118
ENSG00000131089	ARHGEF9
ENSG00000131115	ZNF227
ENSG00000131188	PRR7
ENSG00000131196	NFATC1
ENSG00000131323	TRAF3
ENSG00000131408	NR1H2
ENSG00000131482	G6PC
ENSG00000131591	C1orf159
ENSG00000131650	KREMEN2
ENSG00000131771	PPP1R1B
ENSG00000131781	FMO5
ENSG00000131808	FSHB
ENSG00000131831	RAI2
ENSG00000131864	USP29
ENSG00000131941	RHPN2
ENSG00000131979	GCH1
ENSG00000132031	MATN3
ENSG00000132109	TRIM21
ENSG00000132196	HSD17B7
ENSG00000132313	MRPL35
ENSG00000132329	RAMP1
ENSG00000132334	PTPRE
ENSG00000132437	DDC
ENSG00000132446	FTHL17
ENSG00000132475	H3F3B
ENSG00000132514	CLEC10A
ENSG00000132522	GPS2
ENSG00000132563	REEP2
ENSG00000132640	BTBD3
ENSG00000132704	FCRL2
ENSG00000132718	SYT11
ENSG00000132846	ZBED3
ENSG00000132872	SYT4
ENSG00000132906	CASP9
ENSG00000132964	CDK8
ENSG00000133069	TMCC2
ENSG00000133101	CCNA1
ENSG00000133103	COG6
ENSG00000133106	EPSTI1
ENSG00000133107	TRPC4
ENSG00000133111	RFXAP
ENSG00000133193	FAM104A
ENSG00000133195	SLC39A11
ENSG00000133226	SRRM1
ENSG00000133250	ZNF414
ENSG00000133477	FAM83F
ENSG00000133597	ADCK2
ENSG00000133661	SFTPD
ENSG00000133874	RNF122
ENSG00000134042	MRO
ENSG00000134086	VHL
ENSG00000134245	WNT2B
ENSG00000134253	TRIM45
ENSG00000134291	TMEM106C
ENSG00000134321	RSAD2
ENSG00000134324	LPIN1
ENSG00000134438	RAX
ENSG00000134470	IL15RA
ENSG00000134532	SOX5
ENSG00000134533	RERG
ENSG00000134574	DDB2
ENSG00000134709	HOOK1
ENSG00000134755	DSC2
ENSG00000134769	DTNA
ENSG00000134853	PDGFRA
ENSG00000134897	BIVM
ENSG00000134899	ERCC5
ENSG00000134901	KDELC1
ENSG00000134982	APC
ENSG00000135048	TMEM2
ENSG00000135077	HAVCR2
ENSG00000135093	USP30
ENSG00000135108	FBXO21
ENSG00000135373	EHF
ENSG00000135406	PRPH
ENSG00000135413	LACRT
ENSG00000135414	GDF11
ENSG00000135452	TSPAN31
ENSG00000135547	HEY2
ENSG00000135587	SMPD2
ENSG00000135604	STX11
ENSG00000135643	KCNMB4
ENSG00000135709	KIAA0513
ENSG00000135899	SP110
ENSG00000135916	ITM2C
ENSG00000135917	SLC19A3
ENSG00000135919	SERPINE2
ENSG00000135924	DNAJB2
ENSG00000135960	EDAR
ENSG00000135966	TGFBRAP1
ENSG00000136235	GPNMB
ENSG00000136244	IL6
ENSG00000136271	DDX56
ENSG00000136280	CCM2
ENSG00000136319	TTC5
ENSG00000136327	NKX2-8
ENSG00000136444	RSAD1
ENSG00000136574	GATA4
ENSG00000136750	GAD2
ENSG00000136811	ODF2
ENSG00000136840	ST6GALNAC4
ENSG00000136856	SLC2A8
ENSG00000136869	TLR4
ENSG00000136935	GOLGA1
ENSG00000136944	LMX1B
ENSG00000136999	NOV
ENSG00000137101	CD72
ENSG00000137218	FRS3
ENSG00000137338	PGBD1
ENSG00000137392	CLPS
ENSG00000137414	FAM8A1
ENSG00000137440	FGFBP1
ENSG00000137491	SLCO2B1
ENSG00000137561	TTPA
ENSG00000137571	SLCO5A1
ENSG00000137573	SULF1
ENSG00000137699	TRIM29
ENSG00000137700	SLC37A4
ENSG00000137726	FXYD6
ENSG00000137745	MMP13
ENSG00000137760	ALKBH8
ENSG00000137819	PAQR5
ENSG00000137825	ITPKA
ENSG00000137834	SMAD6
ENSG00000137841	PLCB2
ENSG00000137843	PAK6
ENSG00000137878	Gcom1
ENSG00000138030	KHK
ENSG00000138036	DYNC2LI1
ENSG00000138039	LHCGR
ENSG00000138101	DTNB
ENSG00000138109	CYP2C9
ENSG00000138135	CH25H
ENSG00000138161	CUZD1
ENSG00000138185	ENTPD1
ENSG00000138271	GPR87
ENSG00000138386	NAB1
ENSG00000138468	SENP7
ENSG00000138587	MNS1
ENSG00000138613	APH1B
ENSG00000138617	PARP16
ENSG00000138623	SEMA7A
ENSG00000138641	HERC3
ENSG00000138696	BMPR1B
ENSG00000138735	PDE5A
ENSG00000138795	LEF1
ENSG00000138821	SLC39A8
ENSG00000139117	CPNE8
ENSG00000139173	TMEM117
ENSG00000139182	CLSTN3
