ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	UniProt ID	Average Intensity
ENSG00000002822	MAD1L1	2.33682816020348	372.861947911453	0.203111448510539	6.02896418551914	1.65013847174812E-9	1.21498574603385E-8	Q9Y6D9	28.625927523946395
ENSG00000002834	LASP1	1.64223787886268	7868.41915262509	0.217504298952724	3.29034010221848	0.0010006635552091	0.00265703808824597	Q14847	6600.210878042417
ENSG00000003056	M6PR	1.36171044149714	1318.4446792225	0.0838126820040889	5.31446967192234	1.06968395092062E-7	6.05958056562325E-7	P20645	77.91735302818623
ENSG00000003436	TFPI	-1.80518058091487	3985.15868136573	0.442336995752748	-1.92645691464339	0.0540473467087166	0.0908510161341759	P10646	18.587971260718014
ENSG00000003756	RBM5	-1.77822537231487	1106.76674938701	0.220776300576366	-3.7614462276182	1.68933741929698E-4	5.38487198540097E-4	P52756	7.851500436897925
ENSG00000004059	ARF5	-1.49231767729315	996.784631485662	0.0927983170243101	-6.22376246331919	4.85371766582274E-10	3.82203197968388E-9	P84085	1563.5841579398718
ENSG00000004142	POLDIP2	1.87875449494736	1705.92324332872	0.126558099252786	7.1886079293699	6.54552348742684E-13	7.18205530081338E-12	Q9Y2S7	69.71845127727167
ENSG00000004455	AK2	1.61234225558827	2272.83156219821	0.341732002374133	2.01666222587051	0.0437307744785523	0.075386314871287	P54819	1319.5525042816805
ENSG00000004478	FKBP4	2.82023357391265	1391.35712936765	0.329446360237594	4.5403890685144	5.61505158643053E-6	2.37663454437647E-5	Q02790	1395.2054514012461
ENSG00000004487	KDM1A	-1.46968953675767	2156.36188474131	0.1987832660189	-2.79455830240452	0.00519706686472547	0.0115902095873074	O60341	41.26512131382839
ENSG00000004534	RBM6	1.18446263414404	832.492495135529	0.178662618800537	1.36700496559552	0.171623749081283	0.243753468203155	P78332	1.9497129382072147
ENSG00000004700	RECQL	-1.75631848958353	1012.55591276091	0.246755746569286	-3.29295060892288	9.91418891510348E-4	0.00263475594850728	P46063	70.69351028418791
ENSG00000004766	VPS50	1.21750929586215	340.551797992926	0.115638446845493	2.45534936937881	0.0140747725136696	0.027975195367823	Q96JG6	2.5108104177585173
ENSG00000004779	NDUFAB1	1.63302926049823	362.617663780543	0.279125107095065	2.53488712856596	0.0112483562794451	0.0230393636990292	O14561	430.4028432054409
ENSG00000004864	SLC25A13	3.33483506438653	491.980950348883	0.371613011098712	4.67587344330456	2.92705087543955E-6	1.30272743393572E-5	Q9UJS0	96.62332151385172
ENSG00000004897	CDC27	1.61193783929779	2817.17016246372	0.196510662385217	3.50513352475602	4.56378333096264E-4	0.00130946453910923	P30260	37.92796262236561
ENSG00000004961	HCCS	2.02550686664364	525.100144499925	0.220598568530667	4.61599992545814	3.91207085211181E-6	1.69830061060581E-5	P53701	98.92542488188653
ENSG00000004975	DVL2	1.06348041458623	671.272248982727	0.0919217597822345	0.965967846954313	0.334060270317575	0.424402533652816	O14641	23.618222940792336
ENSG00000005007	UPF1	-1.00667451899139	1275.27016960346	0.180246311539438	-0.0532454849701681	0.957536315226276	0.973116868420764	Q92900,Q92900-2	526.073982382306
ENSG00000005022	SLC25A5	2.10532839010368	4307.00450656661	0.0955118415449204	11.2451531214971	2.44671741946369E-29	8.39699825485384E-28	P05141	9292.03618789071
ENSG00000005059	MCUB	1.19961132062191	331.664170573446	0.19878914400431	1.32083189592334	0.18655742197236	0.261833119217143	Q9NWR8	6.087477372240625
ENSG00000005075	POLR2J	1.2749780526949	472.034566610343	0.149375828917762	2.34624581147911	0.0189635962331749	0.0363586641000739	P52435	95.12145580635784
ENSG00000005100	DHX33	2.12586991713208	783.724357971461	0.2209831154803	4.92369436503329	8.49254430703396E-7	4.17032531452323E-6	Q9H6R0	0.6961740107779747
ENSG00000005156	LIG3	2.11280220538738	353.317779600907	0.38188243446925	2.82588989470987	0.00471494678909472	0.0106165787459933	P49916	6.0671431526571755
ENSG00000005175	RPAP3	1.10395292406171	680.15205552874	0.295262035360729	0.483227219891101	0.628934410167248	0.707694411440469	Q9H6T3	20.941500091879124
ENSG00000005194	CIAPIN1	-1.00231056300282	341.018829103092	0.256527297962021	-0.0129794866865485	0.989644158736187	0.992502012955647	Q6FI81	123.95672886545637
ENSG00000005339	CREBBP	-1.25668546779833	1457.52496440234	0.204604499602449	-1.61102814246473	0.107173588703008	0.163090243678491	Q92793	2.526479531347272
ENSG00000005486	RHBDD2	-1.42130547974964	504.171526775441	0.290443914695841	-1.74634977436278	0.0807501917253044	0.128532416743898	Q6NTF9	12.619005658440802
ENSG00000005810	MYCBP2	1.19898454120424	642.382275860887	0.173311082673379	1.51065387059911	0.130876661048951	0.193812914690134	O75592-2	0.7059627640047923
ENSG00000005884	ITGA3	-1.21991734910744	17004.5514806153	0.312027869481674	-0.919095487277725	0.358045629454145	0.448691931423669	P26006	1155.0052527360679
ENSG00000006125	AP2B1	1.36809770761221	6293.59039080659	0.0926033779408372	4.88288094027105	1.04547001651787E-6	5.0357824772235E-6	P63010	826.1804635195991
ENSG00000006327	TNFRSF12A	-1.17461989993714	1917.171675233	0.345384157756135	-0.672277461194799	0.501407075620202	0.58948372055263	Q9NP84	26.603845194820167
ENSG00000006451	RALA	1.20997340795194	805.622726604986	0.189355770683749	1.4521624569192	0.146456438926089	0.212953901721999	P11233	249.4118561707515
ENSG00000006453	BAIAP2L1	1.30746476963612	631.139810692257	0.11338459058972	3.41115199839533	6.46890190676437E-4	0.00179845371417808	Q9UHR4	25.190250422295925
ENSG00000006530	AGK	1.99041067421789	432.640896520403	0.18849619171803	5.26836175557293	1.37646645062297E-7	7.66392203580297E-7	Q53H12	125.70188095417569
ENSG00000006534	ALDH3B1	-1.89701025111319	840.949288900506	0.476189192030741	-1.93983292838721	0.052399997441223	0.0883463384806647	P43353	80.77997974397923
ENSG00000006625	GGCT	2.74420964919527	443.943747379944	0.368244655806826	3.95495407802629	7.6549353804685E-5	2.61333867437658E-4	O75223	240.44689584924853
ENSG00000006652	IFRD1	1.61510950078897	869.288658436946	0.256241047523413	2.69914592683868	0.0069517686251136	0.015049781209616	O00458	3.631316388729564
ENSG00000006712	PAF1	1.02340183691873	957.42957865499	0.204594459716489	0.163116479416476	0.870426724872517	0.908978293111314	Q8N7H5	29.175221477716526
ENSG00000006744	ELAC2	1.72749603956439	1016.85469229631	0.268015362329001	2.94267610729247	0.00325388655548176	0.00761108829855682	Q9BQ52	145.998256574883
ENSG00000007080	CCDC124	1.98660209226797	796.378450590811	0.279474833496478	3.54344226136876	3.94939780560515E-4	0.00114963366087145	Q96CT7	342.5522696442433
ENSG00000007168	PAFAH1B1	-1.17842136541768	2732.98552233827	0.102845428244819	-2.30302402944216	0.0212774911326378	0.0402146860859325	P43034	425.3418023680382
ENSG00000007392	LUC7L	1.38503271615815	531.005710104904	0.204646230475543	2.2962556104621	0.0216612705630608	0.0408466998681663	Q9NQ29	370.7779168758013
ENSG00000007520	TSR3	1.183180373241	379.918051568142	0.147306175872893	1.6473852822943	0.0994788785479295	0.153091171667552	Q9UJK0	7.153150530220505
ENSG00000007866	TEAD3	-1.07403069974312	730.797026036269	0.120206287087221	-0.857153431270205	0.391360095173077	0.483090616031907	Q99594	15.653959665177874
ENSG00000007923	DNAJC11	1.44449118089075	1029.29227116214	0.218045718778009	2.43325756983275	0.0149636521504711	0.0295376134077442	Q9NVH1	57.09735928627039
ENSG00000008018	PSMB1	1.75786318039276	1761.59467476613	0.166357041321169	4.89202488355221	9.98038226511232E-7	4.82664031343047E-6	P20618	1898.7023325420714
ENSG00000008128	CDK11A	1.15467270213995	499.278310516208	0.278147574118183	0.745949235713448	0.455698081286802	0.546139275807395	Q9UQ88,Q9UQ88-8	70.65842442592688
ENSG00000008130	NADK	1.44834725274752	849.34101527859	0.160161670083293	3.3366756303212	8.47868392928938E-4	0.00229321672386975	O95544	3.59846078825597
ENSG00000008282	SYPL1	1.42687702915037	1122.5385491935	0.307341458985256	1.66870101999834	0.0951766469108669	0.147578749069247	Q16563-2	164.18911156374523
ENSG00000008294	SPAG9	1.13505763059254	1801.21291101077	0.135590432231366	1.34792364563865	0.177682941970939	0.251232861987978	O60271,O60271-2,O60271-9	88.32353681933046
ENSG00000008311	AASS	1.16806962721053	622.556808778595	0.38013770928151	0.589592320378687	0.55546400155331	0.640122911966341	Q9UDR5	30.414680855052495
ENSG00000008394	MGST1	-1.02934672458577	5097.60607638266	0.216292213713925	-0.192928908462266	0.847014644653714	0.890930183440885	P10620	19.449559768051316
ENSG00000008441	NFIX	-2.92572779891897	2004.75343029524	0.137853013418171	-11.2351229271448	2.74112062460596E-29	9.32962680909274E-28	Q14938-5	4.473969787805444
ENSG00000008513	ST3GAL1	1.68239566418938	703.713278758709	0.204744053047744	3.66563534301757	2.4672528412102E-4	7.55088155886849E-4	Q11201	1.2091079977005652
ENSG00000008838	MED24	1.11354196604105	846.917520326221	0.130910568184903	1.1852055348172	0.235936192114565	0.318578322795131	O75448-2	0.7092198338485403
ENSG00000008869	HEATR5B	-1.58501381573425	414.320150500833	0.169850798326963	-3.91223015835616	9.14476939981349E-5	3.07773429405327E-4	Q9P2D3	1.7196913922331434
ENSG00000008952	SEC62	-1.56284926235892	2491.87179380329	0.0892069292046382	-7.2211726385881	5.1541169577163E-13	5.72139398136432E-12	Q99442	67.1284377960922
ENSG00000008988	RPS20	-1.95312257964415	4601.43682037011	0.138002223313599	-6.99831114058646	2.59066269220686E-12	2.66065150143107E-11	P60866	4610.182725094726
ENSG00000009307	CSDE1	-1.05968396334127	13302.0901809257	0.1447102328919	-0.577941605388775	0.563303544508577	0.647285648475025	O75534,O75534-2	487.5509432720504
ENSG00000009335	UBE3C	1.73489349168186	2745.17518256683	0.175117043002746	4.53894767852222	5.65356606943031E-6	2.38966160752006E-5	Q15386	44.30551022046069
ENSG00000009844	VTA1	-1.00784786448269	853.69740635463	0.215841836130365	-0.0522506637077496	0.958328964235094	0.973116868420764	Q9NP79	180.08162526107589
ENSG00000009954	BAZ1B	1.23276803229268	2664.97556523381	0.164853738247319	1.83132854128399	0.0670515200637998	0.109290439365204	Q9UIG0	37.50606465217718
ENSG00000010017	RANBP9	1.47295212102795	1332.98645993195	0.110385467144615	5.06145011781244	4.16079605912958E-7	2.14462391783671E-6	Q96S59	88.2722461532151
ENSG00000010165	METTL13	1.28389758460314	511.084543866185	0.192937205641239	1.86863971269574	0.0616729567628626	0.101623016911866	Q8N6R0	16.171000144839283
ENSG00000010244	ZNF207	-1.32663687050724	2285.13078570616	0.232832787416207	-1.7513578397614	0.0798842904070849	0.127367454894765	O43670,O43670-2	366.1188480878773
ENSG00000010256	UQCRC1	-1.29269077629937	1983.60208610756	0.113466707944012	-3.26419279282931	0.00109776439122726	0.00289079349583529	P31930	971.7137142123868
ENSG00000010292	NCAPD2	2.32362530352236	2006.57532578598	0.29949470749582	4.06143218925668	4.87725855016214E-5	1.72787632031588E-4	Q15021	160.1311890437986
ENSG00000010322	NISCH	-2.52040243964331	731.577533549465	0.167275157853595	-7.97281633654966	1.55098588107134E-15	2.18499778342491E-14	Q9Y2I1,Q9Y2I1-4	17.000497820914433
ENSG00000010704	HFE	-1.08441622188482	118.999271918274	0.383860606971108	-0.304586086037308	0.760681418523666	0.821666281330642	Q30201-2	19.81427523687228
ENSG00000010810	FYN	5.641572405908	366.874390101292	0.221002325793614	11.2944391616972	1.39793574629929E-29	4.87895371342592E-28	P06241	9.407487644225931
ENSG00000011007	ELOA	1.02269218634059	1361.11876272584	0.211592920793024	0.15299180441231	0.878404738336231	0.915298181845672	Q14241	5.030214326345993
ENSG00000011009	LYPLA2	1.18953019440423	463.900118643177	0.183187183187099	1.36686360081564	0.171668062946902	0.243788381345859	O95372	369.04384441912396
ENSG00000011028	MRC2	-36.544035397935	3040.82434224035	0.367244186418041	-14.1365452201897	2.26115625135992E-45	1.52658937079518E-43	Q9UBG0	1.0599178497701187
ENSG00000011198	ABHD5	1.35255588172673	931.863760381401	0.27761244795781	1.56941161815061	0.116552058640856	0.175331874407375	Q8WTS1	3.091049565282445
ENSG00000011201	ANOS1	4.49477452958825	71.6513949061369	0.730426494730341	2.96846946762661	0.00299286833969348	0.00706609752281921	P23352	2.4499972617434245
ENSG00000011243	AKAP8L	1.00197381710304	681.509036439675	0.23136732760173	0.0122956405795739	0.990189745407255	0.992922190123094	Q9ULX6	29.254859214696214
ENSG00000011260	UTP18	2.53044190829074	761.084761358498	0.244525879917209	5.47749528609484	4.31388495267922E-8	2.59484170352248E-7	Q9Y5J1	37.90405393746647
ENSG00000011304	PTBP1	1.54191931608189	5310.40335603954	0.230428798747294	2.71115103150635	0.00670500777088728	0.0145538248435194	P26599	4543.316217758473
ENSG00000011376	LARS2	1.82821188961705	416.409266320262	0.187287217317516	4.64758514114054	3.3584349022647E-6	1.4782138659594E-5	Q15031	12.774591040407238
ENSG00000011405	PIK3C2A	1.2208889804841	1385.26567266414	0.255699607478568	1.12605576538259	0.260141915882609	0.345188848751974	O00443	1.7286481425207034
ENSG00000011422	PLAUR	3.40423155364992	532.978887281526	0.155127229243292	11.3927721147029	4.54302315478487E-30	1.64120032389962E-28	Q03405,Q03405-2	36.33947888918232
ENSG00000011426	ANLN	3.64456659544452	3975.09767432219	0.490744405126661	3.80187169300039	1.43607095734879E-4	4.6349677842331E-4	Q9NQW6	161.56165626644597
ENSG00000011454	RABGAP1	-1.33853210036155	824.39893595823	0.168949622317017	-2.48980573023658	0.0127812937144367	0.0257312830115472	Q9Y3P9	27.77627522677353
ENSG00000011478	QPCTL	2.54060502519693	191.874562055738	0.160887608840565	8.36094286027496	6.22189779040471E-17	9.93172444450261E-16	Q9NXS2	13.69444216537175
ENSG00000011485	PPP5C	1.07016177244204	1745.65033043542	0.121796092497344	0.803218707923371	0.421848334310988	0.513896289727101	P53041	246.33576883999413
ENSG00000011566	MAP4K3	1.06601865526902	586.565114758696	0.118223045944261	0.780158256512538	0.435297729545652	0.526387731089021	Q8IVH8-3	514.216336083463
ENSG00000012963	UBR7	1.34201608371824	811.386086766419	0.354201444818176	1.19819376284381	0.230841592983069	0.312896092299048	Q8N806	40.41184858836539
ENSG00000013016	EHD3	-1.34462147278884	37.2624915899666	0.262252740442229	-1.62896331649343	0.103320784872832	0.158005730548811	Q9NZN3	670.2613279069067
ENSG00000013275	PSMC4	1.7270273261906	1196.35777172875	0.288389022760834	2.7334289731086	0.00626786402142991	0.0137085254000295	P43686	1325.5783799185933
ENSG00000013364	MVP	-1.09752317454686	1929.94512259726	0.283942684347896	-0.472811628691587	0.636347576937221	0.714409296961323	Q14764	665.740582455979
ENSG00000013375	PGM3	-1.06013341954463	905.543338341484	0.385911573701198	-0.218303485858582	0.827192658636051	0.876067384015604	O95394	249.06324669665224
ENSG00000013561	RNF14	-1.17495063887661	854.757871383947	0.159238786760319	-1.46070033187333	0.144097697950247	0.210018527565802	Q9UBS8	5.434117692883278
ENSG00000013583	HEBP1	1.22162155871108	646.975555780072	0.220890027966209	1.30742628022922	0.191067976771446	0.267283158176088	Q9NRV9	421.6616735775718
ENSG00000013588	GPRC5A	5.23756607809982	1042.24279452916	0.22848584398399	10.4553371822937	1.38505240982451E-25	3.94293145700042E-24	Q8NFJ5	352.2933750819809
ENSG00000013810	TACC3	3.3288638442795	825.723626943301	0.392645358408182	4.41882178422463	9.92404376725801E-6	4.0042965625236E-5	Q9Y6A5	26.817604336186108
ENSG00000014123	UFL1	-1.71114989270285	738.713023984026	0.121228105197655	-6.39262768966808	1.63058956813126E-10	1.33949030015038E-9	O94874	16.105379363749847
ENSG00000014138	POLA2	-1.03749398348722	241.592123554425	0.474459685173393	-0.11192303969396	0.910884428344725	0.940967985969822	Q14181	12.83909563578067
ENSG00000014216	CAPN1	-1.19232145658276	2231.82469391107	0.151942533357964	-1.67019228484338	0.0948813259764011	0.147213208895948	P07384	580.4306600310467
ENSG00000014641	MDH1	1.26532361610403	1208.36052117185	0.130142988903264	2.60871841935993	0.00908819916221423	0.0190830558547173	P40925	2329.1506853767823
ENSG00000015171	ZMYND11	-1.27964570933105	1974.92242346065	0.0765437450175447	-4.64759637652292	3.35825203926896E-6	1.4782138659594E-5	Q15326-3	0.601043850671624
ENSG00000015475	BID	1.42903316989121	397.1034110051	0.145733877434961	3.5341089723965	4.09152350564405E-4	0.00118496889151974	P55957	96.3890441600036
ENSG00000015676	NUDCD3	1.07901835764605	944.772365629179	0.136970768531554	0.801042523100778	0.423107028816455	0.515175652018064	Q8IVD9	46.63917022522265
ENSG00000016864	GLT8D1	-1.34780618630569	835.287252679124	0.0961258507232697	-4.47968001886839	7.47550200604499E-6	3.08586125241182E-5	Q68CQ7	3.6260646026699628
ENSG00000017260	ATP2C1	-1.0683383540015	1403.89840164629	0.107645174857044	-0.885953654932452	0.37564250147371	0.467095723199244	P98194	14.561603775248814
ENSG00000018408	WWTR1	-1.34341323504671	1510.3033954692	0.425656583186089	-1.00057925583624	0.317030263144366	0.406348231609844	Q9GZV5	8.085894657724229
ENSG00000018510	AGPS	1.25409322252334	1663.18237392848	0.117746615162956	2.77413150126525	0.00553492999458733	0.0122639992975478	O00116	261.60701312234926
ENSG00000018610	CXorf56	1.74025429328452	326.393632474924	0.168456717384702	4.7448279092741	2.08683672489873E-6	9.54214201929082E-6	Q9H5V9	2.518774120642365
ENSG00000018699	TTC27	1.62642663280752	405.328840872534	0.294003989780347	2.38672184417494	0.0169993476237532	0.0329977222372762	Q6P3X3	14.389963790179056
ENSG00000019144	PHLDB1	-12.093977601126	2492.24244756844	0.274601969936671	-13.0961074600134	3.46581889624214E-39	1.95525992982062E-37	Q86UU1-2	0.532030767034854
ENSG00000020129	NCDN	-1.31782841881695	498.236323601355	0.130379590453235	-3.05387171703136	0.00225908659254849	0.00550513113430702	Q9UBB6	20.35843891591318
ENSG00000020426	MNAT1	1.82119853012096	505.837847701524	0.235051070269091	3.67957567301892	2.33622358820947E-4	7.19438698373032E-4	P51948	19.774003948680345
ENSG00000020577	SAMD4A	-1.00876285719947	809.381448436545	0.296370384013011	-0.0424707129548193	0.96612345835311	0.976237452192089	Q9UPU9-3	3.929734413183258
ENSG00000020922	MRE11	1.75460905100716	559.915979025223	0.141449074403129	5.73456997958862	9.77600558847606E-9	6.40416484865439E-8	P49959	83.67641423731773
ENSG00000021355	SERPINB1	2.36708149793944	1247.99864055948	0.370698049502912	3.3534284309629	7.98170527684831E-4	0.00217211384791764	P30740	1591.9296508260559
ENSG00000021574	SPAST	-1.43954418199354	389.831102372663	0.108924790703547	-4.82545860207328	1.39681477810122E-6	6.57183799826376E-6	Q9UBP0-3,Q9UBP0-4	2.018022072374082
ENSG00000021776	AQR	1.21373511308003	995.6085478177	0.130744130763134	2.13740837865393	0.0325647905330747	0.0583606015428108	O60306	14.899260973608191
ENSG00000021826	CPS1	-6.51327343061638	226.368955987184	0.335127845607937	-8.06672089014833	7.22113745771052E-16	1.0558242992901E-14	P31327	2.042495388370898
ENSG00000022840	RNF10	1.6787235504035	2417.99644932354	0.152291703697352	4.90745490991056	9.22658581512855E-7	4.48939142621102E-6	Q8N5U6	2.722428391359516
ENSG00000023191	RNH1	1.22706055031074	2024.38995700779	0.283445538614682	1.04149263795776	0.297646968239575	0.386028540961196	P13489	3204.1243768732556
ENSG00000023228	NDUFS1	1.24404437676152	1210.33927907983	0.151151945695926	2.08424673488573	0.0371377296679346	0.0654079330074599	P28331	208.36491236085956
ENSG00000023287	RB1CC1	-1.52454036012411	1298.46328216624	0.349289843691771	-1.74174644703137	0.0815528212133109	0.129607005959089	Q8TDY2-2	0.16722431206047877
ENSG00000023318	ERP44	1.59838655724326	1316.23454600871	0.276857307593209	2.44391726848982	0.0145287577709798	0.0287849265972507	Q9BS26	578.5823563794672
ENSG00000023516	AKAP11	-1.47451085141209	1254.43316180822	0.0957038568769043	-5.85385435853796	4.80309272437497E-9	3.32635709695363E-8	Q9UKA4	0.7450130862065458
ENSG00000023697	DERA	1.11995730571666	512.921135403762	0.163356984692112	1.00053105263912	0.317053577719053	0.406348231609844	Q9Y315	85.40912179072286
ENSG00000023734	STRAP	-1.08748409853628	2950.51266047934	0.188778866118266	-0.640931414394074	0.521567244575292	0.608978547352717	Q9Y3F4	1235.4286970530193
ENSG00000023909	GCLM	1.7771621064121	768.701244505122	0.315575026896391	2.62877355360626	0.00856934024310969	0.0181043431435739	P48507	273.01285475046967
ENSG00000024048	UBR2	2.0128469024638	1335.99550826113	0.254972623649882	3.95821884841219	7.55107558859626E-5	2.57930713013843E-4	Q8IWV8,Q8IWV8-3	14.680713607750604
ENSG00000024422	EHD2	-1.95900528595077	5204.05142676119	0.172408651870437	-5.62687127290669	1.83507565459082E-8	1.16149383772898E-7	Q9NZN4	615.8464018042833
ENSG00000025770	NCAPH2	1.28980723913534	342.135130610475	0.368178111500971	0.997222432406203	0.31865655472218	0.408021736303506	Q6IBW4	5.373871515678654
ENSG00000025772	TOMM34	1.6760426071956	1006.96566044925	0.309952631449687	2.40378286583312	0.0162264080429495	0.0316635284166405	Q15785	443.647531094226
ENSG00000025796	SEC63	-1.07454160818208	2225.59754862957	0.211828391845448	-0.48964799613622	0.624383006955276	0.703528143004502	Q9UGP8	85.55505307176082
ENSG00000026508	CD44	-1.22115155217707	9443.35037319801	0.146123295696168	-1.9725962045014	0.0485415857879976	0.0825053366915271	P16070-4	3747.004446580857
ENSG00000027001	MIPEP	1.08819816717912	204.476360672124	0.18030494307701	0.676305937827767	0.498846423582263	0.586920061266438	Q99797	1.9418229181581683
ENSG00000028116	VRK2	-1.07309136032231	379.001743391426	0.13158045408695	-0.77346524974014	0.439247086910551	0.53007401433677	Q86Y07	8.002839719431694
ENSG00000028203	VEZT	1.18094400871258	1183.01872441655	0.0990154397470561	2.42326414405801	0.0153817378192631	0.0302324802349659	Q9HBM0	0.9739545812624486
ENSG00000028310	BRD9	1.27375613157433	627.563165588375	0.160143649147684	2.17984973537075	0.0292686018654264	0.0531393939819755	Q9H8M2-3	1.214217506886761
ENSG00000028528	SNX1	-2.08149156054381	1026.49037450054	0.100129533906956	-10.5624950779458	4.44682171203736E-26	1.30499957843757E-24	Q13596	120.03914806767915
ENSG00000028839	TBPL1	1.09683172835169	203.339353454715	0.234802481164971	0.56789097545414	0.570109000176419	0.653222359007666	P62380	0.9879828512719905
ENSG00000029363	BCLAF1	-1.12758676333191	2781.87713748615	0.150675494555745	-1.14974533800189	0.250248774916875	0.334091388094897	Q9NYF8-2,Q9NYF8-3,Q9NYF8-4	186.16433369539442
ENSG00000029534	ANK1	3.58909295438316	97.3365705350167	0.236952352770268	7.7805485644237	7.22107391243679E-15	9.63459699656119E-14	P16157-10	3.52455801455978
ENSG00000029725	RABEP1	1.22277595562515	1634.4908534502	0.115325707672459	2.5160052746368	0.0118693406451282	0.0241710406577484	Q15276	8.134562887453482
ENSG00000029993	HMGB3	2.80450475993621	1079.71208658535	0.114818673170923	12.9573525851178	2.13489143174951E-38	1.17229260618956E-36	O15347	1039.5034700909357
ENSG00000030066	NUP160	2.31338233435267	1099.46783920397	0.264951229751679	4.56689226184976	4.95008266471765E-6	2.11693566364093E-5	Q12769	28.972038713642633
ENSG00000030110	BAK1	2.90323292165162	439.483482950264	0.30856175036399	4.98331474937763	6.25041534651527E-7	3.13027489283324E-6	Q16611	8.488519042290477
ENSG00000030582	GRN	-1.38741104951252	2879.31492474424	0.447541888410081	-1.05553310600635	0.291181576675906	0.378888718254957	P28799	312.1049413782456
ENSG00000031698	SARS	1.81254283068105	3188.14322090527	0.384435501835453	2.2318830663444	0.0256226923533149	0.0472701753061379	P49591	568.8730317455061
ENSG00000031823	RANBP3	1.34863182455902	972.06937615953	0.144576549211069	2.98455420167385	0.00283991882073964	0.00673717300887832	Q9H6Z4-3	443.8928278888289
ENSG00000032444	PNPLA6	-1.08214969364051	841.713243377246	0.213435532422783	-0.533650978880535	0.593583030875901	0.675109854227355	Q8IY17-2	7.0547076942377345
ENSG00000032742	IFT88	-1.3228055482795	195.905828545929	0.185737082174503	-2.1729694311147	0.0297826180919442	0.0539791328977215	Q13099-2	1.1344694193125378
ENSG00000033011	ALG1	1.50673111227594	407.958012282388	0.182896245093685	3.23364746830624	0.00122220218960691	0.00317968162825718	Q9BT22	33.12405592929444
ENSG00000033030	ZCCHC8	1.18705492734821	453.765761469601	0.194017609205022	1.27507340108548	0.202283263002645	0.280274724054915	Q6NZY4	25.41223399513209
ENSG00000033050	ABCF2	2.51667649498054	1732.8349540937	0.263824108565061	5.04699811207784	4.48805783873361E-7	2.30369566254897E-6	Q9UG63	276.1882072402789
ENSG00000033170	FUT8	3.10855185518956	761.023227706354	0.196437948310343	8.32956493087338	8.11399852581407E-17	1.27705034122844E-15	Q9BYC5	31.53647153565162
ENSG00000033178	UBA6	1.49531795811882	1159.50104957947	0.257584366721873	2.2534453198119	0.0242310847545388	0.0450459001116954	A0AVT1	552.9880066184477
ENSG00000033627	ATP6V0A1	1.52138582284272	584.505066626798	0.376411511702632	1.60830911789943	0.107767494708686	0.163792274218947	Q93050-1,Q93050-3	6.578526746143096
ENSG00000033800	PIAS1	-1.81227152541041	879.748854395653	0.176253387867804	-4.86685183868601	1.13389969611616E-6	5.43418570423398E-6	O75925	2.469548292043112
ENSG00000034152	MAP2K3	3.80212179812861	519.346754205911	0.164404054118642	11.7199345156844	1.00749845566571E-31	3.92670139424286E-30	P46734	168.70007706867136
ENSG00000034510	TMSB10	-1.231696565451	18668.8984708266	0.212129990413513	-1.41727666206122	0.156402055696787	0.225031722153697	P63313	12512.978270966158
