ID	Ensembl ID	Average Intensity	UniProt ID	Gene symbol ID
MO000061378	ENSG00000129245	206.44305373267073	P51116	
MO000061392	ENSG00000069535	2.645688821983043	P27338	
MO000061404	ENSG00000072110	10432.633760940735	P12814,P12814-2	
MO000061428	ENSG00000213024	307.3745776909934	P37198	
MO000061432	ENSG00000143614	58.459312764808686	Q8WXI9	
MO000061495	ENSG00000119689	520.0340435613736	P36957	
MO000061569	ENSG00000115947	7.661641975428202	O43929	
MO000061587	ENSG00000108821	NaN		COL1A1
MO000061615	ENSG00000117222	15.630477524715314	Q15291	
MO000061622	ENSG00000100664	563.2945617558246	P55010	
MO000061628	ENSG00000144712	22.25896778849603	O75155	
MO000061687	ENSG00000105323	646.1180209043907	Q9BUJ2-2	
MO000061801	ENSG00000130164	119.8500463585174	P01130	
MO000062057	ENSG00000130702	2.1200922966063374	O15230	
MO000062089	ENSG00000108946	669.0572731345126	P10644	
MO000062168	ENSG00000116251	6114.836390191814	P35268	
MO000062283	ENSG00000105220	5655.541566318259	P06744	
MO000062303	ENSG00000163939	4.623472592158986	Q86U86-5	
MO000062355	ENSG00000141570	4.945733513843195	Q9HC52	
MO000062412	ENSG00000130402	15847.171485994884	O43707	ACTN4
MO000062540	ENSG00000115942	3.6597741933773005	Q13416	
MO000062563	ENSG00000113068	579.8090304083298	O60925	
MO000062571	ENSG00000164307	99.56382426437375	Q9NZ08	
MO000062617	ENSG00000136504	7.729508664861697	O95251	
MO000062658	ENSG00000114416	369.9940776650644	P51114,P51114-2	
MO000062676	ENSG00000166170	19.854961338893965	Q9UL15	
MO000062720	ENSG00000185420	4.761619902735601	Q9H7B4	
MO000062849	ENSG00000111596	32.93635839236775	Q9NZN8	
MO000062943	ENSG00000110700	3128.5645787576213	P62277	
MO000062945	ENSG00000141456	36.27752234157563	Q8IZL8	
MO000062951	ENSG00000164111	13291.222658433599	P08758	
MO000062953	ENSG00000063244	1150.2992165053147	P26368-2	
MO000062995	ENSG00000186847	773.3936578049371	P02533	
MO000063030	ENSG00000122565	1381.5699091128647	Q13185	
MO000063332	ENSG00000150459	305.93711533057456	O00422	
MO000063378	ENSG00000167325	156.32937573471315	P23921	
MO000063477	ENSG00000231500	4737.863552352957	P62269	
MO000063524	ENSG00000087087	217.86016638443226	Q9BXP5-4	
MO000063571	ENSG00000139613	51.434083625449794	Q8TAQ2,Q8TAQ2-2	
MO000063624	ENSG00000105202	1172.375147768949	P22087	
MO000063735	ENSG00000100941	88.16079820655662	Q9H307	
MO000063750	ENSG00000116754	168.21813561423812	Q05519	
MO000063769	ENSG00000163382	505.46065111769593	Q8NCW5	
MO000063932	ENSG00000066044	2653.218117462686	Q15717	
MO000063943	ENSG00000100650	399.42748492981326	Q13243	
MO000063998	ENSG00000132383	542.3373761052421	P27694	
MO000064013	ENSG00000152253	94.20465086704678	Q9HBM1	
MO000064134	ENSG00000062822	71.584652216902	P28340	
MO000064151	ENSG00000076003	190.09243806751107	Q14566	
MO000064165	ENSG00000134046	23.793298034651475	Q9UBB5	
MO000064204	ENSG00000174842	6.22633611313872	Q92990	
MO000064305	ENSG00000082397	5.915728231950748	Q9Y2J2-2	
MO000064381	ENSG00000197249	NaN		SERPINA1
MO000064398	ENSG00000073008	237.53601046265155	P15151-3	
MO000064456	ENSG00000130811	749.6956577200351	O75821	
MO000064551	ENSG00000100462	363.7682855553583	O14744	
MO000064584	ENSG00000010704	19.81427523687228	Q30201-2	
MO000064697	ENSG00000138757	604.3842325077114	Q9UN86,Q9UN86-2	
MO000064748	ENSG00000071082	3914.064555753322	P62899	
MO000064762	ENSG00000147274	1317.5199799036548	P38159	
MO000064822	ENSG00000160201	638.3939471269546	Q01081,Q01081-2	
MO000064865	ENSG00000118523	362.98766871932503	P29279	CTGF
MO000064866	ENSG00000167670	3.8613817587842236	Q13111	
MO000064875	ENSG00000083845	4918.312122466081	P46782	
MO000064914	ENSG00000265681	4375.695249294689	P18621	
MO000064922	ENSG00000115875	3603.67445509148	Q16629-3	
MO000064937	ENSG00000115421	0.9123214366977246	Q9BWT3	
MO000064961	ENSG00000177084	0.41795956066918794	Q07864	
MO000065008	ENSG00000114030	360.8776039546464	P52294	
MO000065140	ENSG00000101109	59.28118804183897	Q13043	
MO000065171	ENSG00000124214	368.74235782693506	O95793-2,O95793-3	
MO000065195	ENSG00000198604	2.286679903846351	Q9NRL2	
MO000065243	ENSG00000106028	1945.1286808841312	Q04837	
MO000065318	ENSG00000196754	1535.8618363731357	P29034	S100A2
MO000065323	ENSG00000132591	17.16605890058144	O75616	
MO000065347	ENSG00000110047	2442.4690870876316	Q9H4M9	
MO000065417	ENSG00000071894	13.292837249775094	Q10570	
MO000065449	ENSG00000049541	125.96686530916912	P35250	
MO000065460	ENSG00000113141	37.41259716791731	Q13123	
MO000065566	ENSG00000182580	53.41995014901097	P54753	
MO000065589	ENSG00000165280	4538.69606111611	P55072	
MO000065606	ENSG00000166441	4498.237354107134	P46776	
MO000065659	ENSG00000204227	106.94200593974205	Q06587	
MO000065697	ENSG00000105656	2.784744486292627	P55199	
MO000065717	ENSG00000163918	229.0313358623635	P35249	
MO000065757	ENSG00000100632	2794.7373004799647	P84090	
MO000065801	ENSG00000109475	1532.8362644270733	P49207	
MO000065861	ENSG00000101843	477.14673707909867	O75832	
MO000065908	ENSG00000117748	1035.3207675460487	P15927	
MO000066000	ENSG00000166451	1.2800980621793474	Q96H22-5	
MO000066047	ENSG00000119844	0.5219858347964255	Q6ULP2-5	
MO000066145	ENSG00000118898	NaN		PPL
MO000066175	ENSG00000130340	22.841487698161536	Q9Y5X1	SNX9
MO000066194	ENSG00000147403	4834.046305132434	P27635	
MO000066215	ENSG00000136527	587.0288663271839	P62995-3	
MO000066303	ENSG00000197321	14.237905611805434	O95425,O95425-2	SVIL
MO000066401	ENSG00000118181	5350.447266186951	P62851	
MO000066601	ENSG00000111445	176.03780977298402	P40937	
MO000066664	ENSG00000117877	134.23346897970097	O15446	
MO000066669	ENSG00000115350	6.56700148998305	Q9NR33	
MO000066670	ENSG00000100097	65707.7844169645	P09382	
MO000066831	ENSG00000131015	9.595851953382171	Q9BZM5	
MO000066872	ENSG00000090520	118.57845223465148	Q9UBS4	
MO000066962	ENSG00000141644	1.7787325403017635	Q9UIS9	
MO000066996	ENSG00000117394	2068.1436906625395	P11166	
MO000067024	ENSG00000161888	283.0969949776494	Q8NBT2	
MO000067032	ENSG00000151092	5.032562635961451	Q96IV0-2	
MO000067034	ENSG00000077514	31.274638281537577	Q15054	
MO000067201	ENSG00000055044	319.83582888629155	Q9Y2X3	
MO000067233	ENSG00000156304	38.08919804114866	O95104	
MO000067272	ENSG00000175203	624.864126237434	Q13561	
MO000067315	ENSG00000087206	0.8094847119544488	Q96RL1	
MO000067356	ENSG00000117335	159.66606437680164	P15529-14,P15529-6	
MO000067601	ENSG00000270647	678.37138153805	Q92804-2	
MO000067634	ENSG00000244734	973.2564330118597	P68871	
MO000067656	ENSG00000057935	22.029615186414446	Q9BTC8-2	
MO000067685	ENSG00000145216	116.1593612966206	Q6UN15,Q6UN15-3	
MO000067716	ENSG00000099622	340.39690073638957	Q14011	
MO000067827	ENSG00000159217	25.009049874529673	Q9NZI8	
MO000067868	ENSG00000112118	316.27625546874424	P25205	
MO000067895	ENSG00000123240	51.09968698210096	Q96CV9,Q96CV9-2	
MO000068035	ENSG00000147162	49.94573113995892	O15294	
MO000068086	ENSG00000136936	6.747174653804999	P23025	
MO000068104	ENSG00000125107	28.789404829459134	A5YKK6,A5YKK6-2	
MO000068121	ENSG00000070756	3275.23632154271	P11940	
MO000068173	ENSG00000179010	53.39225670328874	Q9Y605	
MO000068179	ENSG00000159259	27.257031237069526	Q13112	
MO000068353	ENSG00000039123	45.797961370119154	P42285	
MO000068410	ENSG00000136942	3834.4811439695313	P42766	
MO000068455	ENSG00000168090	NaN		COPS6
MO000068637	ENSG00000070501	4.042214972620184	P06746	
MO000068664	ENSG00000105879	51.34026810860276	Q75N03	
MO000068802	ENSG00000006327	26.603845194820167	Q9NP84	
MO000068933	ENSG00000204632	46.83596242341576	P17693	
MO000068995	ENSG00000108175	10.569097666851897	Q9ULJ6	
MO000069048	ENSG00000183386	100.94570211661764	Q13643	
MO000069071	ENSG00000174748	1979.0659119039624	P61313	
MO000069196	ENSG00000124193	470.6401532647418	Q13247-3	
MO000069202	ENSG00000181222	30.620745473447432	P24928	
MO000069204	ENSG00000140988	4442.5093303218055	P15880	
MO000069421	ENSG00000100519	1344.1132883415544	P62333	
MO000069469	ENSG00000137492	1.5631293224327165	O43422	
MO000069491	ENSG00000165934	34.87989690860987	Q9P2I0	
MO000069506	ENSG00000064313	0.6139791848363858	Q6P1X5	
MO000069589	ENSG00000088038	8.496393468932691	O75175	
MO000069675	ENSG00000102144	30761.434983960018	P00558	
MO000069677	ENSG00000118680	7052.296874662112	O14950	
MO000069694	ENSG00000102241	23.837954171703366	O43719	
MO000069710	ENSG00000188846	3143.03908432961	P50914	
MO000069765	ENSG00000125977	1232.1638253749193	P20042	
MO000069850	ENSG00000166477	18.78935537764039	Q8WVC0	
MO000069871	ENSG00000061936	3.760553296617752	Q12872	
MO000069886	ENSG00000130726	1263.9667871823501	Q13263,Q13263-2	
MO000070069	ENSG00000172534	239.5688181930388	P51610	
MO000070089	ENSG00000106366	33.43520746133147	P05121	
MO000070138	ENSG00000228716	178.10761410355707	P00374	
MO000070206	ENSG00000100815	13.697916182332321	Q15643	
MO000070250	ENSG00000137100	174.24217276906444	O75935	
MO000070293	ENSG00000213689	4.185476649195699	Q9NSU2-2	
MO000070363	ENSG00000067334	27.38853616753993	Q5QJE6	
MO000070424	ENSG00000198730	8.548305417571186	Q6PD62	
MO000070457	ENSG00000133119	76.09957530602694	P40938	
MO000070525	ENSG00000158825	1271.7672008072295	P32320	
MO000070668	ENSG00000134371	37.76587627772594	Q6P1J9	
MO000070715	ENSG00000079819	105.50088986350471	O43491	
MO000070821	ENSG00000084674	7.970534733229372	P04114	
MO000070828	ENSG00000006712	29.175221477716526	Q8N7H5	
MO000070916	ENSG00000101868	9.684539938241524	P09884	
MO000070947	ENSG00000127586	1.8739892044317408	Q8WVB6	
MO000071100	ENSG00000123064	48.0914074828123	Q8TDD1,Q8TDD1-2	
MO000071101	ENSG00000123064	48.0914074828123	Q8TDD1,Q8TDD1-2	
MO000071103	ENSG00000123064	48.0914074828123	Q8TDD1,Q8TDD1-2	
MO000071109	ENSG00000070831	4564.005834817055	P60953,P60953-1	CDC42
MO000071111	ENSG00000070831	4564.005834817055	P60953,P60953-1	CDC42
MO000071150	ENSG00000121022	118.24119585634475	Q92905	COPS5
MO000072666	ENSG00000103266	107.79426130589138	Q9UNE7	STUB1
MO000072882	ENSG00000166963	16.270060592040128	P78559	
MO000072884	ENSG00000166963	16.270060592040128	P78559	
MO000078217	ENSG00000097007	NaN		ABL1
MO000078223	ENSG00000135679	NaN		MDM2
MO000078224	ENSG00000135679	NaN		MDM2
MO000078237	ENSG00000168610	167.9039331818393	P40763,P40763-2	STAT3
MO000078241	ENSG00000168610	167.9039331818393	P40763,P40763-2	STAT3
MO000078256	ENSG00000138443	63.78708459514395	Q9NYB9-2	
MO000078262	ENSG00000138443	63.78708459514395	Q9NYB9-2	
MO000078263	ENSG00000138443	63.78708459514395	Q9NYB9-2	
MO000078267	ENSG00000173020	6.764518364895434	P25098	
MO000078285	ENSG00000116030	278.7445194417527	P63165	
MO000078286	ENSG00000138246	9.050559045507633	O75165	
MO000078302	ENSG00000066468	3.583680989113617	P21802-8	
MO000078336	ENSG00000107262	13.365471189790597	Q99933-4	
MO000078351	ENSG00000135862	25.79245840826112	P11047	
MO000078365	ENSG00000074800	126320.80797964419	P06733	
MO000078378	ENSG00000143727	550.0664685004424	P24666,P24666-2	
MO000078429	ENSG00000134308	9207.799302881986	P27348	
MO000078613	ENSG00000115904	NaN		SOS1
MO000078692	ENSG00000177189	93.288720963636	P51812	
MO000078695	ENSG00000034152	168.70007706867136	P46734	
MO000078750	ENSG00000125398	7.353028004401891	P48436	
MO000078784	ENSG00000239672	14768.474051238785	P15531	
MO000078907	ENSG00000124789	192.5692866253271	P49790	
MO000078913	ENSG00000100811	95.88127883954388	P25490	
MO000078959	ENSG00000124788	NaN		ATXN1
MO000079040	ENSG00000140464	161.8802121253423	P29590,P29590-11,P29590-14,P29590-2,P29590-3	PML
MO000079041	ENSG00000140464	161.8802121253423	P29590,P29590-11,P29590-14,P29590-2,P29590-3	PML
MO000079042	ENSG00000140464	161.8802121253423	P29590,P29590-11,P29590-14,P29590-2,P29590-3	PML
MO000079043	ENSG00000140464	161.8802121253423	P29590,P29590-11,P29590-14,P29590-2,P29590-3	PML
MO000079044	ENSG00000074800	126320.80797964419	P06733	
MO000079060	ENSG00000166888	3.906497797843423	P42226	
MO000079072	ENSG00000066136	20.43126799168169	Q13952	
MO000079111	ENSG00000166337	106.10557179945242	Q12962	
MO000079128	ENSG00000157764	9.7570357868696	P15056	
MO000079151	ENSG00000184216	10.966904492917475	P51617-2	
MO000079160	ENSG00000006451	249.4118561707515	P11233	
MO000079161	ENSG00000115808	26.14780359559812	O43815	
MO000079162	ENSG00000006451	249.4118561707515	P11233	
MO000079186	ENSG00000170266	207.69876878419734	P16278-3	
MO000079187	ENSG00000170266	207.69876878419734	P16278-3	
MO000079232	ENSG00000115641	424.90675996673224	Q14192	
MO000079233	ENSG00000115641	424.90675996673224	Q14192	
MO000079234	ENSG00000103275	1292.2845609219717	P63279	UBE2I
MO000079236	ENSG00000033800	2.469548292043112	O75925	PIAS1
MO000079248	ENSG00000079246	1698.1082080243405	P13010	
MO000079264	ENSG00000152422	39.675362311567284	Q13426	
MO000079265	ENSG00000152422	39.675362311567284	Q13426	
MO000079267	ENSG00000152422	39.675362311567284	Q13426	
MO000079268	ENSG00000152422	39.675362311567284	Q13426	
MO000079270	ENSG00000174405	0.16736023668732705	P49917	
MO000079271	ENSG00000174405	0.16736023668732705	P49917	
MO000079342	ENSG00000104388	862.6921451548249	P61019	
MO000079343	ENSG00000104388	862.6921451548249	P61019	
MO000079377	ENSG00000143761	3536.0054168426996	P84077	
MO000079379	ENSG00000171720	36.892530054008304	O15379	HDAC3
MO000079380	ENSG00000171720	36.892530054008304	O15379	HDAC3
MO000079394	ENSG00000100603	95.16294329669631	Q13573	
MO000079400	ENSG00000182481	1383.5288607950265	P52292	
MO000079407	ENSG00000102753	434.47147013844534	O00505	
MO000079408	ENSG00000102753	434.47147013844534	O00505	
MO000079419	ENSG00000105220	5655.541566318259	P06744	
MO000079471	ENSG00000186432	451.7580073147491	O00629	
MO000079472	ENSG00000186432	451.7580073147491	O00629	
MO000079643	ENSG00000169375	8.360403558138366	Q96ST3	
MO000079818	ENSG00000134333	37212.34831671553	P00338	
MO000079822	ENSG00000138668	4234.095123192608	Q14103-3,Q14103-4	
MO000079823	ENSG00000138668	4234.095123192608	Q14103-3,Q14103-4	
MO000079824	ENSG00000138668	4234.095123192608	Q14103-3,Q14103-4	
MO000079825	ENSG00000138668	4234.095123192608	Q14103-3,Q14103-4	
MO000079827	ENSG00000158195	80.64282208909938	Q9Y6W5	
MO000079844	ENSG00000061676	122.80728926011952	Q9Y2A7	
MO000079868	ENSG00000005810	0.7059627640047923	O75592-2	
MO000079947	ENSG00000134759	15.733056413967716	Q6IA86-3	
MO000079982	ENSG00000139083	3.8428446756685455	P41212	
MO000080002	ENSG00000125686	8.42772112268899	Q15648	
MO000080061	ENSG00000243678	16874.80237322279	P22392,P22392-2	
MO000080193	ENSG00000253729	437.216668420702	P78527	PRKDC
MO000080203	ENSG00000196419	2404.751365523678	P12956	
MO000080215	ENSG00000094631	39.67370191407169	Q9UBN7	
MO000080216	ENSG00000094631	39.67370191407169	Q9UBN7	
MO000080227	ENSG00000171862	0.9715779131974662	P60484	
MO000080245	ENSG00000102978	53.808486292086826	P19387	
MO000080246	ENSG00000102978	53.808486292086826	P19387	
MO000080250	ENSG00000005075	95.12145580635784	P52435	
MO000080251	ENSG00000005075	95.12145580635784	P52435	
MO000080275	ENSG00000163235	NaN		TGFA
MO000080282	ENSG00000030582	312.1049413782456	P28799	
MO000080283	ENSG00000030582	312.1049413782456	P28799	
MO000080300	ENSG00000141753	69.14199528125815	P22692	
MO000080301	ENSG00000141753	69.14199528125815	P22692	
MO000080406	ENSG00000198399	3.2495622706528047	Q9NZM3-2	
MO000080414	ENSG00000092148	25.364370064149014	Q9ULT8	
MO000080415	ENSG00000092148	25.364370064149014	Q9ULT8	
MO000080423	ENSG00000175216	188.68154226561984	Q14008-2	CKAP5
MO000080429	ENSG00000143569	609.6228984985803	Q14157,Q14157-1	
MO000080430	ENSG00000143569	609.6228984985803	Q14157,Q14157-1	
MO000080431	ENSG00000109920	4.861473492160281	Q8N3X1	
MO000080448	ENSG00000136111	15.738257096806052	O60343,O60343-4	
MO000080449	ENSG00000163714	44.91629171086753	O15042,O15042-2	
MO000080455	ENSG00000244462	203.0623612133345	Q9NTZ6	
MO000080456	ENSG00000244462	203.0623612133345	Q9NTZ6	
MO000080458	ENSG00000196498	NaN		NCOR2
MO000080460	ENSG00000196498	NaN		NCOR2
MO000080462	ENSG00000184216	10.966904492917475	P51617-2	
MO000080469	ENSG00000161203	353.90767118700074	Q96CW1,Q96CW1-2	
MO000080477	ENSG00000133789	131.55687353891364	Q9UH65	
MO000080478	ENSG00000133789	131.55687353891364	Q9UH65	
MO000080480	ENSG00000151914	25.301923249583652	Q03001,Q03001-3,Q03001-8	
MO000080481	ENSG00000151914	25.301923249583652	Q03001,Q03001-3,Q03001-8	
MO000080490	ENSG00000153827	16.63141362752038	Q14669-2,Q14669-3	
MO000080492	ENSG00000143379	1.382775148180638	Q15047-3	SETDB1
MO000080494	ENSG00000160294	0.8771212360017973	O60318	
MO000080500	ENSG00000151693	6.889808691374049	O43150,O43150-2	
MO000080501	ENSG00000151693	6.889808691374049	O43150,O43150-2	
MO000080510	ENSG00000136861	0.2983037461488375	Q96SN8-3	
MO000080521	ENSG00000044090	1.5688649973784181	Q14999	
MO000080529	ENSG00000178951	2.3507626548134897	O95365	
MO000080544	ENSG00000112282	0.9745781934491665	Q9ULK4-4	
MO000080547	ENSG00000055917	8.625477765795909	Q8TB72-3	
MO000080548	ENSG00000055917	8.625477765795909	Q8TB72-3	
MO000080565	ENSG00000086015	3.0247492317787827	Q6P0Q8	
MO000080571	ENSG00000141027	1.9628238976487689	O75376	NCOR1
MO000080587	ENSG00000141456	36.27752234157563	Q8IZL8	
MO000080610	ENSG00000103888	43.2308002684901	Q8WUJ3	
MO000080618	ENSG00000152910	18.615432939944398	Q9C0A0-2	
MO000080619	ENSG00000099308	4.986957849304199	O60307	
MO000080624	ENSG00000204560	47.28054874323428	O60231	
MO000080625	ENSG00000204560	47.28054874323428	O60231	
MO000080627	ENSG00000144028	213.9668925294547	O75643	
MO000080628	ENSG00000144028	213.9668925294547	O75643	
MO000080639	ENSG00000102974	118.4670269181401	P49711	CTCF
MO000080643	ENSG00000204231	12.514950778821706	P28702	
MO000080659	ENSG00000052749	85.14581876350167	Q5JTH9	
MO000080660	ENSG00000052749	85.14581876350167	Q5JTH9	
MO000080680	ENSG00000103047	0.7832804117302277	Q9C0B7	
MO000080698	ENSG00000134759	15.733056413967716	Q6IA86-3	
MO000080771	ENSG00000123374	218.76822164939668	P24941	
MO000080827	ENSG00000160293	6.424097243986979	P52735,P52735-3	
MO000080833	ENSG00000140443	NaN		IGF1R
MO000080834	ENSG00000140443	NaN		IGF1R
MO000080864	ENSG00000008838	0.7092198338485403	O75448-2	
MO000080865	ENSG00000008838	0.7092198338485403	O75448-2	
MO000080867	ENSG00000054118	191.0985223962142	Q9Y2W1	
MO000080891	ENSG00000161203	353.90767118700074	Q96CW1,Q96CW1-2	
MO000080902	ENSG00000084674	7.970534733229372	P04114	
MO000080922	ENSG00000084674	7.970534733229372	P04114	
MO000080940	ENSG00000107223	844.5648309666591	O60869	
MO000080941	ENSG00000107223	844.5648309666591	O60869	
MO000080942	ENSG00000107223	844.5648309666591	O60869	
MO000080970	ENSG00000082701	33.167216033505284	P49841	GSK3B
MO000080974	ENSG00000095002	105.70306960293532	P43246	MSH2
MO000080976	ENSG00000095002	105.70306960293532	P43246	MSH2
MO000080982	ENSG00000012048	NaN		BRCA1
MO000080990	ENSG00000097007	NaN		ABL1
MO000080993	ENSG00000078369	1764.099850854746	P62873	
MO000080999	ENSG00000149782	1743.3788051005465	Q01970	
MO000081021	ENSG00000166200	197.77211612354154	P61201-2	
MO000081023	ENSG00000166200	197.77211612354154	P61201-2	
MO000081035	ENSG00000134453	100.66638885422256	Q96I25	
MO000081036	ENSG00000134453	100.66638885422256	Q96I25	
MO000081055	ENSG00000182866	6.69872677195853	P06239	LCK
MO000081067	ENSG00000116560	1932.265030521518	P23246	
MO000081073	ENSG00000089280	1915.412066060337	P35637-2	
MO000081075	ENSG00000147140	2880.719985665629	Q15233	
MO000081087	ENSG00000161800	35.17364891056228	Q9H0H5	
MO000081105	ENSG00000225830	3.3609699062198954	Q03468	
MO000081114	ENSG00000125630	9.518737593797148	Q9H9Y6	
MO000081123	ENSG00000120656	NaN		TAF12
MO000081135	ENSG00000105127	6.927722308423935	O43823	
MO000081136	ENSG00000105127	6.927722308423935	O43823	
MO000081154	ENSG00000140443	NaN		IGF1R
MO000081193	ENSG00000114302	310.81862223480033	P13861	
MO000081201	ENSG00000128245	4344.7830492385565	Q04917	
MO000081249	ENSG00000165119	10232.055950613914	P61978,P61978-2,P61978-3	HNRNPK
MO000081263	ENSG00000103671	3.519152274597524	Q15650	
MO000081264	ENSG00000103671	3.519152274597524	Q15650	
MO000081305	ENSG00000069399	NaN		BCL3
MO000081368	ENSG00000065054	133.45747262681869	Q15599	
MO000081388	ENSG00000137801	279.25574014539933	P07996	THBS1
MO000081468	ENSG00000101336	4.876699167309716	P08631-2	
MO000081506	ENSG00000109320	37.44628244619395	P19838	NFKB1
MO000081541	ENSG00000148572	4.826031742154098	Q96F24	
MO000081542	ENSG00000148572	4.826031742154098	Q96F24	
MO000081545	ENSG00000148572	4.826031742154098	Q96F24	
MO000081551	ENSG00000153071	1.3365988747132214	P98082	
MO000081552	ENSG00000153071	1.3365988747132214	P98082	
MO000081553	ENSG00000084623	2870.9498479097538	Q13347	
MO000081554	ENSG00000084623	2870.9498479097538	Q13347	
MO000081579	ENSG00000197451	2555.3664031258686	Q99729-3	
MO000081581	ENSG00000197451	2555.3664031258686	Q99729-3	
MO000081584	ENSG00000273841	11.76382155357095	Q16594	TAF9
MO000081587	ENSG00000138160	43.23348629290356	P52732	KIF11
MO000081591	ENSG00000087077	160.856320281435	Q15654	
MO000081592	ENSG00000087077	160.856320281435	Q15654	
MO000081596	ENSG00000118418	1180.3770819913743	Q15651	
MO000081598	ENSG00000171988	0.25721673973609865	Q15652-3	
MO000081602	ENSG00000125733	183.8837832626384	Q15642	
MO000081618	ENSG00000071539	72.63366430839707	Q15645	
MO000081621	ENSG00000071539	72.63366430839707	Q15645	
MO000081623	ENSG00000109332	1453.818563825086	P61077	
MO000081624	ENSG00000135114	2.2894072267882595	Q15646	
MO000081627	ENSG00000100387	61.25803473865143	P62877	
MO000081650	ENSG00000103423	49.815071117133144	Q96EY1	
MO000081651	ENSG00000103423	49.815071117133144	Q96EY1	
MO000081657	ENSG00000175866	47.13794388051615	Q9UQB8-2,Q9UQB8-4	
MO000081658	ENSG00000175866	47.13794388051615	Q9UQB8-2,Q9UQB8-4	
MO000081661	ENSG00000204628	10809.45639773929	P63244	
MO000081663	ENSG00000143320	19.493580946299748	P29373	
MO000081665	ENSG00000143320	19.493580946299748	P29373	
MO000081703	ENSG00000104067	58.164799594065	Q07157	TJP1
MO000081716	ENSG00000039068	NaN		CDH1
MO000081727	ENSG00000044115	251.44904694218832	P35221	
MO000081784	ENSG00000142867	76.31489597976093	O95999	
MO000081786	ENSG00000096384	29724.922946792816	P08238	
MO000081797	ENSG00000172354	1265.1032916845525	P62879	
MO000081816	ENSG00000104320	7.2752799682761085	O60934	
MO000081818	ENSG00000104320	7.2752799682761085	O60934	
MO000081821	ENSG00000102054	2234.862872808711	Q16576,Q16576-2	
MO000081823	ENSG00000162521	1357.18407647412	Q09028-2,Q09028-3	
MO000081825	ENSG00000067900	26.623311994149287	Q13464	ROCK1
MO000081847	ENSG00000133704	65.07178626717314	O15397	
MO000081848	ENSG00000133704	65.07178626717314	O15397	
MO000081858	ENSG00000100324	18.032206194217252	Q15750	
MO000081882	ENSG00000020922	83.67641423731773	P49959	
MO000081883	ENSG00000020922	83.67641423731773	P49959	
MO000081890	ENSG00000183765	0.3711320743404486	O96017	
MO000081891	ENSG00000113522	59.897732919682284	Q92878	
MO000081893	ENSG00000113522	59.897732919682284	Q92878	
MO000081907	ENSG00000166913	11450.554072560783	P31946-2	YWHAB
MO000081925	ENSG00000183765	0.3711320743404486	O96017	
MO000081926	ENSG00000164924	24958.410440240186	P63104	
MO000081933	ENSG00000137337	24.827308739451798	Q14676	
MO000081940	ENSG00000089159	760.8995705839809	P49023-2	PXN
MO000081964	ENSG00000067369	12.420876962101735	Q12888	
MO000081965	ENSG00000067369	12.420876962101735	Q12888	
MO000081967	ENSG00000149311	0.2983385350848443	Q13315	
MO000081994	ENSG00000150459	305.93711533057456	O00422	
MO000082075	ENSG00000020922	83.67641423731773	P49959	
MO000082105	ENSG00000198712	2370.5769219458657	P00403	
MO000082125	ENSG00000175793	5277.0312035068	P31947	
MO000082141	ENSG00000153187	4610.372910920476	Q00839,Q00839-2	
MO000082169	ENSG00000140682	51.037209343379935	O43294-2	
MO000082178	ENSG00000137714	28.156316487938234	P10109	
MO000082200	ENSG00000171431	37.77186696162544	P35900	
MO000082203	ENSG00000147872	12.167621758279433	Q99541	
MO000082204	ENSG00000135829	1429.840109598807	Q08211	
MO000082206	ENSG00000135829	1429.840109598807	Q08211	
MO000082219	ENSG00000150995	6.438219000730989	Q14643-4	
MO000082222	ENSG00000165732	532.8979519069743	Q9NR30	
MO000082223	ENSG00000165732	532.8979519069743	Q9NR30	
MO000082231	ENSG00000099783	3411.589630640292	P52272	
MO000082232	ENSG00000099783	3411.589630640292	P52272	
MO000082244	ENSG00000087460	315.4802927429398	P63092,P63092-2,P63092-3,Q5JWF2	
MO000082257	ENSG00000182718	35730.405210617355	P07355	
MO000082258	ENSG00000182718	35730.405210617355	P07355	
MO000082269	ENSG00000082014	5.5168928166752025	Q6STE5-2	
MO000082270	ENSG00000082014	5.5168928166752025	Q6STE5-2	
MO000082271	ENSG00000082014	5.5168928166752025	Q6STE5-2	
MO000082277	ENSG00000146648	258.9332697492885	P00533	EGFR
MO000082285	ENSG00000122779	4.047786581052261	O15164	TRIM24
MO000082309	ENSG00000122779	4.047786581052261	O15164	TRIM24
MO000082338	ENSG00000103187	1687.3678770418962	Q14019	
MO000082340	ENSG00000103187	1687.3678770418962	Q14019	
MO000082345	ENSG00000096696	91.43303174393165	P15924	DSP
MO000082393	ENSG00000050748	25.2930196772052	P45984-2	
MO000082438	ENSG00000087586	48.20868280640476	O14965	AURKA
MO000082439	ENSG00000175592	38.48191501483579	P15407	
MO000082440	ENSG00000132676	97.0100593919556	P51398-2	
MO000082441	ENSG00000132676	97.0100593919556	P51398-2	
MO000082443	ENSG00000075426	24.716234136002186	P15408-3	
MO000082456	ENSG00000130522	321.681039178161	P17535	
MO000082510	ENSG00000172977	NaN		KAT5
MO000082511	ENSG00000172977	NaN		KAT5
MO000082552	ENSG00000131747	210.46694808627933	P11388	TOP2A
MO000082660	ENSG00000071655	40.599518629703354	O95983-2	
MO000082662	ENSG00000071655	40.599518629703354	O95983-2	
MO000082689	ENSG00000078747	47.751302323098216	Q96J02-2	
