attr	ADAM9	ANXA1	ATF3	AURKA	BACE1	BGN	BIRC6	BUB1	CABLES2	CCNG2	CD55	CDC20	CHEK2	CKAP5	COL13A1	CTNNB1	CXXC5	DNAJB2	EGFR	ERBB2	ERBB3	EVL	FBLN1	FDPS	FGF13	FN1	FOS	FOXM1	FYN	GSK3B	GSN	HDAC3	HIPK2	HMGA2	HMGB2	HMGCR	HUWE1	ICAM1	IGF1R	IL4R	IL7R	ITGB8	JUN	KAT2A	LATS2	LIMK2	LRP1	LTBP3	MAD2L2	MAPK1	MAPK13	MAPK14	MAPK6	MAPKAPK2	MAPT	MEX3B	MOCOS	MVD	MVK	NDC80	NUF2	PAG1	PIAS1	PIAS3	PKIA	PLK1	PMVK	PPM1D	PRPF4	PTPRA	RASGRF1	RELA	RFWD2	RHOA	RHOD	ROCK1	RPS6KA1	RPS6KA5	RRM2B	S100A2	SELPLG	SERPINA1	SH3YL1	SHC1	SKIL	SMAD2	SMAD4	SNAI1	SNAP29	SNRPA	SREBF2	SRPK1	STAT3	STX6	TACC1	TAF12	TAF1B	TBL1X	TCF3	TGFA	TGFB1	TNIK	TNK2	TOP2A	TP53	TP53:SMAD2	TP63	TPR	TPX2	TRIM33	TRIOBP	UBE2I	VDR	VIM	WNT5A	ZBTB17
attractor97	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	1	0	1	1	0	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	0	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor99	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	0	0	1	1	-1	1	1	1	1	0	1	-1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor100	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	0	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	0	-1	1	0	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor105	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	0	-1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor108	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor109	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	0	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor111	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	0	0	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	0	1	1	1	-1	-1	1	1	0	1	1	1	1	1	1	1	1	0	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor112	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	0	-1	0	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	0	0	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	0	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor114	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	0	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	0	1	1	1	-1	1	1	1	1	0	1	1	-1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor115	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	0	1	1	-1	-1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor117	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	1	-1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor120	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	0	-1	0	0	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	-1	0	0	0	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	0	-1	1	-1	1	1	-1	1	1	0	-1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor123	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	0	1	1	-1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor124	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	-1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor128	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	0	1	-1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor133	1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor134	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	0	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor136	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	0	-1	1	0	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	0	-1	-1	1	1	1	-1	1	0	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor140	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor142	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	0	1	1	1	1	1	1	-1	1	1	0	0	0	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor143	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	0	-1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	0	-1	0	0	1	1	1	-1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor144	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	0	1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor145	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	0	1	1	1	1	0	1	-1	0	-1	0	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	1	-1	1	1	-1	0	0	0	-1	1	1	1	1	0	0	1	1	1	-1	1	1	-1	0	-1	1	1	0	1	1	1	0	0	1	1	1	1	-1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor150	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	0	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor152	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor153	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	0	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor160	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	0	1	1	1	-1	1	1	0	1	0	1	1	1	1	1	-1	0	-1	-1	1	-1	1	1	1	0	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor161	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	0	-1	1	1	1	-1	-1	1	1	1	0	0	0	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor162	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	0	-1	0	1	1	1	-1	1	1	1	0	1	0	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	0	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor164	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor166	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor169	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	0	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor171	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	0	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor172	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	0	-1	1	0	1	-1	1	-1	1	1	1	0	0	1	1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	0	0	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	0	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor178	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	0	0	1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	0	1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	0	1	-1	-1	-1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor181	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	-1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	0	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor182	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	0	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor185	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	0	1	1	0	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	0	1	1	1	1	1	-1	1	0	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor190	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	0	1	-1	-1	1	1	1	0	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor199	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	0	1	1	1	-1	1	1	0	0	0	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor202	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	0	-1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	0	0	0	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	0	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor204	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor205	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	0	0	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	0	1	1	-1	-1	-1	1	1	0	1	0	1	1	-1	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor209	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	1	0	1	-1	1	-1	1	1	0	0	0	1	1	1	1	1	1	0	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor210	1	1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	0	0	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor212	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	0	-1	1	0	1	-1	1	-1	1	1	0	0	1	1	-1	-1	1	1	-1	0	-1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor216	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	0	-1	0	0	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	0	0	0	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	0	-1	-1	1	1	1	-1	1	1	0	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor219	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	0	1	1	-1	1	1	-1	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor221	1	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	0	0	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	0	1	1	1	-1	1	1	1	0	0	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	0
