ID	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
GO:0005856	cytoskeleton	64	1124	22.543455652949042	8.617612865794429E-15	1.6295122509865828E-13	["ENSG00000015285","ENSG00000026025","ENSG00000026508","ENSG00000034971","ENSG00000064012","ENSG00000075624","ENSG00000078018","ENSG00000080815","ENSG00000084463","ENSG00000087077","ENSG00000089159","ENSG00000091513","ENSG00000092820","ENSG00000100106","ENSG00000100985","ENSG00000104067","ENSG00000106299","ENSG00000109062","ENSG00000111679","ENSG00000111859","ENSG00000116141","ENSG00000118898","ENSG00000120899","ENSG00000123143","ENSG00000125450","ENSG00000125753","ENSG00000127445","ENSG00000127824","ENSG00000137575","ENSG00000139687","ENSG00000140299","ENSG00000141646","ENSG00000141753","ENSG00000141968","ENSG00000143632","ENSG00000146648","ENSG00000147044","ENSG00000149269","ENSG00000151150","ENSG00000158195","ENSG00000160691","ENSG00000163629","ENSG00000165025","ENSG00000166033","ENSG00000166949","ENSG00000167768","ENSG00000168036","ENSG00000169398","ENSG00000170312","ENSG00000171132","ENSG00000171403","ENSG00000175387","ENSG00000175866","ENSG00000177885","ENSG00000179295","ENSG00000186575","ENSG00000186868","ENSG00000196230","ENSG00000196405","ENSG00000196712","ENSG00000196924","ENSG00000197122","ENSG00000197321","ENSG00000197694"]	["ACTA1","ACTB","ANK3","BAIAP2","BNIP2","CASK","CASP8","CD44","CDK1","CTNNB1","EGFR","EVL","EZR","FLNA","GRB2","HTRA1","IGFBP4","KRT1","KRT9","MAP2","MAPT","MARK1","MMP9","MYOC","NEDD9","NF1","NF2","NUP85","PAK1","PIN1","PKN1","PPL","PRKCE","PSEN1","PTK2","PTK2B","PTPN11","PTPN13","PTPN6","PXN","RB1","SDCBP","SHC1","SLC9A3R1","SMAD2","SMAD3","SMAD4","SPTAN1","SRC","SVIL","SYK","TF","TJP1 (ENSG00000104067)","TRIOBP","TRIP6","TUBA4A","TUBB (ENSG00000196230)","VASP","VAV1","VIM","WAS","WASF2","WASL","WBP11"]
GO:0030055	cell-substrate junction	20	104	2.0858713415540038	1.554254446578164E-14	2.694041040735484E-13	["ENSG00000008710","ENSG00000050820","ENSG00000075624","ENSG00000082781","ENSG00000087077","ENSG00000089159","ENSG00000099942","ENSG00000111859","ENSG00000115414","ENSG00000120899","ENSG00000137575","ENSG00000138448","ENSG00000142949","ENSG00000149269","ENSG00000150093","ENSG00000150760","ENSG00000154380","ENSG00000161638","ENSG00000169398","ENSG00000259207"]	["ACTB","BCAR1","CRKL","DOCK1","ENAH","FN1","ITGA5","ITGAV","ITGB1","ITGB3","ITGB5","NEDD9","PAK1","PKD1","PTK2","PTK2B","PTPRF","PXN","SDCBP","TRIP6"]
GO:0098644	complex of collagen trimers	12	27	0.541524290595751	4.418512023563712E-14	7.069619237701939E-13	["ENSG00000081052","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000134871","ENSG00000139219","ENSG00000164692","ENSG00000168542","ENSG00000169031","ENSG00000187498","ENSG00000188153","ENSG00000197565"]	["COL1A1","COL1A2","COL2A1","COL3A1","COL4A1","COL4A2","COL4A3","COL4A4","COL4A5","COL4A6","COL7A1","SPARC"]
GO:0005886	plasma membrane	123	3482	69.83657703164462	1.396551007332647E-12	2.07487578232279E-11	["ENSG00000008710","ENSG00000010610","ENSG00000010671","ENSG00000010810","ENSG00000011422","ENSG00000014216","ENSG00000014257","ENSG00000015285","ENSG00000026025","ENSG00000026103","ENSG00000026508","ENSG00000067606","ENSG00000067900","ENSG00000076641","ENSG00000077782","ENSG00000080815","ENSG00000081237","ENSG00000082781","ENSG00000087077","ENSG00000087245","ENSG00000087266","ENSG00000091831","ENSG00000092820","ENSG00000100097","ENSG00000101266","ENSG00000101336","ENSG00000103653","ENSG00000104067","ENSG00000105397","ENSG00000105464","ENSG00000105974","ENSG00000105976","ENSG00000106976","ENSG00000107338","ENSG00000109062","ENSG00000110786","ENSG00000111679","ENSG00000111859","ENSG00000112715","ENSG00000113070","ENSG00000115904","ENSG00000116106","ENSG00000116824","ENSG00000117560","ENSG00000118898","ENSG00000120899","ENSG00000122194","ENSG00000123384","ENSG00000124181","ENSG00000125450","ENSG00000125810","ENSG00000129219","ENSG00000132470","ENSG00000134352","ENSG00000135218","ENSG00000135919","ENSG00000136238","ENSG00000136754","ENSG00000137462","ENSG00000137575","ENSG00000138448","ENSG00000140443","ENSG00000141736","ENSG00000141968","ENSG00000142192","ENSG00000142208","ENSG00000142949","ENSG00000145715","ENSG00000146648","ENSG00000147044","ENSG00000148848","ENSG00000149269","ENSG00000149294","ENSG00000150093","ENSG00000150760","ENSG00000150995","ENSG00000154229","ENSG00000158195","ENSG00000160691","ENSG00000161638","ENSG00000161955","ENSG00000162434","ENSG00000162512","ENSG00000163235","ENSG00000163629","ENSG00000163932","ENSG00000165025","ENSG00000165409","ENSG00000166598","ENSG00000168036","ENSG00000168056","ENSG00000168685","ENSG00000169439","ENSG00000170458","ENSG00000171105","ENSG00000171132","ENSG00000173372","ENSG00000173762","ENSG00000173801","ENSG00000174130","ENSG00000174775","ENSG00000175866","ENSG00000176884","ENSG00000177885","ENSG00000180370","ENSG00000182492","ENSG00000182866","ENSG00000185104","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196712","ENSG00000196924","ENSG00000197043","ENSG00000197321","ENSG00000197467","ENSG00000197471","ENSG00000197694","ENSG00000198668","ENSG00000254087","ENSG00000259207","ENSG00000261371"]	["ABI1","ACPP","ADAM12","AKT1","ANXA6","APP","BAIAP2","BGN","BTK","C1QA","CALM1","CAPN1","CASK","CAV1","CD14","CD2","CD36","CD4","CD44","CD55","CD7","CD93","CLDN4","COL13A1","CSK","CSNK2A1","CTNNB1","DNM1","DOCK1","EGFR","EPHA4","ERBB2","ESR1","EZR","FAF1","FAS","FASLG","FGFR1","FLNA","FYN","GRB2","GRIN1","GRIN2D","HBEGF","HCK","HRAS (ENSG00000174775)","HSP90B1","IGF1R","IL6ST","IL7R","INSR","ITGA5","ITGAV","ITGB1","ITGB3","ITGB4","ITGB5","ITPR1","JAK1","JUP","LCK","LGALS1","LRP1","LTBP3","LYN","MAPT","MET","MMP2","NCAM1","NEDD9","NF1","NF2","NUP85","PAG1","PAK1","PAK2","PECAM1","PKD1","PLAUR","PLCG1","PLD2","PLG","PPL","PRKCA","PRKCD","PRKCE","PRKCZ","PSEN1","PTK2B","PTPN13","PTPN5","PTPN6","PTPRC","PTPRF","RAC1","RASA1","ROCK1","SDC2","SDC3","SDCBP","SERPINE2","SH3BP2","SHB","SHC1","SLC9A3R1","SOS1","SPN","SPTAN1","SVIL","SYK","TGFA","TJP1 (ENSG00000104067)","TLR2","TLR6","TNFSF13","TRIP6","TSHR","TYK2","VAV1","VEGFA","VIM","WAS","WASF2"]
GO:0071944	cell periphery	123	3529	70.77923042638538	3.765858769636451E-12	5.221990827229212E-11	["ENSG00000008710","ENSG00000010610","ENSG00000010671","ENSG00000010810","ENSG00000011422","ENSG00000014216","ENSG00000014257","ENSG00000015285","ENSG00000026025","ENSG00000026103","ENSG00000026508","ENSG00000067606","ENSG00000067900","ENSG00000076641","ENSG00000077782","ENSG00000080815","ENSG00000081237","ENSG00000082781","ENSG00000087077","ENSG00000087245","ENSG00000087266","ENSG00000091831","ENSG00000092820","ENSG00000100097","ENSG00000101266","ENSG00000101336","ENSG00000103653","ENSG00000104067","ENSG00000105397","ENSG00000105464","ENSG00000105974","ENSG00000105976","ENSG00000106976","ENSG00000107338","ENSG00000109062","ENSG00000110786","ENSG00000111679","ENSG00000111859","ENSG00000112715","ENSG00000113070","ENSG00000115904","ENSG00000116106","ENSG00000116824","ENSG00000117560","ENSG00000118898","ENSG00000120899","ENSG00000122194","ENSG00000123384","ENSG00000124181","ENSG00000125450","ENSG00000125810","ENSG00000129219","ENSG00000132470","ENSG00000134352","ENSG00000135218","ENSG00000135919","ENSG00000136238","ENSG00000136754","ENSG00000137462","ENSG00000137575","ENSG00000138448","ENSG00000140443","ENSG00000141736","ENSG00000141968","ENSG00000142192","ENSG00000142208","ENSG00000142949","ENSG00000145715","ENSG00000146648","ENSG00000147044","ENSG00000148848","ENSG00000149269","ENSG00000149294","ENSG00000150093","ENSG00000150760","ENSG00000150995","ENSG00000154229","ENSG00000158195","ENSG00000160691","ENSG00000161638","ENSG00000161955","ENSG00000162434","ENSG00000162512","ENSG00000163235","ENSG00000163629","ENSG00000163932","ENSG00000165025","ENSG00000165409","ENSG00000166598","ENSG00000168036","ENSG00000168056","ENSG00000168685","ENSG00000169439","ENSG00000170458","ENSG00000171105","ENSG00000171132","ENSG00000173372","ENSG00000173762","ENSG00000173801","ENSG00000174130","ENSG00000174775","ENSG00000175866","ENSG00000176884","ENSG00000177885","ENSG00000180370","ENSG00000182492","ENSG00000182866","ENSG00000185104","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196712","ENSG00000196924","ENSG00000197043","ENSG00000197321","ENSG00000197467","ENSG00000197471","ENSG00000197694","ENSG00000198668","ENSG00000254087","ENSG00000259207","ENSG00000261371"]	["ABI1","ACPP","ADAM12","AKT1","ANXA6","APP","BAIAP2","BGN","BTK","C1QA","CALM1","CAPN1","CASK","CAV1","CD14","CD2","CD36","CD4","CD44","CD55","CD7","CD93","CLDN4","COL13A1","CSK","CSNK2A1","CTNNB1","DNM1","DOCK1","EGFR","EPHA4","ERBB2","ESR1","EZR","FAF1","FAS","FASLG","FGFR1","FLNA","FYN","GRB2","GRIN1","GRIN2D","HBEGF","HCK","HRAS (ENSG00000174775)","HSP90B1","IGF1R","IL6ST","IL7R","INSR","ITGA5","ITGAV","ITGB1","ITGB3","ITGB4","ITGB5","ITPR1","JAK1","JUP","LCK","LGALS1","LRP1","LTBP3","LYN","MAPT","MET","MMP2","NCAM1","NEDD9","NF1","NF2","NUP85","PAG1","PAK1","PAK2","PECAM1","PKD1","PLAUR","PLCG1","PLD2","PLG","PPL","PRKCA","PRKCD","PRKCE","PRKCZ","PSEN1","PTK2B","PTPN13","PTPN5","PTPN6","PTPRC","PTPRF","RAC1","RASA1","ROCK1","SDC2","SDC3","SDCBP","SERPINE2","SH3BP2","SHB","SHC1","SLC9A3R1","SOS1","SPN","SPTAN1","SVIL","SYK","TGFA","TJP1 (ENSG00000104067)","TLR2","TLR6","TNFSF13","TRIP6","TSHR","TYK2","VAV1","VEGFA","VIM","WAS","WASF2"]
GO:0098589	membrane region	23	195	3.911008765413757	7.609596254356912E-12	9.892475130663985E-11	["ENSG00000010610","ENSG00000011422","ENSG00000014257","ENSG00000015285","ENSG00000026103","ENSG00000026508","ENSG00000076641","ENSG00000092820","ENSG00000101336","ENSG00000103653","ENSG00000105974","ENSG00000106976","ENSG00000117560","ENSG00000123384","ENSG00000141968","ENSG00000146648","ENSG00000149294","ENSG00000160691","ENSG00000165409","ENSG00000168036","ENSG00000179295","ENSG00000180370","ENSG00000182866"]	["ACPP","CAV1","CD4","CD44","CSK","CTNNB1","DNM1","EGFR","EZR","FAS","FASLG","HCK","LCK","LRP1","NCAM1","PAG1","PAK2","PLAUR","PTPN11","SHC1","TSHR","VAV1","WAS"]
GO:0005581	collagen trimer	13	50	1.002822760362502	1.1664836807478775E-11	1.4272270917385796E-10	["ENSG00000081052","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000134871","ENSG00000139219","ENSG00000164692","ENSG00000168542","ENSG00000169031","ENSG00000187498","ENSG00000188153","ENSG00000197467","ENSG00000197565"]	["COL13A1","COL1A1","COL1A2","COL2A1","COL3A1","COL4A1","COL4A2","COL4A3","COL4A4","COL4A5","COL4A6","COL7A1","SPARC"]
GO:0005604	basement membrane	15	76	1.524290595751003	2.2053045290993852E-11	2.548351900292623E-10	["ENSG00000081052","ENSG00000087303","ENSG00000114270","ENSG00000116962","ENSG00000132470","ENSG00000132561","ENSG00000134871","ENSG00000142798","ENSG00000150093","ENSG00000163453","ENSG00000163520","ENSG00000169031","ENSG00000187498","ENSG00000188153","ENSG00000197565"]	["COL4A1","COL4A2","COL4A3","COL4A4","COL4A5","COL4A6","COL7A1","FBLN2","HSPG2","IGFBP7","ITGB1","ITGB4","MATN2","NID1","NID2"]
GO:0045121	membrane raft	21	174	3.4898232060615064	4.1332844000508175E-11	4.29861577605285E-10	["ENSG00000010610","ENSG00000011422","ENSG00000015285","ENSG00000026103","ENSG00000026508","ENSG00000076641","ENSG00000092820","ENSG00000101336","ENSG00000103653","ENSG00000105974","ENSG00000117560","ENSG00000123384","ENSG00000141968","ENSG00000146648","ENSG00000149294","ENSG00000160691","ENSG00000165409","ENSG00000168036","ENSG00000179295","ENSG00000180370","ENSG00000182866"]	["CAV1","CD4","CD44","CSK","CTNNB1","EGFR","EZR","FAS","FASLG","HCK","LCK","LRP1","NCAM1","PAG1","PAK2","PLAUR","PTPN11","SHC1","TSHR","VAV1","WAS"]
GO:0098857	membrane microdomain	21	174	3.4898232060615064	4.1332844000508175E-11	4.29861577605285E-10	["ENSG00000010610","ENSG00000011422","ENSG00000015285","ENSG00000026103","ENSG00000026508","ENSG00000076641","ENSG00000092820","ENSG00000101336","ENSG00000103653","ENSG00000105974","ENSG00000117560","ENSG00000123384","ENSG00000141968","ENSG00000146648","ENSG00000149294","ENSG00000160691","ENSG00000165409","ENSG00000168036","ENSG00000179295","ENSG00000180370","ENSG00000182866"]	["CAV1","CD4","CD44","CSK","CTNNB1","EGFR","EZR","FAS","FASLG","HCK","LCK","LRP1","NCAM1","PAG1","PAK2","PLAUR","PTPN11","SHC1","TSHR","VAV1","WAS"]
GO:0005587	collagen type IV trimer	6	7	0.14039518645075025	4.240807867499625E-10	4.200419221142486E-9	["ENSG00000081052","ENSG00000134871","ENSG00000169031","ENSG00000187498","ENSG00000188153","ENSG00000197565"]	["COL4A1","COL4A2","COL4A3","COL4A4","COL4A5","COL4A6"]
GO:0098651	basement membrane collagen trimer	6	10	0.20056455207250037	1.2091671507523283E-8	1.1432125788931104E-7	["ENSG00000081052","ENSG00000134871","ENSG00000169031","ENSG00000187498","ENSG00000188153","ENSG00000197565"]	["COL4A1","COL4A2","COL4A3","COL4A4","COL4A5","COL4A6"]
GO:0043235	receptor complex	14	101	2.025701975932254	1.314798853716452E-8	1.1890354851000955E-7	["ENSG00000082781","ENSG00000091831","ENSG00000107338","ENSG00000111679","ENSG00000117560","ENSG00000125450","ENSG00000132470","ENSG00000134352","ENSG00000138448","ENSG00000150093","ENSG00000161638","ENSG00000165025","ENSG00000196352","ENSG00000259207"]	["CD55","ESR1","FASLG","IL6ST","ITGA5","ITGAV","ITGB1","ITGB3","ITGB4","ITGB5","NUP85","PTPN6","SHB","SYK"]
