ID	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
GO:0016310	phosphorylation	37	3009	11.927567567567568	4.7222430898371104E-12	4.5452459329119896E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000104067","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000182492","ENSG00000186575","ENSG00000196712","ENSG00000197043"]	["ANXA6","BGN","DCN","DOCK1","EGR1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","MARK1","NF1","NF2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","ROBO4","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIP6","VIM"]
GO:0051270	regulation of cellular component movement	28	1646	6.524684684684685	4.751128152869675E-12	4.5452459329119896E-10	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000076641","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000129219","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000166033","ENSG00000167244","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000197043"]	["ANXA6","BGN","CLDN4","COL1A1","DCN","DOCK1","ENAH","ERBB2","FN1","HTRA1","IGF2","IGFBP4","LGALS1","NF2","PAG1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SERPINE2","SKIL","SPARC","TGFBI","TLR2","TRIOBP","TRIP6","VIM"]
GO:0016043	cellular component organization	50	5704	22.61045045045045	6.155437218563821E-12	5.170705970806387E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000035115","ENSG00000070087","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000100342","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000132182","ENSG00000135919","ENSG00000136603","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000168685","ENSG00000169439","ENSG00000175220","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043","ENSG00000197565"]	["ANK3","ANXA6","APOL1","ARHGAP1","BGN","CD55","CLDN4","COL1A1","COL4A6","COL7A1","DCN","DOCK1","EGR1","ENAH","EVL","FAS","FGFR1","FN1","FYN","HMGA2","HTRA1","IGFBP3","IL7R","ITGB5","LGALS1","MAPT","MARK1","NF1","NF2","NUP210","PAG1","PFN2","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SDC2","SERPINE2","SH3YL1","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TRIOBP","TRIP6","VIM"]
GO:0043549	regulation of kinase activity	26	1410	5.589189189189189	6.305738988788278E-12	5.170705970806387E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000129219","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000186575","ENSG00000197043"]	["ANXA6","DCN","DOCK1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","NF2","PAG1","PIK3R1","PLAUR","PLD2","SDC2","SERPINE2","SPARC","TGFA","TLR2","TRIP6"]
GO:0001932	regulation of protein phosphorylation	31	2100	8.324324324324325	7.882510880940561E-12	6.03274832754651E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000186575","ENSG00000196712","ENSG00000197043"]	["ANXA6","DCN","DOCK1","EGR1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","NF1","NF2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","ROBO4","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TLR2","TRIP6"]
GO:0071840	cellular component organization or biogenesis	50	5797	22.9790990990991	1.215260309855298E-11	8.719492723211763E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000035115","ENSG00000070087","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000100342","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000132182","ENSG00000135919","ENSG00000136603","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000168685","ENSG00000169439","ENSG00000175220","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043","ENSG00000197565"]	["ANK3","ANXA6","APOL1","ARHGAP1","BGN","CD55","CLDN4","COL1A1","COL4A6","COL7A1","DCN","DOCK1","EGR1","ENAH","EVL","FAS","FGFR1","FN1","FYN","HMGA2","HTRA1","IGFBP3","IL7R","ITGB5","LGALS1","MAPT","MARK1","NF1","NF2","NUP210","PAG1","PFN2","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SDC2","SERPINE2","SH3YL1","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TRIOBP","TRIP6","VIM"]
GO:0042325	regulation of phosphorylation	32	2298	9.10918918918919	1.41793626173025E-11	9.41082089771484E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000186575","ENSG00000196712","ENSG00000197043"]	["ANXA6","DCN","DOCK1","EGR1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","NF1","NF2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","ROBO4","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TLR2","TRIP6","VIM"]
GO:1902531	regulation of intracellular signal transduction	29	1864	7.388828828828829	1.5050770609286868E-11	9.41082089771484E-10	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000186575","ENSG00000196712","ENSG00000197043"]	["ANXA6","DCN","DOCK1","EGR1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","NF1","NF2","PIAS3","PIK3R1","PLAUR","ROBO4","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TLR2","TRIP6"]
GO:2000145	regulation of cell motility	27	1596	6.326486486486487	1.557540044046881E-11	9.41082089771484E-10	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000076641","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000129219","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000167244","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000197043"]	["ANXA6","BGN","CLDN4","COL1A1","DCN","DOCK1","ENAH","ERBB2","FN1","IGF2","IGFBP4","LGALS1","NF2","PAG1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SERPINE2","SKIL","SPARC","TGFBI","TLR2","TRIOBP","TRIP6","VIM"]
GO:0048583	regulation of response to stimulus	39	3521	13.957117117117118	2.1159793320332165E-11	1.1807702509610308E-9	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000100342","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168056","ENSG00000168685","ENSG00000169439","ENSG00000174130","ENSG00000182492","ENSG00000186575","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043"]	["ANXA6","APOL1","BGN","CD55","DCN","DOCK1","EGR1","ENAH","ERBB2","EVL","FAS","FGFR1","FN1","FYN","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","LTBP3","NF1","NF2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","ROBO4","SDC2","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TLR2","TLR6","TRIP6"]
GO:0051338	regulation of transferase activity	26	1489	5.902342342342342	2.1599455810262756E-11	1.1807702509610308E-9	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000113140","ENSG00000115414","ENSG00000129219","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000186575","ENSG00000197043"]	["ANXA6","DCN","DOCK1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","NF2","PAG1","PIK3R1","PLAUR","PLD2","SDC2","SERPINE2","SPARC","TGFA","TLR2","TRIP6"]
GO:0032879	regulation of localization	36	2999	11.887927927927928	2.4442132579830873E-11	1.2754349182566292E-9	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000129219","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168056","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196712","ENSG00000197043"]	["ANK3","ANXA6","BGN","CLDN4","COL1A1","DCN","DOCK1","ENAH","ERBB2","FAS","FN1","FYN","HTRA1","IGF2","IGFBP4","ITGB5","LGALS1","LTBP3","MAPT","NF1","NF2","PAG1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SERPINE2","SKIL","SPARC","TGFA","TGFBI","TLR2","TRIOBP","TRIP6","VIM"]
GO:0040012	regulation of locomotion	27	1643	6.512792792792792	3.054238750985906E-11	1.524463515709487E-9	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000076641","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000129219","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000167244","ENSG00000182492","ENSG00000186575","ENSG00000189143","ENSG00000197043"]	["ANXA6","BGN","CLDN4","COL1A1","DCN","DOCK1","ENAH","ERBB2","FN1","IGF2","IGFBP4","LGALS1","NF2","PAG1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SERPINE2","SKIL","SPARC","TGFBI","TLR2","TRIOBP","TRIP6","VIM"]
GO:0035556	intracellular signal transduction	35	2903	11.507387387387388	5.180297686667576E-11	2.477909060122657E-9	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000077782","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000101096","ENSG00000104067","ENSG00000113140","ENSG00000115414","ENSG00000120708","ENSG00000120738","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000137462","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000154133","ENSG00000154380","ENSG00000163235","ENSG00000166033","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000175220","ENSG00000182492","ENSG00000186575","ENSG00000196712","ENSG00000197043"]	["ANXA6","ARHGAP1","BGN","DCN","DOCK1","EGR1","ENAH","ERBB2","FAS","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IL7R","ITGB5","LGALS1","NF1","NF2","NFATC2","PIAS3","PIK3R1","PLAUR","PLD2","ROBO4","SDC2","SERPINE2","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIP6"]
GO:0007167	enzyme linked receptor protein signaling pathway	21	962	3.8133333333333335	5.93164643967606E-11	2.7238120450992466E-9	["ENSG00000011465","ENSG00000077782","ENSG00000100097","ENSG00000114270","ENSG00000115414","ENSG00000120708","ENSG00000129219","ENSG00000136603","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000149948","ENSG00000151491","ENSG00000152104","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000167244","ENSG00000168056","ENSG00000169439","ENSG00000189143"]	["CLDN4","COL7A1","DCN","EPS8","ERBB2","FGFR1","FN1","HMGA2","HTRA1","IGF2","IGFBP4","IGFBP7","LGALS1","LTBP3","PIK3R1","PLD2","PTPN14","SDC2","SKIL","TGFA","TGFBI"]
