ID	Gene symbol ID
ENSG00000182866	LCK
ENSG00000183049	CAMK1D
ENSG00000183317	EPHA10
ENSG00000183421	RIPK4
ENSG00000183735	TBK1
ENSG00000183943	PRKX
ENSG00000184216	IRAK1
ENSG00000184304	PRKD1
ENSG00000184343	SRPK3
ENSG00000185189	NRBP2
ENSG00000185324	CDK10
ENSG00000185386	MAPK11
ENSG00000185483	ROR1
ENSG00000185532	PRKG1
ENSG00000185900	POMK
ENSG00000185974	GRK1
ENSG00000185988	PLK5
ENSG00000187550	SBK2
ENSG00000188322	SBK1
ENSG00000188906	LRRK2
ENSG00000196182	STK40
ENSG00000196335	STK31
ENSG00000196411	EPHB4
ENSG00000196455	PIK3R4
ENSG00000196632	WNK3
ENSG00000196730	DAPK1
ENSG00000197168	NEK5
ENSG00000198001	IRAK4
ENSG00000198055	GRK6
ENSG00000198208	RPS6KL1
ENSG00000198355	PIM3
ENSG00000198400	NTRK1
ENSG00000198586	TLK1
ENSG00000198648	STK39
ENSG00000198752	CDC42BPB
ENSG00000198793	MTOR
ENSG00000198796	ALPK2
ENSG00000198870	STKLD1
ENSG00000198873	GRK5
ENSG00000198909	MAP3K3
ENSG00000204217	BMPR2
ENSG00000204580	DDR1
ENSG00000205111	CDKL4
ENSG00000205918	PDPK2P
ENSG00000206203	TSSK2
ENSG00000211455	STK38L
ENSG00000212122	TSSK1B
ENSG00000213923	CSNK1E
ENSG00000214102	WEE2
ENSG00000231274	SBK3
ENSG00000248333	CDK11B
ENSG00000250506	CDK3
ENSG00000254087	LYN
ENSG00000254598	CSNK2A3
ENSG00000263528	IKBKE
ENSG00000266173	STRADA
ENSG00000275342	PRAG1
