ID	Master molecule name	Maximal radius	Reached from set	Reachable total	Score	FDR	Z-Score	Ranks sum	Hits	Hit names
MO000079248	Ku80(h)	3.15	4	28683	0.69445306	0.009	2.370504	135	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000045429	Sel-1-isoform1(h)	4.32	4	12743	0.5978993	0.002	3.4664912	152	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000030885	JNK3alpha1(h){p}	3.15	4	66036	0.78550524	0.004	2.0196152	155	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000105558	ASPP2-isoform2(h)	4.32	4	12828	0.5978255	0.004	3.410901	155	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000078254	Mdm4-isoform1(h)	4.32	4	29508	0.6439682	0.004	2.5984485	156	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000111042	Fbx11-isoform1(h)	3.15	4	68271	0.7840379	0.008	2.0842643	156	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000044901	ASPP2(h)	4.32	4	47304	0.6899436	0.007	2.2979982	160	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000083590	S100-B-isoform1(h)	4.32	4	13806	0.59777176	0.002	3.2363968	160	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000112402	JNK1(h){pT183}{pY185}	3.6	4	59911	0.7871352	0.008	1.9513472	161	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000111091	APP-BP1(h):Uba3-isoform1(h)	3.15	4	69149	0.78388417	0.006	2.0637252	162	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000037770	APP695(h)	4.32	4	47251	0.68983114	0.002	2.2926962	164	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000126582	Asp1(h)	5.9700003	4	17912	0.5968603	0.003	3.0398448	166	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000030983	sin3a(h)	4.32	4	46679	0.69004774	0.001	2.2514887	169	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000030840	SUPT16H(h)	4.2	4	40962	0.69203746	0.003	2.1848605	173	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000114735	B56gamma-isoform3(h)	1.575	4	66136	0.88518506	0.002	1.8011261	175	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000114738	B56gamma-isoform2(h)	1.575	4	66136	0.88519585	0.002	1.7996033	175	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000079643	sin3a(h)	4.32	4	15765	0.5974351	0.006	2.6331034	180	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000044956	CUL-5(h)	5.3999996	4	20493	0.59604996	0.007	2.5620522	187	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000179426	mdm2-isoform11(h)	1.575	4	79599	0.87811005	0.003	1.7491943	189	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000022249	MAPKAPK2(h){p}	3.15	4	66610	0.7850536	0.008	1.8652942	191	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000083451	MULE-isoform1(h)	3.15	4	72942	0.78198516	0.014	1.8911813	196	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000159407	vrk1(h)	3.15	4	27969	0.6943423	0.002	2.0353544	197	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000044865	setd7(h)	2.1	4	76789	0.8293535	0.002	1.732121	200	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000030929	Ku70(h)	3.15	4	75934	0.78033644	0.017	1.8726344	203	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000038912	HIF-1alpha{hydP}:p53:mdm2	5.535	4	24915	0.595529	0.003	2.4044902	205	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000083564	securin(h)	4.32	4	28566	0.5950362	0.006	2.4060526	206	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000107862	ASPP2-isoform1(h)	4.32	4	13097	0.5977994	0.004	2.2662992	212	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000114737	B56gamma-isoform1(h)	3.15	4	66047	0.7854604	0.005	1.7417096	213	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000025334	SSRP1(h)	4.2	4	42524	0.69172645	0.001	1.9476714	214	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000031144	Asp2(h)	5.8950005	4	31706	0.5943611	0.006	2.320194	217	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000044992	securin(h)	4.32	4	64355	0.68515825	0.008	2.0470238	218	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000083765	SSRP1(h)	5.25	4	18462	0.5962383	0.008	2.2389994	225	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000023331	mdm2(h){ub}	3.15	4	66534	0.7850975	0.005	1.7006016	227	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000189884	OTUD5-isoform1(h)	3.15	4	41926	0.70821667	0.002	1.849511	227	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000189886	OTUD5-isoform2(h)	3.15	4	41930	0.7082128	0.002	1.8495218	227	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000031070	PML-8(h)	4.32	4	46591	0.69008297	0.002	1.8995113	230	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000095097	STRAP(h)	3.15	4	67306	0.7845682	0.01	1.66834	236	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000019874	elongin B(h)	5.3999996	4	26815	0.5946383	0.013	2.1905284	240	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000031094	MTA1L1(h):Mi2-BETA(h):HDAC1(h):RbAp48(h):mbd3(h)	3.15	4	66036	0.7854997	0.005	1.5923324	242	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000280507	Ubc5A(h):ubiquitin(h)	4.875	4	34143	0.59441173	0.024	2.1874514	242	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000126623	TACE(h)	4.775	4	37087	0.59288013	0.013	2.237472	243	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000180125	p53(h){pS366}	6.615	4	20916	0.5460402	0.015	2.4409199	246	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000023371	p53(h){ace}	6.615	4	20916	0.5460402	0.015	2.4580984	247	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000030928	DNA-PKcs(h):Ku70(h)	2.575	4	84321	0.840658	0.006	1.5280797	248	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000176681	uhrf1-isoform1(h)	4.7250004	4	35596	0.64175236	0.027	2.0267088	252	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000097095	AR-isoform1(h){aceK630}{aceK632}{aceK633}	5.9750004	4	7278	0.49842557	0.006	3.3610446	256	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000037844	Tip60(h)	3.15	4	69486	0.78268427	0.028	1.6137985	258	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000070193	OSR1(h)	4.7250004	4	37447	0.64203477	0.014	1.9344704	258	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000065606	L29(h)	4.7250004	4	38017	0.64182	0.013	1.9470383	259	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000024783	E4F1(h)	3.15	4	66095	0.7851179	0.006	1.5631912	260	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000138338	EIF-5A1-isoform1(h)	4.7250004	4	41111	0.6414188	0.013	1.963162	261	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000035161	COPS2(h)	3.1499999	4	54308	0.7376515	0.025	1.6589481	262	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000099301	JTV1(h)	6.3	4	1517	0.39973846	0.003	5.7520247	262	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000023628	Cables(h)	4.32	4	46652	0.6901248	0.001	1.752741	263	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000122559	p53(h){pS15}{pS37}	6.615	4	20916	0.5460402	0.015	2.2697263	264	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000023324	p53(h){ub(n)}	6.615	4	23880	0.54494154	0.016	2.3266375	265	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000102221	Mdm4(h){pS367}	6.63	4	12493	0.49798742	0.013	2.9549544	265	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000179276	USP10-isoform2(h)	3.15	4	41220	0.69110215	0.002	1.7234814	267	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000113906	rpl5(h)	6.3	4	1627	0.39969218	0.003	5.753693	268	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000269996	nuak1-isoform1(h){pT211}	6.615	4	10267	0.48201594	0.007	3.5891848	269	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000028546	LUN-isoform1(h)	3.15	4	73213	0.78091	0.028	1.5718074	270	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000224088	Sfrs10-isoform1(h)	6.3	4	1676	0.39969376	0.003	5.588395	270	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000220300	RPS27L(h)	6.3	4	1786	0.3996941	0.004	5.4710717	271	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000224090	Sfrs10-isoform3(h)	6.3	4	1681	0.39969167	0.003	5.5953703	271	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000258185	PIRH2-isoform2(h)	3.15	4	74807	0.6824828	0.023	1.8059235	272	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000045084	rpl7a(h)	4.7250004	4	38038	0.64180225	0.013	1.876669	273	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000094447	h2ax(h)	6.3	4	1816	0.39968282	0.004	5.514229	274	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000320849	HAUSP(h){pS18}	5.46	4	41573	0.5923654	0.012	2.100539	276	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000046121	Aurora-A{pT288}:tpx2{pS}	3.6	4	75536	0.7818206	0.001	1.5403731	280	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000082510	Tip60-alpha(h)	3.15	4	34035	0.69274676	0.018	1.6389406	280	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000222479	SVIL-isoform2(h)	6.3	4	28462	0.5445601	0.02	2.2955847	280	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000031220	Ku80(h)	3.15	4	66548	0.7847526	0.007	1.49421	281	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000138339	EIF-5A1(h)	6.3	4	27634	0.54470336	0.02	2.2638757	281	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000044771	rad6A(h)	1.65	4	66292	0.8831477	0.002	1.3212055	282	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000082511	Tip60-beta(h)	3.15	4	34035	0.6927296	0.02	1.6366264	282	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000045014	PML(h)	3.7350001	4	55023	0.687957	0.019	1.6868459	284	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000098534	mdm2-isoform1(h){pY276}	7.875	4	11133	0.4482189	0.017	3.1207554	284	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000058849	AR-isoform1(h)	3.775	4	33563	0.6931814	0.005	1.6111987	286	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000080203	Ku70-isoform1(h)	3.15	4	50598	0.6901968	0.016	1.6398375	286	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000030999	JNK2alpha-2(h){p}	3.15	4	78461	0.7785305	0.023	1.539425	287	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000102551	Mdm4-isoform1(h){pS367}	6.5200005	4	9013	0.44864768	0.004	2.9477324	289	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000319952	ATM(h){pS367}	5.3500004	4	35942	0.59374034	0.035	1.9387852	289	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000044667	E6AP(h){ub(1)}	5.3999996	4	43017	0.5928265	0.01	1.9783956	290	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000057274	p53(h):p53-isoform4(h)	7.77	4	11917	0.4481318	0.019	2.9535553	290	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000115501	Asp2-A(h)	6.42	4	16525	0.4972449	0.017	2.542049	291	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000286275	elongin B-isoform2(h)	7.2	4	6733	0.39915347	0.007	3.9093122	291	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000056447	Nup98(h)	6.4800005	4	17484	0.4965499	0.019	2.5634556	292	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000082285	TIF1a(h)	6.3	4	5750	0.39922538	0.01	3.6131337	293	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000082309	TIF1a-short(h)	6.3	4	5774	0.3992152	0.009	3.6706052	293	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000113826	L29(h)	6.3	4	5840	0.39918706	0.009	3.675293	293	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000022208	p38alpha(h){p}	1.65	4	93124	0.8651409	0.023	1.2649021	294	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000093355	rpl11-isoform1(h)	6.3	4	8222	0.44868422	0.021	2.7368078	294	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000115124	rpl11-isofrom2(h)	6.3	4	8225	0.44868317	0.021	2.744372	294	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000254366	Asp1-isoform2(h)	7.62	4	6945	0.39909688	0.008	3.8263216	294	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000091055	rps6(h)	6.3	4	5901	0.39916232	0.009	3.6708562	295	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000104647	rae1(h)	6.4800005	4	16768	0.49674693	0.019	2.5248961	295	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000057806	p53-isoform2(h):p53(h)	7.77	4	11917	0.4481318	0.019	2.820096	296	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000254363	Asp2-B(h)	6.42	4	16525	0.4972449	0.017	2.4767375	296	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000320851	HAUSP-isoform1(h){pS18}	5.3500004	4	31595	0.5930829	0.021	1.9343992	296	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000031364	Mdm4(h)	4.32	4	46857	0.6899531	0.003	1.6157802	297	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000054397	Dnmt1(h)	6.3	4	28222	0.54461795	0.029	2.202119	297	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000133322	CUL-5(h)	7.2	4	6438	0.39920336	0.007	3.5723686	297	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000134769	PP2Cgamma(h)	4.15	4	63867	0.68439424	0.026	1.6865675	297	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000086964	RFP-beta(h)	3.15	4	42680	0.69039154	0.014	1.5869297	298	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000058368	Trx2(h)	4.62	4	35447	0.64302385	0.022	1.7404792	299	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000025870	GCN5(h)	5.8950005	4	37438	0.5931226	0.04	1.8934526	301	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000221728	SMARCAL1(h)	7.65	4	1629	0.34972954	0.012	4.5941343	301	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
