SUID,interaction,name,selected,shared interaction,shared name,Strength
37759,pos_interaction,TAF1B_interaction_NDC80,FALSE,pos_interaction,TAF1B_interaction_NDC80,0.964563979
37760,pos_interaction,TAF1B_interaction_AURKA,FALSE,pos_interaction,TAF1B_interaction_AURKA,0.990923977
37761,pos_interaction,TAF1B_interaction_TPX2,FALSE,pos_interaction,TAF1B_interaction_TPX2,0.984915541
37762,pos_interaction,TAF1B_interaction_SRPK1,FALSE,pos_interaction,TAF1B_interaction_SRPK1,0.996989058
37763,pos_interaction,TAF1B_interaction_FZR1,FALSE,pos_interaction,TAF1B_interaction_FZR1,0.985534214
37765,pos_interaction,CDC20_interaction_CDC27,FALSE,pos_interaction,CDC20_interaction_CDC27,0.973437762
37766,neg_interaction,CDC20_interaction_MOCOS,FALSE,neg_interaction,CDC20_interaction_MOCOS,-0.977817273
37767,pos_interaction,CDC20_interaction_NDC80,FALSE,pos_interaction,CDC20_interaction_NDC80,0.999538603
37768,pos_interaction,CDC20_interaction_AURKA,FALSE,pos_interaction,CDC20_interaction_AURKA,0.993486703
37769,pos_interaction,CDC20_interaction_TPX2,FALSE,pos_interaction,CDC20_interaction_TPX2,0.997453998
37770,pos_interaction,CDC20_interaction_SRPK1,FALSE,pos_interaction,CDC20_interaction_SRPK1,0.984068945
37771,pos_interaction,CDC20_interaction_SNRNP70,FALSE,pos_interaction,CDC20_interaction_SNRNP70,0.968786014
37772,pos_interaction,CDC20_interaction_TAF1B,FALSE,pos_interaction,CDC20_interaction_TAF1B,0.970438724
37774,neg_interaction,LRP1_interaction_CDC27,FALSE,neg_interaction,LRP1_interaction_CDC27,-0.982640937
37775,pos_interaction,LRP1_interaction_MOCOS,FALSE,pos_interaction,LRP1_interaction_MOCOS,0.987544403
37776,neg_interaction,LRP1_interaction_NDC80,FALSE,neg_interaction,LRP1_interaction_NDC80,-0.99688004
37777,neg_interaction,LRP1_interaction_AURKA,FALSE,neg_interaction,LRP1_interaction_AURKA,-0.998041274
37778,neg_interaction,LRP1_interaction_TPX2,FALSE,neg_interaction,LRP1_interaction_TPX2,-0.999801555
37779,neg_interaction,LRP1_interaction_SRPK1,FALSE,neg_interaction,LRP1_interaction_SRPK1,-0.991859737
37780,neg_interaction,LRP1_interaction_SNRNP70,FALSE,neg_interaction,LRP1_interaction_SNRNP70,-0.96452687
37781,neg_interaction,LRP1_interaction_FZR1,FALSE,neg_interaction,LRP1_interaction_FZR1,-0.961981219
37782,neg_interaction,LRP1_interaction_TAF1B,FALSE,neg_interaction,LRP1_interaction_TAF1B,-0.981905905
37783,neg_interaction,LRP1_interaction_CDC20,FALSE,neg_interaction,LRP1_interaction_CDC20,-0.998580555
37785,pos_interaction,SNRPD2_interaction_CDC27,FALSE,pos_interaction,SNRPD2_interaction_CDC27,0.998941062
37786,neg_interaction,SNRPD2_interaction_MOCOS,FALSE,neg_interaction,SNRPD2_interaction_MOCOS,-0.98857218
37787,pos_interaction,SNRPD2_interaction_NDC80,FALSE,pos_interaction,SNRPD2_interaction_NDC80,0.978711599
37788,pos_interaction,SNRPD2_interaction_AURKA,FALSE,pos_interaction,SNRPD2_interaction_AURKA,0.988647832
37789,pos_interaction,SNRPD2_interaction_TPX2,FALSE,pos_interaction,SNRPD2_interaction_TPX2,0.987565826
37790,pos_interaction,SNRPD2_interaction_SRPK1,FALSE,pos_interaction,SNRPD2_interaction_SRPK1,0.996628664
37791,pos_interaction,SNRPD2_interaction_FZR1,FALSE,pos_interaction,SNRPD2_interaction_FZR1,0.99259895
37792,pos_interaction,SNRPD2_interaction_TAF1B,FALSE,pos_interaction,SNRPD2_interaction_TAF1B,0.989733784
37793,pos_interaction,SNRPD2_interaction_CDC20,FALSE,pos_interaction,SNRPD2_interaction_CDC20,0.980352876
37794,neg_interaction,SNRPD2_interaction_LRP1,FALSE,neg_interaction,SNRPD2_interaction_LRP1,-0.987174315
37796,pos_interaction,CDC16_interaction_NDC80,FALSE,pos_interaction,CDC16_interaction_NDC80,0.976714415
37797,pos_interaction,CDC16_interaction_AURKA,FALSE,pos_interaction,CDC16_interaction_AURKA,0.966760105
37798,pos_interaction,CDC16_interaction_TPX2,FALSE,pos_interaction,CDC16_interaction_TPX2,0.9720601
37799,pos_interaction,CDC16_interaction_SNRNP70,FALSE,pos_interaction,CDC16_interaction_SNRNP70,0.997895863
37800,pos_interaction,CDC16_interaction_CDC20,FALSE,pos_interaction,CDC16_interaction_CDC20,0.978804599
37801,neg_interaction,CDC16_interaction_LRP1,FALSE,neg_interaction,CDC16_interaction_LRP1,-0.972856981
37803,pos_interaction,TOP2A_interaction_CDC27,FALSE,pos_interaction,TOP2A_interaction_CDC27,0.987031919
37804,neg_interaction,TOP2A_interaction_MOCOS,FALSE,neg_interaction,TOP2A_interaction_MOCOS,-0.990105977
37805,pos_interaction,TOP2A_interaction_NDC80,FALSE,pos_interaction,TOP2A_interaction_NDC80,0.995314692
37806,pos_interaction,TOP2A_interaction_AURKA,FALSE,pos_interaction,TOP2A_interaction_AURKA,0.998586054
37807,pos_interaction,TOP2A_interaction_TPX2,FALSE,pos_interaction,TOP2A_interaction_TPX2,0.999683318
37808,pos_interaction,TOP2A_interaction_SRPK1,FALSE,pos_interaction,TOP2A_interaction_SRPK1,0.994621639
37809,pos_interaction,TOP2A_interaction_SNRNP70,FALSE,pos_interaction,TOP2A_interaction_SNRNP70,0.958364565
37810,pos_interaction,TOP2A_interaction_FZR1,FALSE,pos_interaction,TOP2A_interaction_FZR1,0.968590767
37811,pos_interaction,TOP2A_interaction_TAF1B,FALSE,pos_interaction,TOP2A_interaction_TAF1B,0.98555528
37812,pos_interaction,TOP2A_interaction_CDC20,FALSE,pos_interaction,TOP2A_interaction_CDC20,0.997183569
37813,neg_interaction,TOP2A_interaction_LRP1,FALSE,neg_interaction,TOP2A_interaction_LRP1,-0.999677992
37814,pos_interaction,TOP2A_interaction_SNRPD2,FALSE,pos_interaction,TOP2A_interaction_SNRPD2,0.990801768
37815,pos_interaction,TOP2A_interaction_CDC16,FALSE,pos_interaction,TOP2A_interaction_CDC16,0.966905897
37817,pos_interaction,TEC_interaction_FZR1,FALSE,pos_interaction,TEC_interaction_FZR1,0.960758711
37819,neg_interaction,SKIL_interaction_FZR1,FALSE,neg_interaction,SKIL_interaction_FZR1,-0.952471382
37820,neg_interaction,SKIL_interaction_SNRPD2,FALSE,neg_interaction,SKIL_interaction_SNRPD2,-0.958332592
37822,pos_interaction,HMGA2_interaction_CDC27,FALSE,pos_interaction,HMGA2_interaction_CDC27,0.971817437
37823,neg_interaction,HMGA2_interaction_MOCOS,FALSE,neg_interaction,HMGA2_interaction_MOCOS,-0.975367446
37824,pos_interaction,HMGA2_interaction_NDC80,FALSE,pos_interaction,HMGA2_interaction_NDC80,0.999824973
37825,pos_interaction,HMGA2_interaction_AURKA,FALSE,pos_interaction,HMGA2_interaction_AURKA,0.99207477
37826,pos_interaction,HMGA2_interaction_TPX2,FALSE,pos_interaction,HMGA2_interaction_TPX2,0.996555385
37827,pos_interaction,HMGA2_interaction_SRPK1,FALSE,pos_interaction,HMGA2_interaction_SRPK1,0.982347727
37828,pos_interaction,HMGA2_interaction_SNRNP70,FALSE,pos_interaction,HMGA2_interaction_SNRNP70,0.967981279
37829,pos_interaction,HMGA2_interaction_TAF1B,FALSE,pos_interaction,HMGA2_interaction_TAF1B,0.967785607
37830,pos_interaction,HMGA2_interaction_CDC20,FALSE,pos_interaction,HMGA2_interaction_CDC20,0.999925424
37831,neg_interaction,HMGA2_interaction_LRP1,FALSE,neg_interaction,HMGA2_interaction_LRP1,-0.997924557
37832,pos_interaction,HMGA2_interaction_SNRPD2,FALSE,pos_interaction,HMGA2_interaction_SNRPD2,0.979269256
37833,pos_interaction,HMGA2_interaction_CDC16,FALSE,pos_interaction,HMGA2_interaction_CDC16,0.978647943
37834,pos_interaction,HMGA2_interaction_TOP2A,FALSE,pos_interaction,HMGA2_interaction_TOP2A,0.996391822
37836,neg_interaction,TGFA_interaction_MOCOS,FALSE,neg_interaction,TGFA_interaction_MOCOS,-0.974340746
37837,pos_interaction,TGFA_interaction_AURKA,FALSE,pos_interaction,TGFA_interaction_AURKA,0.957400355
37838,pos_interaction,TGFA_interaction_SRPK1,FALSE,pos_interaction,TGFA_interaction_SRPK1,0.955898404
37839,pos_interaction,TGFA_interaction_TAF1B,FALSE,pos_interaction,TGFA_interaction_TAF1B,0.972764064
37841,pos_interaction,HMGB2_interaction_CDC27,FALSE,pos_interaction,HMGB2_interaction_CDC27,0.980927284
37842,neg_interaction,HMGB2_interaction_MOCOS,FALSE,neg_interaction,HMGB2_interaction_MOCOS,-0.988106718
37843,pos_interaction,HMGB2_interaction_NDC80,FALSE,pos_interaction,HMGB2_interaction_NDC80,0.996200416
37844,pos_interaction,HMGB2_interaction_AURKA,FALSE,pos_interaction,HMGB2_interaction_AURKA,0.998403494
37845,pos_interaction,HMGB2_interaction_TPX2,FALSE,pos_interaction,HMGB2_interaction_TPX2,0.999861849
37846,pos_interaction,HMGB2_interaction_SRPK1,FALSE,pos_interaction,HMGB2_interaction_SRPK1,0.991283806
37847,pos_interaction,HMGB2_interaction_SNRNP70,FALSE,pos_interaction,HMGB2_interaction_SNRNP70,0.968247428
37848,pos_interaction,HMGB2_interaction_FZR1,FALSE,pos_interaction,HMGB2_interaction_FZR1,0.959337125
37849,pos_interaction,HMGB2_interaction_TAF1B,FALSE,pos_interaction,HMGB2_interaction_TAF1B,0.98208256
37850,pos_interaction,HMGB2_interaction_CDC20,FALSE,pos_interaction,HMGB2_interaction_CDC20,0.998294131
37851,neg_interaction,HMGB2_interaction_LRP1,FALSE,neg_interaction,HMGB2_interaction_LRP1,-0.999850465
37852,pos_interaction,HMGB2_interaction_SNRPD2,FALSE,pos_interaction,HMGB2_interaction_SNRPD2,0.98518517
37853,pos_interaction,HMGB2_interaction_CDC16,FALSE,pos_interaction,HMGB2_interaction_CDC16,0.975538977
37854,pos_interaction,HMGB2_interaction_TOP2A,FALSE,pos_interaction,HMGB2_interaction_TOP2A,0.999317653
37855,pos_interaction,HMGB2_interaction_HMGA2,FALSE,pos_interaction,HMGB2_interaction_HMGA2,0.997516609
37857,pos_interaction,MAD2L1_interaction_CDC27,FALSE,pos_interaction,MAD2L1_interaction_CDC27,0.993779053
37858,neg_interaction,MAD2L1_interaction_MOCOS,FALSE,neg_interaction,MAD2L1_interaction_MOCOS,-0.985663858
37859,pos_interaction,MAD2L1_interaction_NDC80,FALSE,pos_interaction,MAD2L1_interaction_NDC80,0.990284002
37860,pos_interaction,MAD2L1_interaction_AURKA,FALSE,pos_interaction,MAD2L1_interaction_AURKA,0.992250425
37861,pos_interaction,MAD2L1_interaction_TPX2,FALSE,pos_interaction,MAD2L1_interaction_TPX2,0.993647423
37862,pos_interaction,MAD2L1_interaction_SRPK1,FALSE,pos_interaction,MAD2L1_interaction_SRPK1,0.994813294
37863,pos_interaction,MAD2L1_interaction_FZR1,FALSE,pos_interaction,MAD2L1_interaction_FZR1,0.981919074
37864,pos_interaction,MAD2L1_interaction_TAF1B,FALSE,pos_interaction,MAD2L1_interaction_TAF1B,0.984041968
37865,pos_interaction,MAD2L1_interaction_CDC20,FALSE,pos_interaction,MAD2L1_interaction_CDC20,0.990841285
37866,neg_interaction,MAD2L1_interaction_LRP1,FALSE,neg_interaction,MAD2L1_interaction_LRP1,-0.994188476
37867,pos_interaction,MAD2L1_interaction_SNRPD2,FALSE,pos_interaction,MAD2L1_interaction_SNRPD2,0.997600849
37868,pos_interaction,MAD2L1_interaction_TOP2A,FALSE,pos_interaction,MAD2L1_interaction_TOP2A,0.996159684
37869,neg_interaction,MAD2L1_interaction_SKIL,FALSE,neg_interaction,MAD2L1_interaction_SKIL,-0.958505222
37870,pos_interaction,MAD2L1_interaction_HMGA2,FALSE,pos_interaction,MAD2L1_interaction_HMGA2,0.990347407
37871,pos_interaction,MAD2L1_interaction_HMGB2,FALSE,pos_interaction,MAD2L1_interaction_HMGB2,0.992400569
37873,pos_interaction,ANAPC10_interaction_SNRNP70,FALSE,pos_interaction,ANAPC10_interaction_SNRNP70,0.955383009
37875,pos_interaction,PTTG1_interaction_CDC27,FALSE,pos_interaction,PTTG1_interaction_CDC27,0.986784756
37876,neg_interaction,PTTG1_interaction_MOCOS,FALSE,neg_interaction,PTTG1_interaction_MOCOS,-0.988404325
37877,pos_interaction,PTTG1_interaction_NDC80,FALSE,pos_interaction,PTTG1_interaction_NDC80,0.996156371
37878,pos_interaction,PTTG1_interaction_AURKA,FALSE,pos_interaction,PTTG1_interaction_AURKA,0.997753844
37879,pos_interaction,PTTG1_interaction_TPX2,FALSE,pos_interaction,PTTG1_interaction_TPX2,0.999353159
37880,pos_interaction,PTTG1_interaction_SRPK1,FALSE,pos_interaction,PTTG1_interaction_SRPK1,0.99388974
37881,pos_interaction,PTTG1_interaction_SNRNP70,FALSE,pos_interaction,PTTG1_interaction_SNRNP70,0.95677014
37882,pos_interaction,PTTG1_interaction_FZR1,FALSE,pos_interaction,PTTG1_interaction_FZR1,0.968440949
37883,pos_interaction,PTTG1_interaction_TAF1B,FALSE,pos_interaction,PTTG1_interaction_TAF1B,0.983835499
37884,pos_interaction,PTTG1_interaction_CDC20,FALSE,pos_interaction,PTTG1_interaction_CDC20,0.99760797
37885,neg_interaction,PTTG1_interaction_LRP1,FALSE,neg_interaction,PTTG1_interaction_LRP1,-0.999609139
37886,pos_interaction,PTTG1_interaction_SNRPD2,FALSE,pos_interaction,PTTG1_interaction_SNRPD2,0.991066025
37887,pos_interaction,PTTG1_interaction_CDC16,FALSE,pos_interaction,PTTG1_interaction_CDC16,0.96618518
37888,pos_interaction,PTTG1_interaction_TOP2A,FALSE,pos_interaction,PTTG1_interaction_TOP2A,0.99990346
37889,pos_interaction,PTTG1_interaction_HMGA2,FALSE,pos_interaction,PTTG1_interaction_HMGA2,0.996973871
37890,pos_interaction,PTTG1_interaction_HMGB2,FALSE,pos_interaction,PTTG1_interaction_HMGB2,0.999047803
37891,pos_interaction,PTTG1_interaction_MAD2L1,FALSE,pos_interaction,PTTG1_interaction_MAD2L1,0.99680456
37893,pos_interaction,BUB1_interaction_CDC27,FALSE,pos_interaction,BUB1_interaction_CDC27,0.97337538
37894,neg_interaction,BUB1_interaction_MOCOS,FALSE,neg_interaction,BUB1_interaction_MOCOS,-0.983919711
37895,pos_interaction,BUB1_interaction_NDC80,FALSE,pos_interaction,BUB1_interaction_NDC80,0.996399859
37896,pos_interaction,BUB1_interaction_AURKA,FALSE,pos_interaction,BUB1_interaction_AURKA,0.99655659
37897,pos_interaction,BUB1_interaction_TPX2,FALSE,pos_interaction,BUB1_interaction_TPX2,0.998667801
37898,pos_interaction,BUB1_interaction_SRPK1,FALSE,pos_interaction,BUB1_interaction_SRPK1,0.986274588
37899,pos_interaction,BUB1_interaction_SNRNP70,FALSE,pos_interaction,BUB1_interaction_SNRNP70,0.976300069
37900,pos_interaction,BUB1_interaction_TAF1B,FALSE,pos_interaction,BUB1_interaction_TAF1B,0.976385105
37901,pos_interaction,BUB1_interaction_CDC20,FALSE,pos_interaction,BUB1_interaction_CDC20,0.99848404
37902,neg_interaction,BUB1_interaction_LRP1,FALSE,neg_interaction,BUB1_interaction_LRP1,-0.998798676
37903,pos_interaction,BUB1_interaction_SNRPD2,FALSE,pos_interaction,BUB1_interaction_SNRPD2,0.978417977
37904,pos_interaction,BUB1_interaction_CDC16,FALSE,pos_interaction,BUB1_interaction_CDC16,0.982800785
37905,pos_interaction,BUB1_interaction_TOP2A,FALSE,pos_interaction,BUB1_interaction_TOP2A,0.997376309
37906,pos_interaction,BUB1_interaction_HMGA2,FALSE,pos_interaction,BUB1_interaction_HMGA2,0.997811552
37907,pos_interaction,BUB1_interaction_HMGB2,FALSE,pos_interaction,BUB1_interaction_HMGB2,0.99935544
37908,pos_interaction,BUB1_interaction_MAD2L1,FALSE,pos_interaction,BUB1_interaction_MAD2L1,0.987741176
37909,pos_interaction,BUB1_interaction_PTTG1,FALSE,pos_interaction,BUB1_interaction_PTTG1,0.997039173
37911,neg_interaction,SOCS5_interaction_CDC27,FALSE,neg_interaction,SOCS5_interaction_CDC27,-0.96323536
37912,pos_interaction,SOCS5_interaction_MOCOS,FALSE,pos_interaction,SOCS5_interaction_MOCOS,0.966909414
37913,neg_interaction,SOCS5_interaction_NDC80,FALSE,neg_interaction,SOCS5_interaction_NDC80,-0.999562359
37914,neg_interaction,SOCS5_interaction_AURKA,FALSE,neg_interaction,SOCS5_interaction_AURKA,-0.987095443
37915,neg_interaction,SOCS5_interaction_TPX2,FALSE,neg_interaction,SOCS5_interaction_TPX2,-0.993018774
37916,neg_interaction,SOCS5_interaction_SRPK1,FALSE,neg_interaction,SOCS5_interaction_SRPK1,-0.974961144
37917,neg_interaction,SOCS5_interaction_SNRNP70,FALSE,neg_interaction,SOCS5_interaction_SNRNP70,-0.969829608
37918,neg_interaction,SOCS5_interaction_TAF1B,FALSE,neg_interaction,SOCS5_interaction_TAF1B,-0.958063433
37919,neg_interaction,SOCS5_interaction_CDC20,FALSE,neg_interaction,SOCS5_interaction_CDC20,-0.998895974
37920,pos_interaction,SOCS5_interaction_LRP1,FALSE,pos_interaction,SOCS5_interaction_LRP1,0.994977775
37921,neg_interaction,SOCS5_interaction_SNRPD2,FALSE,neg_interaction,SOCS5_interaction_SNRPD2,-0.972249885
37922,neg_interaction,SOCS5_interaction_CDC16,FALSE,neg_interaction,SOCS5_interaction_CDC16,-0.981411742
37923,neg_interaction,SOCS5_interaction_TOP2A,FALSE,neg_interaction,SOCS5_interaction_TOP2A,-0.99266387
37924,neg_interaction,SOCS5_interaction_HMGA2,FALSE,neg_interaction,SOCS5_interaction_HMGA2,-0.999343714
37925,neg_interaction,SOCS5_interaction_HMGB2,FALSE,neg_interaction,SOCS5_interaction_HMGB2,-0.994541072
37926,neg_interaction,SOCS5_interaction_MAD2L1,FALSE,neg_interaction,SOCS5_interaction_MAD2L1,-0.985737258
37927,neg_interaction,SOCS5_interaction_PTTG1,FALSE,neg_interaction,SOCS5_interaction_PTTG1,-0.993540368
37928,neg_interaction,SOCS5_interaction_BUB1,FALSE,neg_interaction,SOCS5_interaction_BUB1,-0.995776527
37931,pos_interaction,GRB2_interaction_ARID3A,FALSE,pos_interaction,GRB2_interaction_ARID3A,0.953525663
37932,pos_interaction,GRB2_interaction_TGFA,FALSE,pos_interaction,GRB2_interaction_TGFA,0.979060327
37934,pos_interaction,PTPN11_interaction_ARID3A,FALSE,pos_interaction,PTPN11_interaction_ARID3A,0.959931664
37935,pos_interaction,PTPN11_interaction_GRB2,FALSE,pos_interaction,PTPN11_interaction_GRB2,0.980551145
37937,pos_interaction,PRPF40A_interaction_CDC27,FALSE,pos_interaction,PRPF40A_interaction_CDC27,0.990659312
37938,neg_interaction,PRPF40A_interaction_MOCOS,FALSE,neg_interaction,PRPF40A_interaction_MOCOS,-0.998121388
37939,pos_interaction,PRPF40A_interaction_NDC80,FALSE,pos_interaction,PRPF40A_interaction_NDC80,0.984652581
37940,pos_interaction,PRPF40A_interaction_AURKA,FALSE,pos_interaction,PRPF40A_interaction_AURKA,0.9992817
37941,pos_interaction,PRPF40A_interaction_TPX2,FALSE,pos_interaction,PRPF40A_interaction_TPX2,0.996918605
37942,pos_interaction,PRPF40A_interaction_SRPK1,FALSE,pos_interaction,PRPF40A_interaction_SRPK1,0.998158692
37943,pos_interaction,PRPF40A_interaction_SNRNP70,FALSE,pos_interaction,PRPF40A_interaction_SNRNP70,0.952935754
37944,pos_interaction,PRPF40A_interaction_FZR1,FALSE,pos_interaction,PRPF40A_interaction_FZR1,0.975137212
37945,pos_interaction,PRPF40A_interaction_TAF1B,FALSE,pos_interaction,PRPF40A_interaction_TAF1B,0.995306253
37946,pos_interaction,PRPF40A_interaction_CDC20,FALSE,pos_interaction,PRPF40A_interaction_CDC20,0.988813268
37947,neg_interaction,PRPF40A_interaction_LRP1,FALSE,neg_interaction,PRPF40A_interaction_LRP1,-0.995326086
37948,pos_interaction,PRPF40A_interaction_SNRPD2,FALSE,pos_interaction,PRPF40A_interaction_SNRPD2,0.990761203
37949,pos_interaction,PRPF40A_interaction_CDC16,FALSE,pos_interaction,PRPF40A_interaction_CDC16,0.957469415
37950,pos_interaction,PRPF40A_interaction_TOP2A,FALSE,pos_interaction,PRPF40A_interaction_TOP2A,0.996746114
37951,pos_interaction,PRPF40A_interaction_HMGA2,FALSE,pos_interaction,PRPF40A_interaction_HMGA2,0.987048104
37952,pos_interaction,PRPF40A_interaction_TGFA,FALSE,pos_interaction,PRPF40A_interaction_TGFA,0.963514767
37953,pos_interaction,PRPF40A_interaction_HMGB2,FALSE,pos_interaction,PRPF40A_interaction_HMGB2,0.995638276
37954,pos_interaction,PRPF40A_interaction_MAD2L1,FALSE,pos_interaction,PRPF40A_interaction_MAD2L1,0.9917508
37955,pos_interaction,PRPF40A_interaction_PTTG1,FALSE,pos_interaction,PRPF40A_interaction_PTTG1,0.995661014
37956,pos_interaction,PRPF40A_interaction_BUB1,FALSE,pos_interaction,PRPF40A_interaction_BUB1,0.992704464
37957,neg_interaction,PRPF40A_interaction_SOCS5,FALSE,neg_interaction,PRPF40A_interaction_SOCS5,-0.980722139
37959,neg_interaction,COL13A1_interaction_MOCOS,FALSE,neg_interaction,COL13A1_interaction_MOCOS,-0.968461435
37960,pos_interaction,COL13A1_interaction_NDC80,FALSE,pos_interaction,COL13A1_interaction_NDC80,0.979520932
37961,pos_interaction,COL13A1_interaction_AURKA,FALSE,pos_interaction,COL13A1_interaction_AURKA,0.982914149
37962,pos_interaction,COL13A1_interaction_TPX2,FALSE,pos_interaction,COL13A1_interaction_TPX2,0.984138823
37963,pos_interaction,COL13A1_interaction_SRPK1,FALSE,pos_interaction,COL13A1_interaction_SRPK1,0.963154298
37964,pos_interaction,COL13A1_interaction_SNRNP70,FALSE,pos_interaction,COL13A1_interaction_SNRNP70,0.995443136
37965,pos_interaction,COL13A1_interaction_TAF1B,FALSE,pos_interaction,COL13A1_interaction_TAF1B,0.956792934
37966,pos_interaction,COL13A1_interaction_CDC20,FALSE,pos_interaction,COL13A1_interaction_CDC20,0.983820506
37967,neg_interaction,COL13A1_interaction_LRP1,FALSE,neg_interaction,COL13A1_interaction_LRP1,-0.98325452
37968,pos_interaction,COL13A1_interaction_CDC16,FALSE,pos_interaction,COL13A1_interaction_CDC16,0.994840621
37969,pos_interaction,COL13A1_interaction_TOP2A,FALSE,pos_interaction,COL13A1_interaction_TOP2A,0.97945113
37970,pos_interaction,COL13A1_interaction_HMGA2,FALSE,pos_interaction,COL13A1_interaction_HMGA2,0.982600321
37971,pos_interaction,COL13A1_interaction_HMGB2,FALSE,pos_interaction,COL13A1_interaction_HMGB2,0.986064706
37972,pos_interaction,COL13A1_interaction_MAD2L1,FALSE,pos_interaction,COL13A1_interaction_MAD2L1,0.95811624
37973,pos_interaction,COL13A1_interaction_PTTG1,FALSE,pos_interaction,COL13A1_interaction_PTTG1,0.97787527
37974,pos_interaction,COL13A1_interaction_BUB1,FALSE,pos_interaction,COL13A1_interaction_BUB1,0.990762305
37975,neg_interaction,COL13A1_interaction_SOCS5,FALSE,neg_interaction,COL13A1_interaction_SOCS5,-0.981686092
37976,pos_interaction,COL13A1_interaction_PRPF40A,FALSE,pos_interaction,COL13A1_interaction_PRPF40A,0.977371572
37978,pos_interaction,JUN_interaction_CDC27,FALSE,pos_interaction,JUN_interaction_CDC27,0.96190701
37979,neg_interaction,JUN_interaction_MOCOS,FALSE,neg_interaction,JUN_interaction_MOCOS,-0.975406945
37980,pos_interaction,JUN_interaction_NDC80,FALSE,pos_interaction,JUN_interaction_NDC80,0.995860946
37981,pos_interaction,JUN_interaction_AURKA,FALSE,pos_interaction,JUN_interaction_AURKA,0.991836088
37982,pos_interaction,JUN_interaction_TPX2,FALSE,pos_interaction,JUN_interaction_TPX2,0.995248284
37983,pos_interaction,JUN_interaction_SRPK1,FALSE,pos_interaction,JUN_interaction_SRPK1,0.977601824
37984,pos_interaction,JUN_interaction_SNRNP70,FALSE,pos_interaction,JUN_interaction_SNRNP70,0.983619126
37985,pos_interaction,JUN_interaction_TAF1B,FALSE,pos_interaction,JUN_interaction_TAF1B,0.965927457
37986,pos_interaction,JUN_interaction_CDC20,FALSE,pos_interaction,JUN_interaction_CDC20,0.997542428
37987,neg_interaction,JUN_interaction_LRP1,FALSE,neg_interaction,JUN_interaction_LRP1,-0.99580411
37988,pos_interaction,JUN_interaction_SNRPD2,FALSE,pos_interaction,JUN_interaction_SNRPD2,0.968423998
37989,pos_interaction,JUN_interaction_CDC16,FALSE,pos_interaction,JUN_interaction_CDC16,0.989904476
37990,pos_interaction,JUN_interaction_TOP2A,FALSE,pos_interaction,JUN_interaction_TOP2A,0.993215783
