ID	Gene symbol ID
MO000000111	ABL1,AKT1,ARAF,ATM,AURKA,BRAF,BUB1,CDK1,CDK5,CDK6,CHEK1,CHEK2,CHUK,CSNK1E,CSNK2A1,EGFR,EIF2AK2,ERBB2,ERBB3,FYN,GSK3B,HIPK2,IGF1R,IKBKB,IKBKG,LATS2,LIMK2,MAP2K1,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K1,MAP3K2,MAP3K20,MAP3K4,MAP3K7,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK6,MAPK8,MAPK9,MAPKAPK2,MAPKAPK3,MTOR,MVK,PAK1,PAK2,PBK,PDPK1,PKM,PKN1,PLK1,PRKACA,PRKCA,PRKCD,PTK6,RAF1,ROCK1,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA5,RPS6KB1,SRPK1,STK10,STK11,TAOK1,TAOK2,TNIK,TNK2
MO000000127	CDC20,MDM2,UBE2D3,UBE2I,XIAP
MO000000129	SHC1
MO000000136	FYN
MO000000143	FYN
MO000000149	CDC25A,CDC25C,DUSP1,PPM1A,PPM1D,PPP2CA,PPP3CA,PPP3CB,PPP3CC,PTPN1,PTPN11,PTPRA
MO000000152	CDC37,CTNNB1,CUL2,RICTOR,SHC1,TAB1,TPX2
MO000000166	RAC1
MO000000191	EGFR,SHC1
MO000000193	RELA
MO000000210	CHUK
MO000000211	IKBKB
MO000000215	NFKBIA
MO000000220	NFKBIA
MO000000223	ATF3,CREB1,ELK1,FOS,FOXM1,HIF1A,HMGA2,JUN,NFKBIA,RARA,RELA,SMAD2,SMAD4,SNAI1,SPI1,SREBF2,STAT3,TCF3,TP53,TP63,VDR,ZBTB17
MO000000228	RAC1
MO000000229	EGFR,ERBB2,ERBB3,IGF1R,IL4R,IL7R,LRP1,NOTCH1
MO000000231	NFKBIA,RELA
MO000000233	NFKBIA
MO000000244	AKT1,ARAF,ATM,AURKA,BRAF,BUB1,CDK1,CDK5,CDK6,CHEK1,CHEK2,CHUK,CSNK1E,CSNK2A1,EIF2AK2,GSK3B,HIPK2,IKBKB,IKBKG,LATS2,LIMK2,MAP2K1,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K1,MAP3K2,MAP3K20,MAP3K4,MAP3K7,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK6,MAPK8,MAPK9,MAPKAPK2,MAPKAPK3,MTOR,PAK1,PAK2,PBK,PDPK1,PKN1,PLK1,PRKACA,PRKCA,PRKCD,RAF1,ROCK1,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA5,RPS6KB1,SRPK1,STK10,STK11,TAOK1,TAOK2,TNIK
MO000000248	CHUK,IKBKB,IKBKG
MO000000254	NFKBIA,RELA
MO000000276	FOS,JUN
MO000000277	TP53
MO000000279	FOS
MO000000280	NOTCH1
MO000000284	UBE2D3,UBE2I
MO000000286	CDC20,MDM2,XIAP
MO000000288	SREBF2
MO000000294	CDC20,MDM2,XIAP
MO000000306	ICAM1
MO000000337	MAP3K1,MAP3K2,MAP3K4
MO000000341	EGFR
MO000000342	MAPK1,MAPK3
MO000004670	MAPK3
MO000004672	MAPK3
MO000004676	MAPK1
MO000004677	MAPK1
MO000004681	MAPK6
MO000004682	MAPK6
MO000004689	MAPK12
MO000004690	MAPK12
MO000005077	FGF13
MO000005078	FGF13
MO000005412	FYN
MO000007225	IGF1R
MO000007228	IGF1R
MO000007821	MAPK8
MO000007822	MAPK8
MO000007906	CSNK2A1
MO000008120	UBE2D3,UBE2I
MO000008179	EIF2AK2
MO000008180	EIF2AK2
MO000008230	ARAF
MO000008280	RPS6KB1
MO000008563	LIMK2
MO000008564	LIMK2
MO000009086	MAP3K1
MO000009092	MAP3K2
MO000009253	MAPKAPK2
MO000009339	MAPK14
MO000009386	MAP2K1
MO000009403	MAP2K3
MO000009415	MAP2K6
MO000011271	PLK1
MO000011769	SPI1
MO000011894	RB1
MO000012555	SELPLG
MO000012556	SELPLG
MO000013122	STAT3
MO000013123	STAT3
MO000016568	TP53
MO000016574	MAP3K7
MO000016577	RHOA
MO000016584	MAP3K7
MO000016585	MAP3K7
MO000016586	MAP3K7
MO000016587	MAP3K7
MO000016588	TAB1
MO000016599	IKBKG
MO000016632	RELA
MO000016634	RELA
MO000016635	RELA
MO000016661	CHUK,IKBKB,IKBKG
MO000016672	ERBB3
MO000016677	EGFR
MO000016681	EGFR
MO000016708	PRKCA,PRKCD
MO000016709	RASGRF1
MO000016710	RAC1
MO000016713	RASGRF1
MO000016714	PRKCA
MO000016715	RASGRF1
MO000016717	PRKCA
MO000016719	IQGAP1
MO000016720	PRKCA,PRKCD
MO000016724	PPP3CA,PPP3CB,PPP3CC
MO000016725	PPP3CA,PPP3CB,PPP3CC
MO000016726	PPP3CA,PPP3CB,PPP3CC
MO000016727	PPP3CA,PPP3CB,PPP3CC
MO000016729	PPP3CA,PPP3CB,PPP3CC
MO000016731	PPP3CA,PPP3CB,PPP3CC
MO000016738	RAC1
MO000016752	PPP2CA
MO000016780	RASGRF1
MO000016791	TGFA
MO000016797	RAC1
MO000016802	PPM1A,PPM1D,PPP3CA,PPP3CB,PPP3CC
MO000016803	PPM1A,PPM1D,PPP3CA,PPP3CB,PPP3CC
MO000016805	ARAF,BRAF,RAF1
MO000016806	ARAF,BRAF,RAF1
MO000016807	ARAF,BRAF,RAC1,RAF1
MO000016814	DUSP1
MO000016815	PRKACA
MO000016816	PRKACA
MO000016817	PRKACA
MO000016818	PRKACA
MO000016819	PRKACA
MO000016821	PKIA
MO000016822	PKIA,PRKACA
MO000016825	SMAD2
MO000016826	SMAD4
MO000016833	IL7R
MO000016838	IL7R
MO000016839	IL4R,IL7R
MO000016840	IL7R
MO000016841	PRKACA
MO000016862	STAT3
MO000016869	EGFR,ERBB2
MO000016885	PTPN11
MO000016886	PTPN11
MO000016894	MAPK1,MAPK3
MO000016903	MAPK9
MO000016907	CASP3
MO000016910	MAP2K1,MAPK3
MO000016914	MAP2K7,MAPK8
MO000016916	MAP2K7
MO000016917	MAP2K4
MO000016918	MAP2K4,MAP3K1
MO000016924	CASP3
MO000016936	MAPT
MO000016939	MAPT
MO000016941	GSK3B
MO000016953	MAP3K4
MO000016957	CDC25A,CDC25C,PTPN1,PTPN11,PTPRA
MO000016958	MAPK14
MO000016959	MAPK11
MO000016960	MAPK11
MO000016961	MAPK13
MO000016966	MAP2K3
MO000016967	PTPRA
MO000016969	PTPN11
MO000016974	CTNNB1
MO000016978	CTNNB1
MO000016979	CTNNB1
MO000016989	GSK3B
MO000017007	PIAS3
MO000017037	RPS6KB1
MO000017039	FGF13
MO000017049	CTNNB1
MO000017054	CTNNB1
MO000017055	CTNNB1
MO000017058	IL4R
MO000017059	IL4R
MO000017065	PRKCD
MO000017102	CTNNB1
MO000017103	CTNNB1
MO000017134	ADAM9
MO000017140	MTOR
MO000017142	PDPK1
MO000017143	YWHAZ
MO000017148	PTPN11
MO000017166	WNT5A
MO000017173	DKK1
MO000017174	PTPN1
MO000017177	PTPRA
MO000017179	DUSP1
MO000017189	CREB1
MO000017192	GSK3B
MO000017199	CTNNB1
MO000017203	GSK3B
MO000017204	CDC25A,CDC25C
MO000017213	PPM1A,PPM1D
MO000017218	CTNNB1,GSK3B
MO000017222	CTNNB1,GSK3B
MO000017225	DVL2
MO000017230	CTNNB1
MO000017234	CTNNB1
MO000017242	IL4R,IL7R
MO000017245	RASGRF1
MO000017251	IQGAP1
MO000017258	CTNNB1
MO000017259	PIAS1,PIAS3
MO000017260	RPS6KA3
MO000017261	CTNNB1
MO000017263	PDPK1
MO000017290	CTNNB1
MO000017293	IGF1R
MO000017327	CTNNB1
MO000017332	GSK3B
MO000017333	CTNNB1
MO000017334	CTNNB1
MO000017354	YWHAZ
MO000017366	CSNK1E,DVL2
MO000017368	CSNK1E
MO000017369	RHOA
MO000017395	CSNK1E
MO000017396	CSNK2A1
MO000017397	DVL2
MO000017401	GSK3B
MO000017411	AKT1
MO000017419	PPP2CA
MO000017420	PPP2CA
MO000017421	AKT1
MO000017425	SHC1
MO000017458	SMAD4
MO000017462	CREBBP
MO000017465	CREBBP
MO000017467	CTNNB1
MO000017501	CTNNB1,DVL2,GSK3B
MO000017507	CTNNB1
MO000017508	CTNNB1
MO000017522	CTNNB1
MO000017523	CTNNB1
MO000017524	CTNNB1,GSK3B
MO000017532	PRKCA
MO000017534	PRKCD
MO000017540	RPS6KB1
MO000017547	CDK6
MO000017548	CDK1,CDK5,CDK6
MO000017549	FN1
MO000017561	PPP2CA
MO000017574	CTNNB1,PPP2CA
MO000017598	CTNNB1,DVL2,PPM1A,PPM1D
MO000017615	GSN
MO000017616	PAK2
MO000017642	CTNNB1
MO000017649	GSK3B
MO000017655	CTNNB1
MO000017658	SMAD2
MO000017666	BIRC6,XIAP
MO000017671	CASP3
MO000017700	PIAS1
MO000017735	CABLES2
MO000017754	CDK1
MO000017755	CDK5
MO000017774	RB1
MO000017779	LTBP3
MO000017833	CDKN1A
MO000017834	CDKN1A
MO000017835	CDKN1A
MO000017856	GSK3B
MO000017859	CTNNB1,GSK3B
MO000017876	XIAP
MO000017896	CTNNB1
MO000018003	PPP2CA
MO000018057	RAC1
MO000018076	MAPKAPK3
MO000018093	ELK1
MO000018111	MAPKAPK2
MO000018134	RAC1,RHOA
MO000018137	FOS
MO000018193	FYN
MO000018222	RAC1
MO000018231	RAC1
MO000018267	DVL2
MO000018269	CASP3
MO000018272	CSNK1E,CTNNB1,DVL2,GSK3B
MO000018274	CTNNB1
MO000018279	ERBB2
MO000018280	CTNNB1,ERBB2
MO000018281	ERBB2
MO000018287	RAC1
MO000018296	RARA
MO000018331	CTNNB1
MO000018441	PAK1,PAK2
MO000018446	PAK1,PAK2,STK10,TAOK1,TAOK2,TNIK
MO000018454	ICAM1
MO000018455	CTNNB1,IQGAP1
MO000018457	CTNNB1
MO000018459	IQGAP1
MO000018517	IQGAP1
MO000018761	IQGAP1
MO000018778	CTNNB1
MO000018782	IQGAP1
MO000018783	IQGAP1
MO000018812	COPS5
MO000018813	COPS5
MO000018832	SKP2,TBL1X
MO000018836	CUL2,ELOC,SKP2,TBL1X
MO000018838	CDC20
MO000018839	MDM2
MO000018840	SKP2
MO000018848	UBE2D3
MO000018877	CTNNB1
MO000018882	CTNNB1
MO000018883	CTNNB1
MO000018901	CSNK2A1
MO000018902	CSNK2A1
MO000018932	CTNNB1
MO000018936	SKP2
MO000018938	CUL2
MO000018939	CUL2
MO000018945	CTNNB1
MO000018946	ELOC
MO000018952	CDC20
MO000018953	TP53
MO000018956	CUL2,ELOC
MO000018962	ERBB2
MO000018963	ERBB2
MO000018964	CTNNB1,ERBB2
MO000018965	ERBB2
MO000018971	TOP2A
MO000019000	RARA,VDR
MO000019005	MAP2K6
MO000019006	MAP2K6
MO000019013	RPS6KA5
MO000019070	XIAP
MO000019071	TAB1
MO000019082	CTNNB1
MO000019089	CREBBP
MO000019107	CREBBP
MO000019118	FYN
MO000019134	FYN
MO000019148	MAPT
MO000019149	GSK3B,MAPT
MO000019157	MAPT
MO000019292	CTNNB1
MO000019309	IKBKG
MO000019310	IKBKB
MO000019311	CHUK
MO000019315	NFKBIA
MO000019325	XIAP
MO000019328	TAB1,XIAP
MO000019330	TAB1,XIAP
MO000019332	XIAP
MO000019341	MAP2K6
MO000019342	CHUK
MO000019343	AKT1
MO000019344	MAP2K6
MO000019363	RELA
MO000019387	FGF13,TGFA
MO000019468	CTNNB1
MO000019469	JUN
MO000019475	ERBB3
MO000019480	CREB1
MO000019481	PAK1
MO000019490	EGFR
MO000019494	CSNK1E,DVL2,GSK3B
MO000019496	CTNNB1
MO000019498	CTNNB1
MO000019499	CTNNB1
MO000019507	RAC1
MO000019544	ELK1
MO000019548	TP53
MO000019562	CTNNB1
MO000019568	CTNNB1
MO000019585	ABL1,ERBB2,FOS,FYN,JUN,RAF1
MO000019594	PKN1
MO000019595	PKN1
MO000019596	AKT1,LATS2,PAK1,PAK2,PDPK1,PKN1,PRKACA,PRKCA,PRKCD,ROCK1,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA5,RPS6KB1
MO000019597	ROCK1
MO000019625	RAC1
MO000019638	RAC1
MO000019642	PTPN11
MO000019645	CTNNB1
MO000019655	CTNNB1,SMAD4
MO000019675	CTNNB1
MO000019707	PIAS1
MO000019708	SHC1
MO000019709	SHC1
MO000019710	SHC1
MO000019714	TNK2
MO000019717	TNK2
MO000019718	RAC1
MO000019720	RAC1
MO000019723	CTNNB1
MO000019726	CTNNB1
MO000019730	CTNNB1
MO000019732	RB1
MO000019733	CDK1
MO000019734	RB1
MO000019747	CTNNB1
MO000019749	CTNNB1
MO000019754	CTNNB1
MO000019779	SMAD2
MO000019795	CDK5
MO000019796	CTNNB1
MO000019798	CTNNB1
MO000019842	NFKBIA
MO000019867	SKP2
MO000019876	ELOC
MO000019966	CREBBP
MO000019969	NFKBIA
MO000019971	SUMO1
MO000019972	UBE2I
MO000019973	SUMO1
MO000019975	UBE2I
MO000019978	CREBBP,CTNNB1
MO000019984	EP300
MO000019985	EP300
MO000019999	CTNNB1,EP300
MO000020001	EP300,RB1
MO000020003	UBE2I
MO000020010	SUMO1
MO000020012	EP300
MO000020022	UBE2D3
MO000020026	EP300,RB1
MO000020058	SUMO1
MO000020069	NFKBIA
MO000020070	NFKBIA
MO000020072	NFKBIA
MO000020106	NFKBIA
MO000020107	NFKBIA
MO000020112	SHC1
MO000020133	NFKBIA
MO000020143	CTNNB1
MO000020159	NFKBIA
MO000020160	CTNNB1
MO000020162	CTNNB1
MO000020164	CTNNB1
MO000020165	CTNNB1
MO000020167	CTNNB1
MO000020198	CTNNB1
MO000020201	CTNNB1
MO000020207	CTNNB1
MO000020234	CTNNB1
MO000020235	CTNNB1
MO000020247	CTNNB1
MO000020256	NFKBIA
MO000020258	CTNNB1
MO000020259	CTNNB1
MO000020261	NFKBIA
MO000020262	CTNNB1
MO000020272	CTNNB1
MO000020279	GSK3B
MO000020289	CTNNB1
MO000020293	MAPK1
MO000020300	MAPK1
MO000020305	MAPK1
MO000020308	SMAD2
MO000020327	SMAD2
MO000020336	AKT1
MO000020338	MAPK3
MO000020361	CTNNB1
MO000020397	CASP3
MO000020398	CASP3
MO000020402	SMAD4
MO000020403	SMAD2,SMAD4
MO000020405	SMAD2
MO000020412	SMAD2
MO000020422	SMAD2
MO000020426	SMAD2
MO000020430	SMAD2
MO000020433	CDC25A
MO000020463	CTNNB1,GSK3B
MO000020470	LTBP3
MO000020473	LTBP3
MO000020509	SMAD2
MO000020511	SMAD2
MO000020529	PAK1
MO000020531	PAK1
MO000020561	CDKN1A
MO000020613	CASP3
MO000020615	CASP3
MO000020628	ABL1
MO000020629	ABL1
MO000020657	PRKACA
MO000020659	ABL1,PRKACA
MO000020775	PAK1,PAK2
MO000020777	PAK1,PAK2
MO000020781	TAOK1
MO000020799	TNIK
MO000020834	TAB1
MO000020881	RAC1
MO000020883	RAC1
MO000020891	RAC1
MO000020944	EGFR,ERBB2,ERBB3
MO000020951	SHC1
MO000020953	SHC1
MO000020954	SHC1
MO000020956	SHC1
MO000021004	SHC1
MO000021006	SHC1
MO000021010	FYN
MO000021024	AKT1
MO000021026	FYN
MO000021031	FYN
MO000021077	SMAD4
MO000021133	CDC37
MO000021134	CDC37
MO000021136	CDC37,RAF1,YWHAZ
MO000021137	CDC37,RAC1,RAF1,YWHAZ
MO000021172	RAF1
MO000021173	RAF1
MO000021174	MAP2K1
MO000021176	SMAD4
MO000021196	PTPN1
MO000021197	PTPN1
MO000021198	PTPN1
MO000021210	SMAD4
MO000021222	SMAD4
MO000021239	SMAD4
MO000021242	MAP3K7
MO000021282	NFKBIA
MO000021283	NFKBIA
MO000021298	YWHAZ
MO000021299	RAC1
MO000021304	LTBP3
MO000021307	LTBP3
MO000021309	CHUK
MO000021310	CHUK
MO000021326	MAP3K7,TAB1
MO000021350	SMAD2
MO000021355	EGFR,ERBB2,ERBB3
MO000021356	EGFR,ERBB2,ERBB3
MO000021373	PTPN11
MO000021375	PTPN11
MO000021383	PTPN1
MO000021410	RELA
MO000021421	MAPK8,MAPK9
MO000021423	MAP2K4
MO000021432	RAC1
MO000021473	RELA
MO000021494	VDR
MO000021495	VDR
MO000021504	VDR
MO000021531	TBL1X
MO000021532	TBL1X
MO000021533	TBL1X
MO000021534	CTNNB1,TBL1X
MO000021539	MDM2,XIAP
MO000021545	CTNNB1,GSK3B
MO000021546	CTNNB1,GSK3B
MO000021547	TBL1X
MO000021550	CTNNB1,TBL1X,UBE2I
MO000021551	CTNNB1
MO000021574	STAT3
MO000021599	UBE2I
MO000021600	UBE2I
MO000021607	STAT3
MO000021624	IKBKG
MO000021627	IKBKG
MO000021634	RASGRF1
MO000021636	RASGRF1
MO000021638	CHUK
MO000021639	IKBKB
MO000021640	IKBKG
MO000021655	CHUK,IKBKB,IKBKG
MO000021656	CHUK,IKBKB,IKBKG
MO000021660	RAF1
MO000021743	CDK1
MO000021744	CDK1
MO000021748	CDK1
MO000021751	FYN
MO000021754	YWHAZ
MO000021759	MAPK12,MAPK13,MAPK14
MO000021781	PRKACA
MO000021802	RELA
MO000021819	PDPK1
MO000021822	DKK1,FGF13,SELPLG,TGFA,WNT5A
MO000021827	SELPLG
MO000021828	EGFR,ERBB2,ERBB3,ICAM1,IGF1R,IL4R,IL7R,LRP1,NOTCH1,STX6
MO000021833	IQGAP1,RASGRF1
MO000021834	BIRC6,CDKN1A,DVL2,MDM2,NFKBIA,PIAS1,PIAS3,PKIA,RB1,XIAP,YWHAZ
MO000021835	BIRC6,CDKN1A,DKK1,DVL2,MDM2,NFKBIA,PIAS1,PIAS3,PKIA,RB1,XIAP,YWHAZ
MO000021836	DKK1
MO000021837	CABLES2,CDC20,RAC1,SKP2,SUMO1,TBL1X
MO000021838	CDC37,DNAJB2
MO000021841	ABL1,ADAM9,AKT1,ARAF,ATM,AURKA,BACE1,BRAF,BUB1,CASP3,CDC20,CDC25A,CDC25C,CDK1,CDK5,CDK6,CHEK1,CHEK2,CHUK,CREBBP,CSNK1E,CSNK2A1,CYLD,DUSP1,EGFR,EIF2AK2,EP300,ERBB2,ERBB3,FDPS,FYN,GSK3B,HDAC1,HDAC3,HIPK2,HMGCR,IGF1R,IKBKB,IKBKG,KAT2A,KAT2B,LATS2,LIMK2,MAP2K1,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K1,MAP3K2,MAP3K20,MAP3K4,MAP3K7,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK6,MAPK8,MAPK9,MAPKAPK2,MAPKAPK3,MDM2,MTOR,MVK,PAK1,PAK2,PBK,PDPK1,PIAS1,PIAS3,PKM,PKN1,PLK1,PMVK,PPM1A,PPM1D,PPP2CA,PPP3CA,PPP3CB,PPP3CC,PRKACA,PRKCA,PRKCD,PTK6,PTPN1,PTPN11,PTPRA,RAC1,RAF1,ROCK1,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA5,RPS6KB1,SETD7,SIRT1,SRPK1,STK10,STK11,TAOK1,TAOK2,TNIK,TNK2,TOP2A,UBE2D3,UBE2I,XIAP
MO000021857	IGF1R
MO000021878	ADAM9,BACE1,CASP3
MO000021879	ADAM9
MO000021891	CDC37,DNAJB2
MO000021893	LRP1
MO000021894	GSN,MAPT,TACC1,VIM
MO000021895	ABL1
MO000021898	ADAM9
MO000021905	CTNNB1
MO000021914	CHEK1,CHEK2,MAPKAPK2,MAPKAPK3,STK11
MO000021923	SMAD2
MO000021924	SMAD2,SMAD4
MO000021930	CASP3
MO000021944	HMGCR,RAC1
MO000022022	TP53
MO000022026	TP53
MO000022033	VDR
MO000022065	FYN
MO000022072	TP53
MO000022073	NFKBIA
MO000022074	NFKBIA
MO000022081	CHUK,IKBKB
MO000022083	NFKBIA,RELA
MO000022093	COPS5
MO000022094	COPS5
MO000022095	IKBKB,IKBKG
MO000022097	IKBKB
MO000022098	CHUK
MO000022117	CHUK
MO000022118	IKBKB
MO000022119	MAP3K7,TAB1
MO000022120	MAP3K7,TAB1
MO000022121	CHUK,MAP3K7
MO000022122	IKBKB,MAP3K7
MO000022124	TAB1
MO000022129	MAP3K7
MO000022134	MAP3K7
MO000022135	MAP3K7,TAB1
MO000022143	TAB1
MO000022147	MAP3K7
MO000022150	TAB1
MO000022175	RAC1
MO000022183	MAP3K7,TAB1
MO000022189	MAP3K7
MO000022191	CHUK
MO000022192	IKBKB
MO000022205	MAPK11
MO000022208	MAPK14
MO000022209	MAPK11
MO000022210	MAPK13
MO000022211	MAP2K6
MO000022213	MAPK12,MAPK13,MAPK14
MO000022215	MAPK11
MO000022217	MAP2K3
MO000022219	ELK1
MO000022222	DUSP1
MO000022225	EIF2AK2
MO000022227	MAP2K7
MO000022228	MAP2K7
MO000022229	MAPK8
MO000022235	MAPK14
MO000022236	CHUK
MO000022237	IKBKB
MO000022249	MAPKAPK2
MO000022252	MAPKAPK3
MO000022253	MAPKAPK3
MO000022256	CREB1
MO000022259	RPS6KA1
MO000022263	RPS6KA2
MO000022264	RPS6KA2
MO000022265	RPS6KA2
MO000022318	IKBKB
MO000022323	IKBKB
MO000022334	CHUK
MO000022335	IKBKB
MO000022336	CHUK
MO000022338	CHUK
MO000022366	MAPT
MO000022371	MAPT
MO000022381	RPS6KB1
MO000022382	RPS6KB1
MO000022383	RHOA
MO000022384	RHOA
MO000022386	RHOA
MO000022393	PRKCA
MO000022395	PRKCA
MO000022399	CDC25C
MO000022400	CDC25C
MO000022401	CDC25C
MO000022402	CDC25C
MO000022403	PLK1
MO000022404	PLK1
MO000022406	PLK1
MO000022407	PLK1
MO000022425	PPP2CA
MO000022436	JUN
MO000022437	JUN
MO000022439	RAC1
MO000022477	RHOA
MO000022478	RHOA
MO000022480	RHOA
MO000022482	RHOA
MO000022502	PPP2CA
MO000022508	MAPT
MO000022534	CTNNB1
MO000022535	CTNNB1
MO000022541	EIF2AK2
MO000022543	EIF2AK2
MO000022552	CHUK,EIF2AK2,IKBKB,IKBKG
MO000022559	EIF2AK2
MO000022567	EIF2AK2
MO000022571	EIF2AK2
MO000022576	EIF2AK2
MO000022582	EIF2AK2
MO000022583	EIF2AK2
MO000022586	EIF2AK2
MO000022595	EIF2AK2
MO000022596	EIF2AK2
MO000022597	EIF2AK2
MO000022606	EIF2AK2
MO000022608	EIF2AK2,STAT3
MO000022609	EIF2AK2
MO000022611	EIF2AK2
MO000022613	EIF2AK2
MO000023106	CTNNB1
MO000023124	CTNNB1
MO000023155	DKK1
MO000023159	LRP1
MO000023160	DKK1
MO000023178	RHOA
MO000023180	CDK6
MO000023184	DKK1
MO000023202	SKP2
MO000023203	CDK1
MO000023208	SKP2
MO000023217	SKP2
MO000023235	SKP2
MO000023297	RB1
MO000023311	MDM2
MO000023312	MDM2,TP53
MO000023314	TP53
MO000023319	TP53
MO000023322	MDM2
MO000023323	MDM2,TP53
MO000023324	TP53
MO000023331	MDM2
MO000023333	CTNNB1
MO000023334	CTNNB1
MO000023341	CDK6
MO000023342	CDK6
MO000023349	CDK6
MO000023351	CDK6
MO000023353	CDK6
MO000023354	CDK6
MO000023355	CDKN1A
MO000023362	CDK6
MO000023365	SIRT1
MO000023367	SIRT1,TP53
MO000023370	SIRT1
MO000023371	TP53
MO000023377	CDC37
MO000023383	CDC37
MO000023384	CDKN1A
MO000023385	CDKN1A
MO000023388	CDKN1A
MO000023391	CDKN1A
MO000023392	CDKN1A
MO000023394	CDKN1A
MO000023395	CDKN1A
MO000023401	CDKN1A,RB1
MO000023403	RB1
MO000023409	KAT2B
MO000023410	CDKN1A
MO000023411	CDKN1A
MO000023425	CDKN1A
MO000023428	CDKN1A
MO000023432	CDKN1A
MO000023436	CDKN1A
MO000023440	CDK6
MO000023442	CDKN1A
MO000023444	CDKN1A
MO000023445	CDC25A
MO000023448	CDC25C
MO000023449	CDC25C
MO000023451	CDC25A
MO000023452	CDC25A
MO000023453	CDC25A
MO000023454	CDC25A
MO000023457	CDC25A
MO000023458	CDC25A
MO000023459	CDC25A
MO000023460	CDC25A
MO000023461	CDC25A
MO000023472	PPM1A
MO000023473	PPM1A
MO000023478	CDK6
MO000023491	MDM2
MO000023500	MDM2
MO000023504	CDK6
MO000023505	CDK6
MO000023513	CDK1
MO000023522	EP300,MDM2,TP53
MO000023531	FYN
MO000023533	SHC1
MO000023534	SHC1
MO000023536	CHEK1
MO000023538	RB1
MO000023539	EP300,TP53
MO000023540	EP300,MDM2
MO000023541	CHEK1
MO000023549	RB1
MO000023551	KAT2B
MO000023552	CREBBP,EP300,KAT2A,KAT2B
MO000023558	TP53
MO000023568	RB1
MO000023569	RB1
MO000023571	HDAC1,HDAC3
MO000023572	HDAC1
MO000023574	HDAC3
MO000023575	HDAC1
MO000023576	RB1
MO000023578	HDAC3
MO000023579	HDAC1,TP53
MO000023580	TP53
MO000023581	HDAC3,TP53
MO000023583	RB1
MO000023584	RB1
MO000023585	RB1
MO000023586	RB1
MO000023587	RB1
MO000023591	KAT2A,KAT2B
MO000023599	TP53
MO000023601	EP300
MO000023604	TP53
MO000023612	TP53
MO000023614	TP53
MO000023615	CDK1
MO000023616	CDK1
MO000023617	CDK1
MO000023618	CDK1
MO000023619	TP53
MO000023623	CDK1
MO000023629	CDKN1A
MO000023630	CDKN1A
MO000023635	CDK1
MO000023641	PPM1D
MO000023642	PPM1D
MO000023644	PPM1D
MO000023645	MAPK1,TP53
MO000023646	MAPK1,TP53
MO000023650	RB1
MO000023667	MAP2K6
MO000024746	CREB1
MO000024771	TCF3
MO000024773	TCF3
MO000024920	TCF3
MO000025129	RARA
MO000025193	TAF12
MO000025574	ATF3
MO000025584	ATF3
MO000025736	RELA
MO000025765	SREBF2
MO000025799	HIF1A
MO000025800	HIF1A
MO000025870	KAT2A
MO000025982	HMGA2
MO000026176	TAF12
MO000026185	TAF1B
MO000026496	FOXM1
MO000026497	FOXM1
MO000027350	ZBTB17
MO000028099	FOXM1
MO000028292	SMAD2
MO000028391	SMAD4
