ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000061455	PR domain containing 6	PRDM6	V$PRDM6_01	0.04761904761904762	0.010314595152140279	4.616666666666667	1.0	0.005097963876032318
ENSG00000067955	core-binding factor, beta subunit	CBFB	V$AML_Q6,V$PEBP2B_Q6,V$PEBP_Q6	1.1845238095238095	0.7248868259698584	2.0692863686397684	0.9223666666666667	5.3383742777200786E-9
ENSG00000068323	transcription factor binding to IGHM enhancer 3	TFE3	V$EBOX_Q6_01,V$TFE3_02,V$TFEA_Q6	0.19246031746031747	0.1277863732737379	7.39191287878788	0.9927	0.013690852894672203
ENSG00000069011	paired-like homeodomain 1	PITX1	V$ETV2PITX1_01,V$GCM1PITX1_02,V$MGAPITX1_01,V$PITX1FIGLA_01,V$PITX1HES7_01	0.5571428571428572	0.3885164173972838	2.633311275442267	0.8346199999999999	0.010820314344497225
ENSG00000071794	helicase-like transcription factor	HLTF	V$RUSH1A_02	0.09523809523809525	0.04985387656867801	1.9103448275862072	0.9979	0.030936515455548468
ENSG00000073282	tumor protein p63	TP63	V$P63_01,V$TP63_02	6.348214285714286	5.837201306515387	1.8117486963793783	0.7677	0.009615234635777096
ENSG00000074219	TEA domain family member 2	TEAD2	V$TEAD2_01,V$TEAD2_02,V$TEAD2_03	1.4087301587301588	1.1924818062002178	2.1380180046753825	0.8914333333333334	0.014491739273766594
ENSG00000075407	zinc finger protein 37A	ZNF37A	V$ZNF37A_01,V$ZNF37A_02,V$ZNF37A_03,V$ZNF37A_04	3.8392857142857144	3.32129963898917	2.064584768155161	0.833425	0.01371408447220018
ENSG00000077092	retinoic acid receptor, beta	RARB	V$RARB_05,V$RARB_08,V$T3R_Q6	1.7658730158730158	1.4990544954443872	3.840081206496521	0.8769	3.3254327671395777E-4
ENSG00000080298	regulatory factor X, 3 (influences HLA class II expression)	RFX3	V$RFX3BHLHA15_01,V$RFX3ETV7_01,V$RFX3FIGLA_02,V$RFX3HES7_01,V$RFX3SRF_01,V$RFX3_06,V$RFX3_11,V$RFX3_13,V$RFX3_14	2.1382275132275135	1.7964586556644315	1.5175533897045754	0.7368555555555556	0.020800603118781742
ENSG00000082175	progesterone receptor	PGR	V$PR_01,V$PR_02,V$PR_03,V$PR_Q2,V$PR_Q6	3.4654761904761897	3.026989857314767	3.0578145653617903	0.86342	0.020296458910676933
ENSG00000082641	nuclear factor (erythroid-derived 2)-like 1	NFE2L1	V$MAF_Q6_01,V$NFE2L1_Q5,V$TCF11_01	0.09126984126984126	0.048134777376654635	2.937981186293646	0.9746333333333332	0.0459836613033777
ENSG00000085276	MDS1 and EVI1 complex locus	MECOM	V$EVI1_09	0.35119047619047616	0.17706721677840812	1.9833737864077667	0.7877	3.674894245408314E-5
ENSG00000088876	zinc finger protein 343	ZNF343	V$ZNF343_03,V$ZNF343_04,V$ZNF343_05	1.6964285714285714	1.438312990659561	4.249841625496841	0.7904	0.014020605242636592
ENSG00000088881	early B-cell factor 4	EBF4	V$EBF4_02	0.14285714285714288	0.06360667010486505	2.2459459459459463	0.6908	0.0021700434607346314
ENSG00000090447	transcription factor AP-4 (activating enhancer binding protein 4)	TFAP4	V$AP4_01,V$AP4_03,V$AP4_Q5,V$AP4_Q6,V$AP4_Q6_01,V$AP4_Q6_02,V$TFAP4DLX3_01,V$TFAP4ETV1_01,V$TFAP4ETV4_01,V$TFAP4FLI1_01,V$TFAP4_02,V$TFAP4_03,V$TFAP4_04,V$TFAP4_05,V$TFAP4_06,V$TFAP4_07,V$TFAP4_08,V$TFAP4_09,V$TFAP4_10	5.086152882205513	4.4746342390271705	1.8196863704658357	0.8336105263157895	0.0052411986489749205
ENSG00000091010	POU class 4 homeobox 3	POU4F3	V$POU4F3_04	0.09523809523809525	0.020629190304280558	4.616666666666667	0.9624	7.29841135770985E-5
ENSG00000100146	SRY (sex determining region Y)-box 10	SOX10	V$SOX10_05,V$SOX10_08,V$SOX10_09,V$SOX_Q6	0.363095238095238	0.2883788894619219	3.2285976128580978	0.8770249999999999	0.039573369310322994
ENSG00000100625	SIX homeobox 4	SIX4	V$SIX4_Q3	0.05952380952380952	0.025786487880350695	2.308333333333333	0.9434	0.03660529679620551
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYBL2_02,V$MYBL2_04,V$MYBL2_06,V$MYBL2_07,V$MYB_Q5_01,V$MYB_Q5_02	1.808531746031746	1.621110538078047	3.199983597215125	0.9248166666666666	0.009019483625384168
ENSG00000101096	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	NFATC2	V$NFAT1_Q5,V$NFATC2_01,V$NFATC2_02,V$NFATC2_03,V$NFATC2_04,V$NFATC2_05,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	2.8445767195767195	2.462705098084159	1.6708652936372108	0.8576555555555555	0.002951672245710177
ENSG00000101115	sal-like 4 (Drosophila)	SALL4	V$DRRS_06	3.6011904761904763	2.3689186866082173	1.520183236574746	0.9248	4.55760423142663E-17
ENSG00000101190	transcription factor-like 5 (basic helix-loop-helix)	TCFL5	V$TCFL5_02,V$TCFL5_03	1.7619047619047619	1.1621110538078048	1.5162169149868534	0.8683000000000001	4.445073572650767E-9
ENSG00000101412	E2F transcription factor 1	E2F1	V$E2F1HES7_02,V$E2F1NHLH1_01,V$E2F1_09,V$E2F1_11	3.049107142857143	2.7234828949630394	1.7747781699848968	0.8252250000000001	0.022135742244334292
ENSG00000102145	GATA binding protein 1 (globin transcription factor 1)	GATA1	V$TAL1GATA1_02	0.20833333333333334	0.12205604263365996	1.7068661971830987	0.9076	0.007923885691376352
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_02,V$NFAT5_04,V$NFAT5_05,V$NFAT5_Q5_01,V$NFAT5_Q5_02,V$NFAT5_Q5_03,V$NFAT_Q3	2.344387755102041	1.9089368599425331	1.5031675553936175	0.8526	0.0010347219989683759
ENSG00000103343	zinc finger protein 174	ZNF174	V$ZNF174_01,V$ZNF174_02,V$ZNF174_03	0.18055555555555555	0.1105953813535041	1.82015659487674	0.8377666666666667	0.033279614359548786
ENSG00000103449	sal-like 1 (Drosophila)	SALL1	V$SALL1_03	0.255952380952381	0.15299982809008078	1.6728932584269667	0.8816	0.004673808388136063
ENSG00000105136	zinc finger protein 419	ZNF419	V$ZNF419_01,V$ZNF419_02,V$ZNF419_04	0.7738095238095237	0.5730330640077932	1.5280422899884927	0.7594	0.03674400317044398
ENSG00000105497	zinc finger protein 175	ZNF175	V$ZNF175_02,V$ZNF175_03	0.7529761904761905	0.6300498538765688	2.3178719008264457	0.7757499999999999	0.019589947048749785
ENSG00000105672	ets variant 2	ETV2	V$ER71_02,V$ER71_03,V$ER71_Q2_01,V$ETSLIKE_Q4,V$ETV2CLOCK_01,V$ETV2DLX2_01,V$ETV2DLX3_03,V$ETV2DRGX_01,V$ETV2ETV7_01,V$ETV2EVX1_01,V$ETV2FIGLA_01,V$ETV2FOXI1_03,V$ETV2HES7_03,V$ETV2HOXA2_02,V$ETV2HOXB13_01,V$ETV2NHLH1_02,V$ETV2PITX1_01,V$ETV2RFX5_02,V$ETV2SPDEF_01,V$ETV2TBX21_03,V$ETV2_02	3.875283446712017	3.4729078153523743	1.833653777705796	0.793152380952381	0.02078770773289374
ENSG00000105991	homeobox A1	HOXA1	V$HOXA1_03,V$HOXA1_04,V$HOXA1_05,V$HOXA1_06	0.30952380952380953	0.20801100223482896	1.5286277269115902	0.994675	0.011540018972760248
ENSG00000105996	homeobox A2	HOXA2	V$ETV2HOXA2_02,V$ETV5HOXA2_01,V$GCM1HOXA2_01,V$HOXA2_05,V$HOXA2_06,V$HOXA2_08,V$HOXA2_09,V$HOXA2_10	0.25223214285714285	0.1673972838232766	2.1900502165825997	0.954875	0.012645215400682624
ENSG00000106004	homeobox A5	HOXA5	V$HOXA5_06,V$HOXA5_07,V$HOXA5_09	0.25793650793650796	0.15987622485817432	1.6068455207344094	0.9826666666666667	0.010956096148490415
ENSG00000106261	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	V$ZKSCAN1_04,V$ZKSCAN1_05,V$ZKSCAN1_06	3.323412698412699	2.9471090481920803	1.9076678835113288	0.7780999999999999	0.01214609627903297
ENSG00000106511	mesenchyme homeobox 2	MEOX2	V$MEOX2_07,V$MEOX2_09	0.2380952380952381	0.15385937768609248	1.5504480032753842	0.99625	0.015851849237723287
ENSG00000106536	POU class 6 homeobox 2	POU6F2	V$POU6F2_03	0.01785714285714286	0.0017190991920233798	10.387500000000001	0.9935	0.03744669949447811
ENSG00000106546	aryl hydrocarbon receptor	AHR	V$AHRARNT_01,V$AHR_01,V$AHR_Q6_01	10.406746031746032	8.969686550913986	4.233192452717522	0.8126666666666668	0.012482317780118149
ENSG00000107485	GATA binding protein 3	GATA3	V$GATA3_16,V$GATA3_18	0.0744047619047619	0.02320783909231563	3.2952769886363638	0.8687	0.003931770085760921
ENSG00000108001	early B-cell factor 3	EBF3	V$EBF_Q6	0.17261904761904762	0.07048306687295856	2.4490853658536587	0.9435	2.8908954461797113E-4
ENSG00000110693	SRY (sex determining region Y)-box 6	SOX6	V$SOX6TBX21_01,V$SOX_Q6	4.565476190476191	4.003782018222452	2.877358575008951	0.82955	0.024547801155972694
ENSG00000110851	PR domain containing 4	PRDM4	V$PRDM4_01,V$PRDM4_02,V$PRDM4_03,V$PRDM4_04	0.8928571428571428	0.6988138215575039	6.3989709254313425	0.74475	0.0029951199840885234
ENSG00000111145	ELK3, ETS-domain protein (SRF accessory protein 2)	ELK3	V$ETS_Q6,V$FOXO1ELK3_02,V$GCM1ELK3_01,V$HOXB2ELK3_02,V$NET_Q6_01	2.192857142857143	1.926078734742995	2.047279593921512	0.88142	0.03403922567024617
ENSG00000111704	Nanog homeobox	NANOG	V$NANOG_01,V$NANOG_07,V$NANOG_11,V$NANOG_Q6	1.1473214285714286	0.966993295513151	1.796449025708975	0.8771500000000001	0.029320252409699675
ENSG00000111783	regulatory factor X, 4 (influences HLA class II expression)	RFX4	V$RFX4_05,V$RFX4_07,V$RFX4_08	0.3849206349206349	0.27448283765973297	2.658775680617343	0.7979666666666666	0.00957344165742935
ENSG00000112182	BTB and CNC homology 1, basic leucine zipper transcription factor 2	BACH2	V$MAF_Q6_01	0.16666666666666666	0.09111225717723913	1.8292452830188677	0.9345	0.00839704207062075
ENSG00000112238	PR domain containing 13	PRDM13	V$PRDM13_01	0.27380952380952384	0.15815712566615092	1.7312500000000004	0.7371	0.002136549199118677
ENSG00000112561	transcription factor EB	TFEB	V$EBOX_Q6_01,V$TFEB_03	0.2767857142857143	0.19167955991060684	3.0087026515151516	0.9903	0.027141639891816925
ENSG00000112592	TATA box binding protein	TBP	V$TBP_10	0.2261904761904762	0.13752793536187036	1.6446875000000003	0.9273	0.00916338637234075
ENSG00000113580	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	NR3C1	V$GRE_C,V$GR_01,V$GR_03,V$GR_Q4,V$GR_Q6,V$GR_Q6_01,V$GR_Q6_02,V$NR3C1_01,V$NR3C1_03,V$NR3C1_10,V$NR3C1_12,V$NR3C1_13,V$PR_Q2	4.791666666666666	4.183890718186746	1.5892742128308794	0.8095461538461539	0.00809583884868154
ENSG00000113722	caudal type homeobox 1	CDX1	V$CDX1_01,V$CDX1_03,V$CDX1_05	0.16865079365079363	0.09512348862529368	3.5887912653020266	0.9462666666666667	0.005126783417433844
ENSG00000114853	zinc finger and BTB domain containing 47	ZBTB47	V$ZNF651_01	0.23214285714285715	0.12377514182568335	1.8755208333333333	0.8545	0.0015318469023824087
ENSG00000114861	forkhead box P1	FOXP1	V$FOXP1_04	0.16666666666666666	0.10830324909747292	1.5388888888888888	0.9848	0.04050378497731185
ENSG00000116044	nuclear factor (erythroid-derived 2)-like 2	NFE2L2	V$MAF_Q6_01,V$NRF2_03,V$NRF2_Q4	0.4523809523809524	0.35298836742880063	1.5231335662440213	0.8619333333333333	0.02363922307030496
ENSG00000116809	zinc finger and BTB domain containing 17	ZBTB17	V$MIZ1_01	6.732142857142858	4.173972838232766	1.6128861202635916	0.7712	4.910101091362306E-38
ENSG00000116833	nuclear receptor subfamily 5, group A, member 2	NR5A2	V$LRH1_05,V$LRH1_08,V$LRH1_09,V$LRH1_Q5,V$LRH1_Q5_01,V$LRH1_Q6	2.5744047619047614	2.260901954042748	1.9248237622246442	0.8097166666666666	0.023982238232001324
ENSG00000117595	interferon regulatory factor 6	IRF6	V$IRF6_08	0.03571428571428572	0.0034381983840467596	10.387500000000001	0.936	0.0023170739186256133
ENSG00000118513	v-myb myeloblastosis viral oncogene homolog (avian)	MYB	V$CMYB_01,V$CMYB_Q5,V$MYB_09,V$MYB_10,V$MYB_Q3,V$MYB_Q4,V$MYB_Q5_01,V$MYB_Q5_02,V$MYB_Q6	2.7096560846560847	2.4371096212251446	1.657999887459827	0.9343111111111112	0.015212922059537615
ENSG00000118526	transcription factor 21	TCF21	V$TCF21_02,V$TCF21_03,V$TCF21_04,V$TCF21_05	2.584821428571429	2.239126697610452	2.713365415484931	0.8622500000000001	0.018202520513189185
ENSG00000119547	one cut homeobox 2	ONECUT2	V$ERFONECUT2_01,V$GCM1ONECUT2_01,V$GCM2ONECUT2_01,V$TEAD4ONECUT2_01	1.4479166666666665	1.2626783565411723	2.126108895542126	0.7500499999999999	0.020112270613251947
ENSG00000119866	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A	V$BCL11A_02,V$BCL11A_03,V$BCL11A_04	1.240079365079365	1.0469314079422383	1.557537982524778	0.8776666666666667	0.008766637440799552
ENSG00000120068	homeobox B8	HOXB8	V$PBX_Q3	0.28571428571428575	0.13065153859377684	2.1868421052631586	0.91	3.192444506311862E-5
ENSG00000120075	homeobox B5	HOXB5	V$HOXB5_05,V$HOXB5_08,V$HOXB5_09	0.25396825396825395	0.16732565469027563	1.533846945235834	0.9742999999999999	0.01611246645538034
ENSG00000120094	homeobox B1	HOXB1	V$HOXB1_01,V$HOXB1_02,V$HOXB1_03,V$PBX_Q3	0.4791666666666667	0.3588619563348805	1.594444462822676	0.933175	0.028295682470657377
ENSG00000120690	E74-like factor 1 (ets domain transcription factor)	ELF1	V$ELF1_06,V$ELF1_08,V$ELF1_09,V$ELF1_11,V$ELF1_12,V$ELF1_17,V$ELF1_Q4,V$ELF1_Q6,V$ETS_Q4,V$ETS_Q6,V$GCM1ELF1_02,V$HOXB2ELF1_01,V$MYBL1ELF1_01	9.326923076923078	8.470133957498579	1.8815781889767285	0.7924615384615384	0.0029930464133859605
ENSG00000120784	ZFP30 zinc finger protein	ZFP30	V$ZFP30_01,V$ZFP30_02	0.5922619047619048	0.45556128588619565	2.094449300699301	0.85565	0.006883043132549378
ENSG00000120798	nuclear receptor subfamily 2, group C, member 1	NR2C1	V$TR2_05	0.11904761904761904	0.018910091112257176	6.295454545454546	0.8721	6.217722039095003E-7
ENSG00000121406	zinc finger protein 549	ZNF549	V$ZNF549_02,V$ZNF549_03,V$ZNF549_04,V$ZNF549_05,V$ZNF549_06	0.7976190476190477	0.6642599277978339	1.5050000361514335	0.82502	0.03469105195400655
ENSG00000122034	general transcription factor IIIA	GTF3A	V$TFIIIA_04,V$TFIIIA_05	1.550595238095238	1.1311672683513838	2.6570521390374333	0.7739499999999999	0.004396433384382985
ENSG00000122180	myogenin (myogenic factor 4)	MYOG	V$E2A_Q2,V$E2A_Q6,V$EBOX_Q6_01,V$MYOD_Q6_01,V$MYOGENIN_02,V$MYOGENIN_04,V$MYOGENIN_05,V$MYOGENIN_06,V$MYOGENIN_07,V$MYOGENIN_08,V$MYOGENIN_09,V$MYOGENIN_10,V$MYOGENIN_11,V$MYOGENIN_Q6,V$MYOGENIN_Q6_01	1.2472222222222225	0.9504326399633258	4.450193946722883	0.9146666666666667	0.004985450064862326
ENSG00000123268	activating transcription factor 1	ATF1	V$ATF1_Q3	0.02976190476190476	0.006876396768093519	4.328125	0.9965	0.03143584732797493
ENSG00000123388	homeobox C11	HOXC11	V$HOXC11_04,V$HOXC11_10,V$HOXC11_12	0.06150793650793651	0.013752793536187038	4.552546296296296	0.9819	0.0016517909098305924
ENSG00000124766	SRY (sex determining region Y)-box 4	SOX4	V$SOX4_01,V$SOX_Q6	0.6488095238095238	0.5372184975073062	2.9039724008574495	0.9254	0.032560219627357515
ENSG00000124782	ras responsive element binding protein 1	RREB1	V$RREB1_01,V$RREB1_04,V$RREB1_05,V$RREB1_Q5	3.6041666666666665	2.729929516933127	2.7280391752171633	0.76055	0.0035855482623215365
ENSG00000124813	runt-related transcription factor 2	RUNX2	V$AML3_Q3,V$AML3_Q6,V$AML_Q4,V$AML_Q6,V$OSF2_Q6,V$PEBP_Q6,V$RUNX2_01,V$RUNX2_02,V$RUNX2_03,V$RUNX2_04,V$RUNX2_05,V$RUNX2_07,V$RUNX2_08	1.4294871794871797	1.016781052882136	2.1626380472763906	0.8795384615384616	7.993353118455519E-5
ENSG00000125285	SRY (sex determining region Y)-box 21	SOX21	V$SOX21_07,V$SOX21_08,V$SOX_Q6	0.9880952380952381	0.8532462323076042	2.3066588078829646	0.8059	0.039500770140309734
ENSG00000125398	SRY (sex determining region Y)-box 9	SOX9	V$SOX9_08,V$SOX9_09,V$SOX9_10,V$SOX9_Q4,V$SOX_Q6	1.05	0.8801787863159705	2.6043753710994877	0.8797200000000001	0.01518202551187412
ENSG00000125740	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	V$AP1_01,V$FOSB_01	0.19642857142857142	0.1280728898057418	5.930701013513514	0.9673	0.022359924540904533
ENSG00000125846	zinc finger protein 133	ZNF133	V$ZNF133_02	0.10119047619047619	0.042977479800584494	2.3545000000000003	0.9252	0.006559924714729785
ENSG00000126368	nuclear receptor subfamily 1, group D, member 1	NR1D1	V$REVERBALPHA_02,V$REVERBALPHA_04,V$REVERBALPHA_05	1.847222222222222	1.6612228525585924	1.582136734094802	0.7669333333333332	0.034827050952102985
ENSG00000127152	B-cell CLL/lymphoma 11B (zinc finger protein)	BCL11B	V$CTIP2_01,V$CTIP2_03,V$CTIP2_04	0.043650793650793655	0.010314595152140277	4.50125	0.8474333333333334	0.009463620992469637
ENSG00000127989	mitochondrial transcription termination factor	MTERF	V$MTERF_01	0.03571428571428572	0.010314595152140279	3.4625000000000004	0.9198	0.03315215726692954
ENSG00000128573	forkhead box P2	FOXP2	V$FOXP2_01,V$FOXP2_03	0.16964285714285715	0.11002234828949631	1.5418482905982906	0.95665	0.038444002069812924
ENSG00000128709	homeobox D9	HOXD9	V$HOXD9_06,V$HOXD9_09,V$HOXD9_11	0.06746031746031746	0.02177525643229614	3.493227813852814	0.9771333333333333	0.008723214272021404
ENSG00000128710	homeobox D10	HOXD10	V$HOXD10_04,V$HOXD10_06	0.125	0.06876396768093519	2.0952564102564106	0.964	0.017598877314023105
ENSG00000128714	homeobox D13	HOXD13	V$HOXD13_10	0.02976190476190476	0.006876396768093519	4.328125	0.9612	0.03143584732797493
ENSG00000129152	myogenic differentiation 1	MYOD1	V$E2A_Q2,V$E2A_Q6,V$EBOX_Q6_01,V$MYOD1_04,V$MYOD1_06,V$MYOD1_07,V$MYOD1_08,V$MYOD1_09,V$MYOD1_10,V$MYOD1_11,V$MYOD1_12,V$MYOD1_13,V$MYOD_01,V$MYOD_Q6,V$MYOD_Q6_01,V$MYOD_Q6_02	1.7548363095238098	1.3803292074952727	3.0562631862345437	0.9201062499999998	9.336606840839993E-4
ENSG00000129194	SRY (sex determining region Y)-box 15	SOX15	V$GCM2SOX15_01,V$SOX15_Q3,V$SOX_Q6,V$TEAD4SOX15_01	1.349702380952381	1.2012205604263366	2.0020955610245603	0.843525	0.04719105456151161
ENSG00000129514	forkhead box A1	FOXA1	V$FOXA1_02,V$HNF3A_01	0.20833333333333334	0.13151108818978854	1.782646484375	0.9488	0.016076948535129344
ENSG00000130675	motor neuron and pancreas homeobox 1	MNX1	V$MNX1_04	0.255952380952381	0.1684717208182912	1.519260204081633	0.993	0.016097768335495203
ENSG00000130700	GATA binding protein 5	GATA5	V$GATA5_08,V$GATA5_10,V$GATA5_12,V$GATA5_14	0.07886904761904762	0.022778064294309782	5.190440257352941	0.8975	0.0021163794197188992
ENSG00000130726	tripartite motif containing 28	TRIM28	V$RNF96_01	0.21428571428571427	0.13752793536187036	1.5581250000000002	0.9752	0.01982681472421693
ENSG00000130803	zinc finger protein 317	ZNF317	V$ZNF317_02,V$ZNF317_04	0.9910714285714286	0.8604091456077017	3.1687593843843844	0.8527	0.048772196789923006
ENSG00000130856	zinc finger protein 236	ZNF236	V$ZNF236_01,V$ZNF236_04,V$ZNF236_05,V$ZNF236_06	0.8199404761904762	0.5939487708440777	1.658827650778862	0.7659	0.024630968316807812
ENSG00000131115	zinc finger protein 227	ZNF227	V$ZNF227_02,V$ZNF227_03	0.33035714285714285	0.22434244455905106	2.0043340773809524	0.8827	0.00512803120922245
ENSG00000131196	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	NFATC1	V$NFAT2_Q4,V$NFAT2_Q5,V$NFAT2_Q5_01,V$NFATC1_01,V$NFATC1_02,V$NFATC1_03,V$NFATC1_05,V$NFATC1_06,V$NFATC1_07,V$NFATC1_08,V$NFATC1_09,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	3.657312925170068	3.217662516270046	1.502408437351544	0.8326142857142856	0.002550500315517041
ENSG00000131264	caudal type homeobox 4	CDX4	V$CDX4_04,V$CDX4_05	0.0625	0.018050541516245487	3.446761363636364	0.9762	0.008012497590376587
ENSG00000131759	retinoic acid receptor, alpha	RARA	V$NR1B1RXRA_01,V$NR1B1RXRG_01,V$NR1B1_Q6,V$RARA_14,V$RARA_16,V$RARA_17,V$T3R_Q6	2.9166666666666665	2.565878336894325	9.081281935271736	0.8525571428571429	0.002293256025144188
ENSG00000131848	zinc finger and SCAN domain containing 5A	ZSCAN5A	V$ZSCAN5_02,V$ZSCAN5_03	0.5446428571428571	0.37476362386109674	1.6199088399466084	0.8307500000000001	0.0016278534593126264
ENSG00000132010	zinc finger protein 20	ZNF20	V$ZNF20_01	0.05952380952380952	0.022348289496303936	2.6634615384615383	0.828	0.019839166306688756
ENSG00000134317	grainyhead-like 1 (Drosophila)	GRHL1	V$GRHL1_03,V$GRHL1_04	0.06845238095238096	0.028365136668385766	2.62284375	0.96	0.02251472048588766
ENSG00000134323	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	MYCN	V$EBOX_Q6_01,V$MYCN_02,V$NMYC_03,V$NMYC_Q3	1.0133928571428572	0.8896338318720991	4.516826470370736	0.9458000000000001	0.01919890543426541
ENSG00000134532	SRY (sex determining region Y)-box 5	SOX5	V$SOX_Q6	0.02380952380952381	0.005157297576070139	4.616666666666667	0.9458	0.049088068318956096
ENSG00000134595	SRY (sex determining region Y)-box 3	SOX3	V$SOX_Q6	0.02380952380952381	0.005157297576070139	4.616666666666667	0.9458	0.049088068318956096
ENSG00000135457	transcription factor CP2	TFCP2	V$CP2_01,V$CP2_02,V$LBP1_Q6,V$TFCP2_02,V$TFCP2_03,V$TFCP2_04,V$TFCP2_05	2.3698979591836737	2.063164616026916	1.7073595236661088	0.8347571428571429	0.01452545568081311
ENSG00000136367	zinc finger homeobox 2	ZFHX2	V$ZFHX2_01	0.5654761904761905	0.3369434416365824	1.6782525510204083	0.9163	3.910442543149516E-5
ENSG00000136866	ZFP37 zinc finger protein	ZFP37	V$ZFP37_04	0.1130952380952381	0.06532576929688842	1.7312500000000002	0.8304	0.03871552074363548
ENSG00000136997	v-myc myelocytomatosis viral oncogene homolog (avian)	MYC	V$CMYC_Q3,V$CMYC_Q6_01,V$EBOX_Q6_01,V$MYCMAX_B,V$MYC_02,V$MYC_06,V$MYC_07	3.198979591836735	2.83798718043174	1.8260818267857548	0.8846999999999999	0.015697102595660154
ENSG00000137265	interferon regulatory factor 4	IRF4	V$IRF4_05,V$IRF4_07,V$IRF4_09,V$IRF4_10,V$IRF4_12	2.653571428571429	2.1770672167784086	2.3991961177487586	0.86664	0.03420166677505637
ENSG00000138380	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8	ALS2CR8	V$CARF_01	0.1904761904761905	0.1186178442496132	1.6057971014492756	0.856	0.02002459421106856
ENSG00000139515	pancreatic and duodenal homeobox 1	PDX1	V$IPF1_03,V$IPF1_04,V$IPF1_05,V$IPF1_07,V$IPF1_Q4,V$PBX_Q3,V$PDX1_08	0.7100340136054422	0.5763894005255532	2.015965996889092	0.9068428571428572	0.03243126882828089
ENSG00000140265	zinc finger and SCAN domain containing 29	ZSCAN29	V$ZNF690_01,V$ZNF690_02,V$ZNF690_03	0.9841269841269841	0.7690103718984586	4.287951875578883	0.8589000000000001	0.04161840458067146
ENSG00000140548	zinc finger protein 710	ZNF710	V$ZNF710_02	0.04761904761904762	0.013752793536187038	3.4625000000000004	0.8061	0.014168314975635561
ENSG00000141448	GATA binding protein 6	GATA6	V$GATA6_12,V$GATA6_13	0.050595238095238096	0.010314595152140279	10.544886363636364	0.94365	0.0022467352440096898
ENSG00000141646	SMAD family member 4	SMAD4	V$SMAD4_06,V$SMAD4_Q6,V$SMAD_Q6,V$TCF4_Q5_02	0.8377976190476191	0.6945160735774454	2.343163199519764	0.933425	0.009117447053973682
