ID	Master molecule name	Maximal radius	Reached from set	Reachable total	Score	FDR	Z-Score	Ranks sum	Hits	Hit names
MO000149177	p53(h):mageb18(h)	1.05	2	3	0.5692362	0.001	17.631964	57	["MO000019548","MO000149177"]	["p53(h)","p53(h):mageb18(h)"]
MO000041772	p53(h):LKB1(h)	1.05	2	3	0.5692362	0.003	13.92031	60	["MO000019548","MO000041772"]	["p53(h)","p53(h):LKB1(h)"]
MO000324325	HERC2(h):p53(h)	1.05	2	3	0.5692362	0.002	15.750035	61	["MO000019548","MO000324325"]	["HERC2(h):p53(h)","p53(h)"]
MO000035436	BRG1(h):p53(h)	1.05	2	3	0.5692362	0.003	14.039484	62	["MO000019548","MO000035436"]	["BRG1(h):p53(h)","p53(h)"]
MO000173313	p53(h):s100a2(h)	1.05	2	3	0.5692362	0.0	10.621467	63	["MO000019548","MO000173313"]	["p53(h)","p53(h):s100a2(h)"]
MO000272260	p53(h):Zbtb5(h)	1.05	2	3	0.5692362	0.002	17.788004	63	["MO000019548","MO000272260"]	["p53(h)","p53(h):Zbtb5(h)"]
MO000089343	msh2(h):p53(h)	1.05	2	3	0.5692362	0.003	14.106362	71	["MO000019548","MO000089343"]	["msh2(h):p53(h)","p53(h)"]
MO000095592	p53(h):MULE(h)	1.05	2	3	0.5692362	0.004	11.161565	72	["MO000019548","MO000095592"]	["p53(h)","p53(h):MULE(h)"]
MO000128119	rad6(h):p53(h)	1.1	5	7	0.5700851	0.0	8.288019	72	["MO000019548","MO000056623","MO000057270","MO000057556","MO000128119"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)","rad6(h):p53(h)"]
MO000080041	mdm2-isoform1(h){pS269}:p53(h)	1.05	2	3	0.5692362	0.003	14.112452	77	["MO000019548","MO000080041"]	["mdm2-isoform1(h){pS269}:p53(h)","p53(h)"]
MO000081505	p300(h):p53(h):ING2(h)	1.05	2	4	0.56828475	0.0	18.45508	77	["MO000019548","MO000081505"]	["p300(h):p53(h):ING2(h)","p53(h)"]
MO000173638	p53(h):brd7(h)	1.05	2	3	0.5692362	0.002	14.1277685	77	["MO000019548","MO000173638"]	["p53(h)","p53(h):brd7(h)"]
MO000288500	FCAMR(h):p53(h)	1.05	2	3	0.5692362	0.002	18.174461	77	["MO000019548","MO000288500"]	["FCAMR(h):p53(h)","p53(h)"]
MO000042346	p53(h):hipk3(h)	1.05	2	3	0.5692362	0.001	17.697153	78	["MO000019548","MO000042346"]	["p53(h)","p53(h):hipk3(h)"]
MO000325299	p53(h):p68(h)	1.05	2	3	0.5692362	0.002	14.884956	78	["MO000019548","MO000325299"]	["p53(h)","p53(h):p68(h)"]
MO000325347	DGKzeta(h):p53(h)	1.05	2	3	0.5692362	0.003	10.495913	78	["MO000019548","MO000325347"]	["DGKzeta(h):p53(h)","p53(h)"]
MO000154239	calcyclin(h):p53(h)	1.05	2	3	0.5692362	0.002	7.864815	79	["MO000019548","MO000154239"]	["calcyclin(h):p53(h)","p53(h)"]
MO000022026	p53(h):Ref-1(h)	1.05	2	3	0.5692362	0.004	9.719382	82	["MO000019548","MO000022026"]	["p53(h)","p53(h):Ref-1(h)"]
MO000272475	MELK(h):p53(h)	1.05	2	3	0.5692362	0.003	12.771145	85	["MO000019548","MO000272475"]	["MELK(h):p53(h)","p53(h)"]
MO000321571	p53:Tip60{pS86}{pS90}{aceK}	1.8	2	2	0.57019323	0.0	1.0	86	["MO000019548","MO000321571"]	["p53(h)","p53:Tip60{pS86}{pS90}{aceK}"]
MO000022072	brca1(h):p53(h)	1.05	2	3	0.5692362	0.002	10.746923	90	["MO000019548","MO000022072"]	["brca1(h):p53(h)","p53(h)"]
MO000080039	mdm2-isoform1(h):p53(h)	1.05	2	4	0.56828475	0.0	16.05605	91	["MO000019548","MO000080039"]	["mdm2-isoform1(h):p53(h)","p53(h)"]
MO000041741	p53(h):COP1(h)	1.05	2	3	0.5692362	0.002	12.221108	93	["MO000019548","MO000041741"]	["p53(h)","p53(h):COP1(h)"]
MO000042445	p53(h):WT1 I -KTS(h)	1.05	2	3	0.5692362	0.004	12.640096	94	["MO000019548","MO000042445"]	["p53(h)","p53(h):WT1 I -KTS(h)"]
MO000339471	p300(h):p53(h):Kaiso(h)	1.05	2	4	0.56828475	0.0	15.605818	96	["MO000019548","MO000339471"]	["p300(h):p53(h):Kaiso(h)","p53(h)"]
MO000045018	HAUSP(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	97	["MO000019548","MO000045018"]	["HAUSP(h):p53(h)","p53(h)"]
MO000173809	mdm2(h):hipk2(h):p53(h)	1.05	2	4	0.56828475	0.0	14.678773	97	["MO000019548","MO000173809"]	["mdm2(h):hipk2(h):p53(h)","p53(h)"]
MO000115098	APP(h):p53(h)	1.05	2	3	0.5692362	0.002	14.026637	98	["MO000019548","MO000115098"]	["APP(h):p53(h)","p53(h)"]
MO000339343	p53(h):GLEA2(h)	1.05	2	3	0.5692362	0.002	13.508884	98	["MO000019548","MO000339343"]	["p53(h)","p53(h):GLEA2(h)"]
MO000058335	Smad2(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	100	["MO000019548","MO000058335"]	["Smad2(h):p53(h)","p53(h)"]
MO000042344	p53(h):Ubc9(h)	1.05	2	3	0.5692362	0.004	12.622874	102	["MO000019548","MO000042344"]	["p53(h)","p53(h):Ubc9(h)"]
MO000101445	p53(h){pS15}{pS20}:mdm2(h)	1.575	2	3	0.40714443	0.0	17.249468	102	["MO000082994","MO000101445"]	["p53(h){pS15}{pS20}","p53(h){pS15}{pS20}:mdm2(h)"]
MO000149612	CHIP(h):p53(h)	1.05	2	3	0.5692362	0.005	10.372151	103	["MO000019548","MO000149612"]	["CHIP(h):p53(h)","p53(h)"]
MO000173906	p53(h):ubiquitin(h)	1.05	2	3	0.5692362	0.0	1.0	103	["MO000019548","MO000173906"]	["p53(h)","p53(h):ubiquitin(h)"]
MO000115645	AICD57:p53	1.8	2	3	0.5692362	0.004	11.727351	105	["MO000019548","MO000115645"]	["AICD57:p53","p53(h)"]
MO000129356	(p53(h))n	1.9	2	2	0.57019323	0.0	1.0	105	["MO000019548","MO000129356"]	["(p53(h))n","p53(h)"]
MO000163788	laminin-alpha4(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	105	["MO000019548","MO000163788"]	["laminin-alpha4(h):p53(h)","p53(h)"]
MO000101449	p53(h){pS20}{pT18}:mdm2(h)	1.05	2	3	0.40714443	0.001	15.049134	106	["MO000101448","MO000101449"]	["p53(h){pS20}{pT18}","p53(h){pS20}{pT18}:mdm2(h)"]
MO000044905	setd7(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	107	["MO000019548","MO000044905"]	["p53(h)","setd7(h):p53(h)"]
MO000042345	p53(h):Mi2-alpha(h)	1.05	2	3	0.5692362	0.001	11.9521675	108	["MO000019548","MO000042345"]	["p53(h)","p53(h):Mi2-alpha(h)"]
MO000149616	p53-isoform1(h):CHIP(h)	1.05	2	3	0.40714443	0.0	14.044085	109	["MO000056623","MO000149616"]	["p53-isoform1(h)","p53-isoform1(h):CHIP(h)"]
MO000281945	p53(h):APG7(h)	1.05	2	3	0.5692362	0.0	1.0	109	["MO000019548","MO000281945"]	["p53(h)","p53(h):APG7(h)"]
MO000042347	p53(h):TDG(h)	1.05	2	3	0.5692362	0.003	11.794209	110	["MO000019548","MO000042347"]	["p53(h)","p53(h):TDG(h)"]
MO000324323	HERC2(h):p53-isoform1(h)	1.05	2	3	0.40714443	0.004	13.997874	111	["MO000056623","MO000324323"]	["HERC2(h):p53-isoform1(h)","p53-isoform1(h)"]
MO000339468	p53(h):Kaiso(h)	1.05	2	3	0.5692362	0.003	10.84972	112	["MO000019548","MO000339468"]	["p53(h)","p53(h):Kaiso(h)"]
MO000031089	p53(h):MTA1L1(h)	1.05	2	3	0.5692362	0.0	1.0	115	["MO000019548","MO000031089"]	["p53(h)","p53(h):MTA1L1(h)"]
MO000149900	p53(h):muc1(h)	1.05	2	3	0.5692362	0.0	1.0	117	["MO000019548","MO000149900"]	["p53(h)","p53(h):muc1(h)"]
MO000129350	p53(h):Ubc13(h)	1.05	2	3	0.5692362	0.002	8.263527	120	["MO000019548","MO000129350"]	["p53(h)","p53(h):Ubc13(h)"]
MO000095218	p53(h):p300(h)	1.05	2	3	0.5692362	0.003	6.8380227	121	["MO000019548","MO000095218"]	["p53(h)","p53(h):p300(h)"]
MO000476156	RORgamma-isoform2(h):p53-isoform2(h)	1.0	2	3	0.3946462	0.0	14.0779295	121	["MO000057556","MO000476156"]	["RORgamma-isoform2(h):p53-isoform2(h)","p53-isoform2(h)"]
MO000549963	RIOK2(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	122	["MO000019548","MO000549963"]	["RIOK2(h):p53(h)","p53(h)"]
MO000114397	p53(h):brca1-isoform1(h)	1.05	2	3	0.5692362	0.0	1.0	124	["MO000019548","MO000114397"]	["p53(h)","p53(h):brca1-isoform1(h)"]
MO000095228	p53(h):PTEN(h)	1.05	2	3	0.5692362	0.002	6.9337807	125	["MO000019548","MO000095228"]	["p53(h)","p53(h):PTEN(h)"]
MO000031078	hipk2(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	126	["MO000019548","MO000031078"]	["hipk2(h):p53(h)","p53(h)"]
MO000101443	p53(h){pS20}:mdm2(h)	1.575	2	3	0.40714443	0.003	12.424043	126	["MO000030996","MO000101443"]	["p53(h){pS20}","p53(h){pS20}:mdm2(h)"]
MO000101446	p53(h){pS15}{pT18}:mdm2(h)	1.05	2	3	0.40714443	0.001	12.720295	127	["MO000030926","MO000101446"]	["p53(h){pS15}{pT18}","p53(h){pS15}{pT18}:mdm2(h)"]
MO000164865	hdac2(h){p}:p53(h)	1.575	2	3	0.5692362	0.0	1.0	128	["MO000019548","MO000164865"]	["hdac2(h){p}:p53(h)","p53(h)"]
MO000022022	Ref-1(h):Trx1(h){reC}2:p53(h)	1.05	2	4	0.56828475	0.0	10.010885	131	["MO000019548","MO000022022"]	["Ref-1(h):Trx1(h){reC}2:p53(h)","p53(h)"]
MO000083143	PC4(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	131	["MO000019548","MO000083143"]	["PC4(h):p53(h)","p53(h)"]
MO000081517	p53(h){pS15}:p300(h):ING2(h)	1.575	2	4	0.40666416	0.001	12.227368	134	["MO000030925","MO000081517"]	["p53(h){pS15}","p53(h){pS15}:p300(h):ING2(h)"]
MO000101444	p53(h){pT18}:mdm2(h)	1.575	2	3	0.40714443	0.002	11.700761	134	["MO000031005","MO000101444"]	["p53(h){pT18}","p53(h){pT18}:mdm2(h)"]
MO000288904	p53(h):B56gamma(h)	1.05	2	3	0.5692362	0.0	1.0	134	["MO000019548","MO000288904"]	["p53(h)","p53(h):B56gamma(h)"]
MO000083176	53BP1(h):BLM(h):p53(h)	1.05	2	4	0.56828475	0.0	9.184918	136	["MO000019548","MO000083176"]	["53BP1(h):BLM(h):p53(h)","p53(h)"]
MO000325300	p53(h){aceK120}:p68(h)	1.575	2	3	0.40714443	0.004	10.643412	136	["MO000160996","MO000325300"]	["p53(h){aceK120}","p53(h){aceK120}:p68(h)"]
MO000101451	p53(h){pS15}{pT18}{pS20}:mdm2(h)	1.05	2	3	0.40714443	0.003	11.53187	138	["MO000101450","MO000101451"]	["p53(h){pS15}{pT18}{pS20}","p53(h){pS15}{pT18}{pS20}:mdm2(h)"]
MO000325302	RN3(h):p53-isoform1(h)	1.05	2	3	0.40714443	0.003	10.357654	139	["MO000056623","MO000325302"]	["RN3(h):p53-isoform1(h)","p53-isoform1(h)"]
MO000128117	p16INK4a-p14(h):p53(h):rad6(h)	1.1	5	8	0.56914216	0.0	7.9904404	140	["MO000019548","MO000056623","MO000057270","MO000057556","MO000128117"]	["p16INK4a-p14(h):p53(h):rad6(h)","p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
MO000324322	p53(h):HERC2(h)	1.05	2	3	0.5692362	0.0	1.0	140	["MO000019548","MO000324322"]	["p53(h)","p53(h):HERC2(h)"]
MO000325294	p68(h):p53-isoform1(h)	1.05	2	3	0.40714443	0.004	11.466701	140	["MO000056623","MO000325294"]	["p53-isoform1(h)","p68(h):p53-isoform1(h)"]
MO000035443	BAF47(h):BAF155(h):BRG1(h):p53(h)	1.05	2	5	0.56733876	0.0	9.670017	141	["MO000019548","MO000035443"]	["BAF47(h):BAF155(h):BRG1(h):p53(h)","p53(h)"]
MO000101442	p53(h){pS15}:mdm2(h)	1.575	2	3	0.40714443	0.004	10.246779	142	["MO000030925","MO000101442"]	["p53(h){pS15}","p53(h){pS15}:mdm2(h)"]
MO000324687	p53(h):plakoglobin(h)	1.05	2	3	0.5692362	0.0	1.0	142	["MO000019548","MO000324687"]	["p53(h)","p53(h):plakoglobin(h)"]
MO000042423	p53(h){pS33}{pT81}{pS315}:Pin1(h)	1.05	2	3	0.40714443	0.006	9.022519	145	["MO000042422","MO000042423"]	["p53(h){pS33}{pT81}{pS315}","p53(h){pS33}{pT81}{pS315}:Pin1(h)"]
MO000164099	Hsp27(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	150	["MO000019548","MO000164099"]	["Hsp27(h):p53(h)","p53(h)"]
MO000095108	RNF96(h):mdm2-isoform1(h):p53(h)	1.05	2	4	0.56828475	0.0	5.0660243	156	["MO000019548","MO000095108"]	["RNF96(h):mdm2-isoform1(h):p53(h)","p53(h)"]
MO000339348	(GLEA2-isoform1(h))2:p53-isoform1(h){metK382}2	1.0	2	4	0.39416593	0.0	9.990204	157	["MO000335591","MO000339348"]	["(GLEA2-isoform1(h))2:p53-isoform1(h){metK382}2","p53-isoform1(h){metK382}2"]
MO000179289	p53(h):USP10-isoform1(h)	1.05	2	3	0.5692362	0.0	1.0	159	["MO000019548","MO000179289"]	["p53(h)","p53(h):USP10-isoform1(h)"]
MO000339347	(GLEA2-isoform1(h))2:p53-isoform1(h){metK370}2	1.0	2	4	0.39416593	0.0	9.972212	159	["MO000339345","MO000339347"]	["(GLEA2-isoform1(h))2:p53-isoform1(h){metK370}2","p53-isoform1(h){metK370}2"]
MO000339349	(GLEA2-isoform1(h))2:p53-isoform1(h){metK370}2{metK382}2	1.0	2	4	0.39416593	0.0	9.524173	160	["MO000339346","MO000339349"]	["(GLEA2-isoform1(h))2:p53-isoform1(h){metK370}2{metK382}2","p53-isoform1(h){metK370}2{metK382}2"]
MO000044993	securin(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	162	["MO000019548","MO000044993"]	["p53(h)","securin(h):p53(h)"]
MO000163804	CNR1(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	165	["MO000019548","MO000163804"]	["CNR1(h):p53(h)","p53(h)"]
MO000094903	E2F-1(h):p53-isoform1(h){pS315}	1.0	2	5	0.39368844	0.0	8.547151	166	["MO000094900","MO000094903"]	["E2F-1(h):p53-isoform1(h){pS315}","p53-isoform1(h){pS315}"]
MO000324329	(p53-isoform1(h))2	1.0	2	8	0.3994424	0.003	7.8156533	166	["MO000056623","MO000324329"]	["(p53-isoform1(h))2","p53-isoform1(h)"]
MO000324330	(p53-isoform1(h))4	1.0	2	8	0.3994424	0.002	7.363529	171	["MO000056623","MO000324330"]	["(p53-isoform1(h))4","p53-isoform1(h)"]
MO000164106	WDR33(h):p53(h)	1.05	2	3	0.5692362	0.0	1.0	173	["MO000019548","MO000164106"]	["WDR33(h):p53(h)","p53(h)"]
MO000173635	p53-isoform1(h):brd7-isoform1(h)	1.0	2	9	0.39180592	0.0	7.9098716	174	["MO000056623","MO000173635"]	["p53-isoform1(h)","p53-isoform1(h):brd7-isoform1(h)"]
MO000325036	p53-isoform1(h):C9orf86(h)	1.0	2	9	0.39180592	0.0	7.5144086	176	["MO000056623","MO000325036"]	["p53-isoform1(h)","p53-isoform1(h):C9orf86(h)"]
MO000324326	HERC2(h):p53-isoform1(h)	1.0	2	9	0.39180592	0.0	7.592759	177	["MO000056623","MO000324326"]	["HERC2(h):p53-isoform1(h)","p53-isoform1(h)"]
MO000339475	p53-isoform1(h):Kaiso(h)	1.0	2	9	0.39180592	0.0	7.622973	178	["MO000056623","MO000339475"]	["p53-isoform1(h)","p53-isoform1(h):Kaiso(h)"]
MO000083149	PC4(h):p53-isoform1(h)	1.0	2	9	0.39180592	0.0	7.303668	179	["MO000056623","MO000083149"]	["PC4(h):p53-isoform1(h)","p53-isoform1(h)"]
MO000149606	p53-isoform1(h):CHIP-isoform1(h)	1.0	2	11	0.39088073	0.0	7.251544	185	["MO000056623","MO000149606"]	["p53-isoform1(h)","p53-isoform1(h):CHIP-isoform1(h)"]
MO000094871	p53-isoform1(h):E2F-1(h)	1.0	2	11	0.39088073	0.0	6.2537904	187	["MO000056623","MO000094871"]	["p53-isoform1(h)","p53-isoform1(h):E2F-1(h)"]
