ID	Gene symbol ID
ENSG00000066379	ZNRD1
ENSG00000066382	MPPED2
ENSG00000066422	ZBTB11
ENSG00000066427	ATXN3
ENSG00000066455	GOLGA5
ENSG00000066557	LRRC40
ENSG00000066777	ARFGEF1
ENSG00000066855	MTFR1
ENSG00000066926	FECH
ENSG00000066933	MYO9A
ENSG00000067057	PFKP
ENSG00000067064	IDI1
ENSG00000067066	SP100
ENSG00000067082	KLF6
ENSG00000067141	NEO1
ENSG00000067167	TRAM1
ENSG00000067177	PHKA1
ENSG00000067182	TNFRSF1A
ENSG00000067191	CACNB1
ENSG00000067221	STOML1
ENSG00000067334	DNTTIP2
ENSG00000067369	TP53BP1
ENSG00000067445	TRO
ENSG00000067560	RHOA
ENSG00000067596	DHX8
ENSG00000067704	IARS2
ENSG00000067829	IDH3G
ENSG00000067900	ROCK1
ENSG00000067955	CBFB
ENSG00000067992	PDK3
ENSG00000068024	HDAC4
ENSG00000068028	RASSF1
ENSG00000068120	COASY
ENSG00000068137	PLEKHH3
ENSG00000068308	OTUD5
ENSG00000068323	TFE3
ENSG00000068366	ACSL4
ENSG00000068383	INPP5A
ENSG00000068438	FTSJ1
ENSG00000068489	PRR11
ENSG00000068697	LAPTM4A
ENSG00000068878	PSME4
ENSG00000068885	IFT80
ENSG00000068903	SIRT2
ENSG00000068971	PPP2R5B
ENSG00000069011	PITX1
ENSG00000069248	NUP133
ENSG00000069329	VPS35
ENSG00000069345	DNAJA2
ENSG00000069399	BCL3
ENSG00000069424	KCNAB2
ENSG00000069509	FUNDC1
ENSG00000069702	TGFBR3
ENSG00000069849	ATP1B3
ENSG00000069869	NEDD4
ENSG00000069943	PIGB
ENSG00000069956	MAPK6
ENSG00000069974	RAB27A
ENSG00000070018	LRP6
ENSG00000070081	NUCB2
ENSG00000070087	PFN2
ENSG00000070182	SPTB
ENSG00000070214	SLC44A1
ENSG00000070366	SMG6
ENSG00000070388	FGF22
ENSG00000070404	FSTL3
ENSG00000070413	DGCR2
ENSG00000070444	MNT
ENSG00000070501	POLB
ENSG00000070540	WIPI1
ENSG00000070610	GBA2
ENSG00000070669	ASNS
ENSG00000070718	AP3M2
ENSG00000070759	TESK2
ENSG00000070770	CSNK2A2
ENSG00000070778	PTPN21
ENSG00000070785	EIF2B3
ENSG00000070814	TCOF1
ENSG00000070831	CDC42
ENSG00000070882	OSBPL3
ENSG00000070950	RAD18
ENSG00000070985	TRPM5
ENSG00000071054	MAP4K4
ENSG00000071082	RPL31
ENSG00000071127	WDR1
ENSG00000071203	MS4A12
ENSG00000071243	ING3
ENSG00000071282	LMCD1
ENSG00000071537	SEL1L
ENSG00000071539	TRIP13
ENSG00000071553	ATP6AP1
ENSG00000071564	TCF3
ENSG00000071575	TRIB2
ENSG00000071626	DAZAP1
ENSG00000071655	MBD3
ENSG00000071859	FAM50A
ENSG00000071889	FAM3A
ENSG00000071894	CPSF1
ENSG00000071967	CYBRD1
ENSG00000071994	PDCD2
ENSG00000072042	RDH11
ENSG00000072062	PRKACA
ENSG00000072110	ACTN1
ENSG00000072121	ZFYVE26
ENSG00000072133	RPS6KA6
ENSG00000072134	EPN2
ENSG00000072135	PTPN18
ENSG00000072210	ALDH3A2
ENSG00000072274	TFRC
ENSG00000072310	SREBF1
ENSG00000072364	AFF4
ENSG00000072401	UBE2D1
ENSG00000072415	MPP5
ENSG00000072736	NFATC3
ENSG00000072756	TRNT1
ENSG00000072786	STK10
ENSG00000072840	EVC
ENSG00000072849	DERL2
ENSG00000072864	NDE1
ENSG00000072954	TMEM38A
ENSG00000072958	AP1M1
ENSG00000073008	PVR
ENSG00000073050	XRCC1
ENSG00000073060	SCARB1
ENSG00000073111	MCM2
ENSG00000073150	PANX2
ENSG00000073417	PDE8A
ENSG00000073464	CLCN4
ENSG00000073536	NLE1
ENSG00000073584	SMARCE1
ENSG00000073711	PPP2R3A
ENSG00000073754	CD5L
ENSG00000073756	PTGS2
ENSG00000073792	IGF2BP2
ENSG00000073803	MAP3K13
ENSG00000073849	ST6GAL1
ENSG00000073910	FRY
ENSG00000073921	PICALM
ENSG00000073969	NSF
ENSG00000074071	MRPS34
ENSG00000074201	CLNS1A
ENSG00000074219	TEAD2
ENSG00000074266	EED
ENSG00000074319	TSG101
ENSG00000074370	ATP2A3
ENSG00000074410	CA12
ENSG00000074416	MGLL
ENSG00000074527	NTN4
ENSG00000074582	BCS1L
ENSG00000074590	NUAK1
ENSG00000074603	DPP8
ENSG00000074657	ZNF532
ENSG00000074695	LMAN1
ENSG00000074755	ZZEF1
ENSG00000074800	ENO1
ENSG00000074935	TUBE1
ENSG00000074964	ARHGEF10L
ENSG00000075089	ACTR6
ENSG00000075213	SEMA3A
ENSG00000075218	GTSE1
ENSG00000075223	SEMA3C
ENSG00000075239	ACAT1
ENSG00000075292	ZNF638
ENSG00000075391	RASAL2
ENSG00000075413	MARK3
ENSG00000075415	SLC25A3
ENSG00000075426	FOSL2
ENSG00000075429	CACNG5
ENSG00000075624	ACTB
ENSG00000075643	MOCOS
ENSG00000075711	DLG1
ENSG00000075790	BCAP29
ENSG00000075856	SART3
ENSG00000075914	EXOSC7
ENSG00000075945	KIFAP3
ENSG00000075975	MKRN2
ENSG00000076003	MCM6
ENSG00000076043	REXO2
ENSG00000076053	RBM7
ENSG00000076067	RBMS2
ENSG00000076108	BAZ2A
ENSG00000076201	PTPN23
ENSG00000076242	MLH1
ENSG00000076248	UNG
ENSG00000076321	KLHL20
ENSG00000076382	SPAG5
ENSG00000076554	TPD52
ENSG00000076604	TRAF4
ENSG00000076641	PAG1
ENSG00000076685	NT5C2
ENSG00000076928	ARHGEF1
ENSG00000076944	STXBP2
ENSG00000076984	MAP2K7
ENSG00000077044	DGKD
ENSG00000077080	ACTL6B
ENSG00000077097	TOP2B
ENSG00000077150	NFKB2
ENSG00000077152	UBE2T
ENSG00000077157	PPP1R12B
ENSG00000077235	GTF3C1
ENSG00000077238	IL4R
ENSG00000077254	USP33
ENSG00000077274	CAPN6
ENSG00000077348	EXOSC5
ENSG00000077463	SIRT6
ENSG00000077514	POLD3
ENSG00000077585	GPR137B
ENSG00000077713	LOC203427
ENSG00000077721	UBE2A
ENSG00000078061	ARAF
ENSG00000078070	MCCC1
ENSG00000078114	NEBL
ENSG00000078142	PIK3C3
ENSG00000078246	TULP3
ENSG00000078304	PPP2R5C
ENSG00000078369	GNB1
ENSG00000078401	EDN1
ENSG00000078403	MLLT10
ENSG00000078668	VDAC3
ENSG00000078674	PCM1
ENSG00000078699	CBFA2T2
ENSG00000078747	ITCH
ENSG00000078804	TP53INP2
ENSG00000078902	TOLLIP
ENSG00000078967	UBE2D4
ENSG00000079101	CLUL1
ENSG00000079134	THOC1
ENSG00000079150	FKBP7
ENSG00000079156	OSBPL6
ENSG00000079246	XRCC5
ENSG00000079257	LXN
ENSG00000079277	MKNK1
ENSG00000079332	SAR1A
ENSG00000079335	CDC14A
ENSG00000079337	RAPGEF3
ENSG00000079387	SENP1
ENSG00000079459	FDFT1
ENSG00000079462	PAFAH1B3
ENSG00000079482	OPHN1
ENSG00000079616	KIF22
ENSG00000079739	PGM1
ENSG00000079785	DDX1
ENSG00000079805	DNM2
ENSG00000079974	RABL2B
ENSG00000079999	KEAP1
ENSG00000080031	PTPRH
ENSG00000080189	SLC35C2
ENSG00000080298	RFX3
ENSG00000080345	RIF1
ENSG00000080371	RAB21
ENSG00000080503	SMARCA2
ENSG00000080511	RDH8
ENSG00000080546	SESN1
ENSG00000080561	MID2
ENSG00000080802	CNOT4
ENSG00000080822	CLDND1
ENSG00000080824	HSP90AA1
ENSG00000080839	RBL1
ENSG00000081019	RSBN1
ENSG00000081026	MAGI3
ENSG00000081041	CXCL2
ENSG00000081059	TCF7
ENSG00000081154	PCNP
ENSG00000081181	ARG2
ENSG00000081189	MEF2C
ENSG00000081320	STK17B
ENSG00000081377	CDC14B
ENSG00000081479	LRP2
ENSG00000081721	DUSP12
ENSG00000081760	AACS
ENSG00000081791	KIAA0141
ENSG00000082153	BZW1
ENSG00000082212	ME2
ENSG00000082258	CCNT2
ENSG00000082438	COBLL1
ENSG00000082497	SERTAD4
ENSG00000082512	TRAF5
ENSG00000082515	MRPL22
ENSG00000082516	GEMIN5
ENSG00000082641	NFE2L1
ENSG00000082684	SEMA5B
ENSG00000082701	GSK3B
ENSG00000082781	ITGB5
ENSG00000082898	XPO1
ENSG00000082996	RNF13
ENSG00000083067	TRPM3
ENSG00000083123	BCKDHB
ENSG00000083223	ZCCHC6
ENSG00000083312	TNPO1
ENSG00000083444	PLOD1
ENSG00000083750	RRAGB
ENSG00000083799	CYLD
ENSG00000083812	ZNF324
ENSG00000083817	ZNF416
ENSG00000083838	ZNF446
ENSG00000083844	ZNF264
ENSG00000083845	RPS5
ENSG00000083937	CHMP2B
ENSG00000084072	PPIE
ENSG00000084073	ZMPSTE24
ENSG00000084090	STARD7
ENSG00000084093	REST
ENSG00000084112	SSH1
ENSG00000084234	APLP2
ENSG00000084652	TXLNA
ENSG00000084674	APOB
ENSG00000084731	KIF3C
ENSG00000084733	RAB10
ENSG00000084754	HADHA
ENSG00000084774	CAD
ENSG00000085063	CD59
ENSG00000085117	CD82
ENSG00000085185	BCORL1
ENSG00000085224	ATRX
ENSG00000085265	FCN1
ENSG00000085274	MYNN
ENSG00000085365	SCAMP1
ENSG00000085377	PREP
ENSG00000085382	HACE1
ENSG00000085433	WDR47
ENSG00000085465	OVGP1
ENSG00000085491	SLC25A24
ENSG00000085511	MAP3K4
ENSG00000085644	ZNF213
ENSG00000085662	AKR1B1
ENSG00000085719	CPNE3
ENSG00000085721	RRN3
ENSG00000085733	CTTN
ENSG00000085760	MTIF2
ENSG00000085832	EPS15
ENSG00000085871	MGST2
ENSG00000085872	CHERP
ENSG00000085978	ATG16L1
ENSG00000085998	POMGNT1
ENSG00000085999	RAD54L
ENSG00000086061	DNAJA1
ENSG00000086062	B4GALT1
ENSG00000086065	CHMP5
ENSG00000086102	NFX1
ENSG00000086159	AQP6
ENSG00000086232	EIF2AK1
ENSG00000086289	EPDR1
ENSG00000086475	SEPHS1
ENSG00000086548	CEACAM6
ENSG00000086570	FAT2
ENSG00000086598	TMED2
ENSG00000086730	LAT2
ENSG00000086827	ZW10
ENSG00000086967	MYBPC2
ENSG00000087008	ACOX3
ENSG00000087053	MTMR2
ENSG00000087074	PPP1R15A
ENSG00000087077	TRIP6
ENSG00000087088	BAX
ENSG00000087095	NLK
ENSG00000087111	PIGS
ENSG00000087274	ADD1
ENSG00000087338	GMCL1
ENSG00000087365	SF3B2
ENSG00000087460	GNAS
ENSG00000087470	DNM1L
ENSG00000087510	TFAP2C
ENSG00000087842	PIR
ENSG00000087903	RFX2
ENSG00000088038	CNOT3
ENSG00000088179	PTPN4
ENSG00000088205	DDX18
ENSG00000088247	KHSRP
ENSG00000088256	GNA11
ENSG00000088305	DNMT3B
ENSG00000088325	TPX2
ENSG00000088356	PDRG1
ENSG00000088387	DOCK9
ENSG00000088448	ANKRD10
ENSG00000088451	TGDS
ENSG00000088727	KIF9
ENSG00000088808	PPP1R13B
ENSG00000088812	ATRN
ENSG00000088826	SMOX
ENSG00000088832	FKBP1A
ENSG00000088833	NSFL1C
ENSG00000088876	ZNF343
ENSG00000088930	XRN2
ENSG00000089006	SNX5
ENSG00000089009	RPL6
ENSG00000089050	RBBP9
ENSG00000089053	ANAPC5
ENSG00000089123	TASP1
ENSG00000089157	RPLP0
ENSG00000089159	PXN
ENSG00000089163	SIRT4
ENSG00000089169	RPH3A
ENSG00000089199	CHGB
ENSG00000089220	PEBP1
ENSG00000089234	BRAP
ENSG00000089250	NOS1
ENSG00000089280	FUS
ENSG00000089289	IGBP1
ENSG00000089327	FXYD5
ENSG00000089597	GANAB
ENSG00000089639	GMIP
ENSG00000089685	BIRC5
ENSG00000089693	MLF2
ENSG00000089723	OTUB2
ENSG00000089775	ZBTB25
ENSG00000089902	RCOR1
ENSG00000090054	SPTLC1
ENSG00000090060	PAPOLA
ENSG00000090097	PCBP4
ENSG00000090263	MRPS33
ENSG00000090266	NDUFB2
ENSG00000090273	NUDC
ENSG00000090316	MAEA
ENSG00000090339	ICAM1
ENSG00000090372	STRN4
ENSG00000090447	TFAP4
ENSG00000090470	PDCD7
ENSG00000090487	SPG21
ENSG00000090520	DNAJB11
ENSG00000090554	FLT3LG
ENSG00000090615	GOLGA3
ENSG00000090621	PABPC4
ENSG00000090659	CD209
ENSG00000090674	MCOLN1
ENSG00000090686	USP48
ENSG00000090776	EFNB1
ENSG00000090861	AARS
ENSG00000090863	GLG1
ENSG00000090889	KIF4A
ENSG00000090905	TNRC6A
ENSG00000090924	PLEKHG2
ENSG00000090975	PITPNM2
ENSG00000090989	EXOC1
ENSG00000091039	OSBPL8
ENSG00000091140	DLD
ENSG00000091157	WDR7
ENSG00000091164	TXNL1
ENSG00000091181	IL5RA
ENSG00000091262	ABCC6
ENSG00000091317	CMTM6
ENSG00000091409	ITGA6
ENSG00000091483	FH
ENSG00000091527	CDV3
ENSG00000091640	SPAG7
ENSG00000091664	SLC17A6
ENSG00000091844	RGS17
ENSG00000091947	TMEM101
ENSG00000092009	CMA1
ENSG00000092010	PSME1
ENSG00000092054	MYH7
ENSG00000092094	OSGEP
ENSG00000092096	SLC22A17
ENSG00000092108	SCFD1
ENSG00000092201	SUPT16H
ENSG00000092330	TINF2
ENSG00000092445	TYRO3
ENSG00000092470	WDR76
ENSG00000092841	MYL6
ENSG00000092853	CLSPN
ENSG00000092871	RFFL
ENSG00000092929	UNC13D
ENSG00000092964	DPYSL2
ENSG00000092969	TGFB2
ENSG00000093000	NUP50
ENSG00000093167	LRRFIP2
ENSG00000093217	XYLB
ENSG00000094631	HDAC6
ENSG00000094804	CDC6
ENSG00000094880	CDC23
ENSG00000094914	AAAS
ENSG00000094916	CBX5
ENSG00000095002	MSH2
ENSG00000095059	DHPS
ENSG00000095139	ARCN1
ENSG00000095203	EPB41L4B
ENSG00000095209	TMEM38B
ENSG00000095261	PSMD5
ENSG00000095303	PTGS1
ENSG00000095321	CRAT
ENSG00000095380	NANS
ENSG00000095485	CWF19L1
ENSG00000095564	BTAF1
ENSG00000095637	SORBS1
ENSG00000095739	BAMBI
ENSG00000095752	IL11
ENSG00000095794	CREM
ENSG00000095906	NUBP2
ENSG00000095951	HIVEP1
ENSG00000095970	TREM2
ENSG00000095981	KCNK16
ENSG00000096060	FKBP5
ENSG00000096063	SRPK1
ENSG00000096080	MRPS18A
ENSG00000096092	TMEM14A
ENSG00000096093	EFHC1
ENSG00000096395	MLN
ENSG00000096401	CDC5L
ENSG00000096433	ITPR3
ENSG00000096654	ZNF184
ENSG00000096696	DSP
ENSG00000096717	SIRT1
ENSG00000097007	ABL1
ENSG00000097021	ACOT7
ENSG00000097033	SH3GLB1
ENSG00000097046	CDC7
ENSG00000099139	PCSK5
ENSG00000099194	SCD
ENSG00000099203	TMED1
ENSG00000099246	RAB18
ENSG00000099250	NRP1
