ID	Gene symbol ID
ENSG00000115271	GCA
ENSG00000115386	REG1A
ENSG00000115828	QPCT
ENSG00000116147	TNR
ENSG00000116183	PAPPA2
ENSG00000116774	OLFML3
ENSG00000116983	HPCAL4
ENSG00000117009	KMO
ENSG00000117122	MFAP2
ENSG00000117148	ACTL8
ENSG00000117215	PLA2G2D
ENSG00000117643	MAN1C1
ENSG00000118245	TNP1
ENSG00000118513	MYB
ENSG00000118777	ABCG2
ENSG00000118946	PCDH17
ENSG00000119227	PIGZ
ENSG00000119508	NR4A3
ENSG00000119866	BCL11A
ENSG00000120088	CRHR1
ENSG00000120211	INSL4
ENSG00000120659	TNFSF11
ENSG00000120903	CHRNA2
ENSG00000120937	NPPB
ENSG00000120952	PRAMEF2
ENSG00000121053	EPX
ENSG00000121454	LHX4
ENSG00000121797	CCRL2
ENSG00000122035	RASL11A
ENSG00000122133	PAEP
ENSG00000122176	FMOD
ENSG00000122188	LAX1
ENSG00000122420	PTGFR
ENSG00000122432	SPATA1
ENSG00000122735	DNAI1
ENSG00000122877	EGR2
ENSG00000123201	GUCY1B2
ENSG00000123307	NEUROD4
ENSG00000123612	ACVR1C
ENSG00000123689	G0S2
ENSG00000123843	C4BPB
ENSG00000123999	INHA
ENSG00000124089	MC3R
ENSG00000124102	PI3
ENSG00000124107	SLPI
ENSG00000124157	SEMG2
ENSG00000124257	NEURL2
ENSG00000124406	ATP8A1
ENSG00000124429	POF1B
ENSG00000124440	HIF3A
ENSG00000124491	F13A1
ENSG00000124493	GRM4
ENSG00000124664	SPDEF
ENSG00000124731	TREM1
ENSG00000124780	KCNK17
ENSG00000124900	TRIM51
ENSG00000124935	SCGB1D2
ENSG00000125388	GRK4
ENSG00000125414	MYH2
ENSG00000125498	KIR2DL1
ENSG00000125508	SRMS
ENSG00000125788	DEFB126
ENSG00000125798	FOXA2
ENSG00000125831	CST11
ENSG00000125848	FLRT3
ENSG00000125851	PCSK2
ENSG00000125900	SIRPD
ENSG00000125931	CITED1
ENSG00000126010	GRPR
ENSG00000126217	MCF2L
ENSG00000126251	GPR42
ENSG00000126785	RHOJ
ENSG00000126838	PZP
ENSG00000126947	ARMCX1
ENSG00000127311	HELB
ENSG00000127399	LRRC61
ENSG00000127415	IDUA
ENSG00000127529	OR7C2
ENSG00000127530	OR7C1
ENSG00000127780	OR1E2
ENSG00000128242	GAL3ST1
ENSG00000128408	RIBC2
ENSG00000128645	HOXD1
ENSG00000128683	GAD1
ENSG00000128891	CCDC32
ENSG00000129151	BBOX1
ENSG00000129204	USP6
ENSG00000129221	AIPL1
ENSG00000129295	LRRC6
ENSG00000129451	KLK10
ENSG00000129465	RIPK3
ENSG00000129521	EGLN3
ENSG00000129535	NRL
ENSG00000129864	VCY
ENSG00000129988	LBP
ENSG00000129993	CBFA2T3
ENSG00000130035	GALNT8
ENSG00000130226	DPP6
ENSG00000130413	STK33
ENSG00000130528	HRC
ENSG00000130529	TRPM4
ENSG00000130558	OLFM1
ENSG00000130595	TNNT3
ENSG00000130649	CYP2E1
ENSG00000130751	NPAS1
ENSG00000130768	SMPDL3B
ENSG00000131037	EPS8L1
ENSG00000131042	LILRB2
ENSG00000131068	DEFB118
ENSG00000131482	G6PC
ENSG00000131650	KREMEN2
ENSG00000131771	PPP1R1B
ENSG00000131808	FSHB
ENSG00000131831	RAI2
ENSG00000131864	USP29
ENSG00000132330	SCLY
ENSG00000132437	DDC
ENSG00000132446	FTHL17
ENSG00000132514	CLEC10A
ENSG00000132704	FCRL2
ENSG00000132718	SYT11
ENSG00000132872	SYT4
ENSG00000133101	CCNA1
ENSG00000133106	EPSTI1
ENSG00000133107	TRPC4
ENSG00000133477	FAM83F
ENSG00000133661	SFTPD
ENSG00000133874	RNF122
ENSG00000134042	MRO
ENSG00000134321	RSAD2
ENSG00000134363	FST
ENSG00000134438	RAX
ENSG00000134532	SOX5
ENSG00000134533	RERG
ENSG00000134709	HOOK1
ENSG00000134769	DTNA
ENSG00000134853	PDGFRA
ENSG00000135077	HAVCR2
ENSG00000135406	PRPH
ENSG00000135413	LACRT
ENSG00000135547	HEY2
ENSG00000135643	KCNMB4
ENSG00000135917	SLC19A3
ENSG00000135960	EDAR
ENSG00000136235	GPNMB
ENSG00000136244	IL6
ENSG00000136327	NKX2-8
ENSG00000136574	GATA4
ENSG00000136750	GAD2
ENSG00000136944	LMX1B
ENSG00000136999	NOV
ENSG00000137101	CD72
ENSG00000137392	CLPS
ENSG00000137440	FGFBP1
ENSG00000137491	SLCO2B1
ENSG00000137561	TTPA
ENSG00000137571	SLCO5A1
ENSG00000137573	SULF1
ENSG00000137726	FXYD6
ENSG00000137745	MMP13
ENSG00000137841	PLCB2
ENSG00000137843	PAK6
ENSG00000138039	LHCGR
ENSG00000138109	CYP2C9
ENSG00000138135	CH25H
ENSG00000138161	CUZD1
ENSG00000138185	ENTPD1
ENSG00000138400	MDH1B
ENSG00000138795	LEF1
ENSG00000139173	TMEM117
ENSG00000139187	KLRG1
ENSG00000139220	PPFIA2
ENSG00000139292	LGR5
ENSG00000139567	ACVRL1
ENSG00000139874	SSTR1
ENSG00000139985	ADAM21
ENSG00000140057	AK7
ENSG00000140093	SERPINA10
ENSG00000140465	CYP1A1
ENSG00000140470	ADAMTS17
ENSG00000140678	ITGAX
ENSG00000140835	CHST4
ENSG00000141316	SPACA3
ENSG00000141404	GNAL
ENSG00000141665	FBXO15
ENSG00000141738	GRB7
ENSG00000141744	PNMT
ENSG00000142185	TRPM2
ENSG00000142224	IL19
ENSG00000142484	TM4SF5
ENSG00000142515	KLK3
ENSG00000143036	SLC44A3
ENSG00000143105	KCNA10
ENSG00000143125	PROK1
ENSG00000143297	FCRL5
ENSG00000143333	RGS16
ENSG00000143375	CGN
ENSG00000143546	S100A8
ENSG00000143556	S100A7
ENSG00000143603	KCNN3
ENSG00000143954	REG3G
ENSG00000143995	MEIS1
ENSG00000144035	NAT8
ENSG00000144061	NPHP1
ENSG00000144191	CNGA3
ENSG00000144792	ZNF660
ENSG00000145029	NICN1
ENSG00000145088	EAF2
ENSG00000145107	TM4SF19
ENSG00000145423	SFRP2
ENSG00000145451	GLRA3
ENSG00000145491	ROPN1L
ENSG00000145569	FAM105A
ENSG00000145626	UGT3A1
ENSG00000145850	TIMD4
ENSG00000145863	GABRA6
ENSG00000145888	GLRA1
ENSG00000145936	KCNMB1
ENSG00000146005	PSD2
ENSG00000146039	SLC17A4
ENSG00000146233	CYP39A1
ENSG00000146250	PRSS35
ENSG00000146374	RSPO3
ENSG00000146678	IGFBP1
ENSG00000147852	VLDLR
ENSG00000148200	NR6A1
ENSG00000148604	RGR
ENSG00000148935	GAS2
ENSG00000148942	SLC5A12
ENSG00000149043	SYT8
ENSG00000149124	GLYAT
ENSG00000149305	HTR3B
ENSG00000149516	MS4A3
ENSG00000149534	MS4A2
ENSG00000149582	TMEM25
ENSG00000149922	TBX6
ENSG00000150244	TRIM48
ENSG00000150275	PCDH15
ENSG00000150625	GPM6A
ENSG00000150627	WDR17
ENSG00000150628	SPATA4
ENSG00000150667	FSIP1
ENSG00000151322	NPAS3
ENSG00000151376	ME3
ENSG00000151575	TEX9
ENSG00000151577	DRD3
ENSG00000152076	CCDC74B
ENSG00000152137	HSPB8
ENSG00000152270	PDE3B
ENSG00000152292	LOC284948
ENSG00000152763	WDR78
ENSG00000152931	PART1
ENSG00000153064	BANK1
ENSG00000153162	BMP6
ENSG00000153208	MERTK
ENSG00000153283	CD96
ENSG00000153498	LOC122258
ENSG00000153779	TGIF2LX
ENSG00000153956	CACNA2D1
ENSG00000154553	PDLIM3
ENSG00000154889	MPPE1
ENSG00000155269	GPR78
ENSG00000155367	PPM1J
ENSG00000155719	OTOA
ENSG00000155761	SPAG17
ENSG00000155886	SLC24A2
ENSG00000155890	TRIM42
ENSG00000155918	RAET1L
ENSG00000156687	UNC5D
ENSG00000156738	MS4A1
ENSG00000157087	ATP2B2
ENSG00000157093	LYZL4
ENSG00000157150	TIMP4
ENSG00000157303	SUSD3
ENSG00000157330	C1orf158
ENSG00000157653	C9orf43
ENSG00000157654	PALM2-AKAP2
ENSG00000157734	SNX22
ENSG00000158104	HPD
ENSG00000158163	DZIP1L
ENSG00000158301	GPRASP2
ENSG00000158458	NRG2
ENSG00000158473	CD1D
ENSG00000158477	CD1A
ENSG00000158481	CD1C
ENSG00000158485	CD1B
ENSG00000158488	CD1E
ENSG00000158786	PLA2G2F
ENSG00000159189	C1QC
ENSG00000159527	PGLYRP3
ENSG00000159763	PIP
ENSG00000159961	OR3A3
ENSG00000160180	TFF3
ENSG00000160191	PDE9A
ENSG00000160339	FCN2
ENSG00000160460	SPTBN4
ENSG00000160856	FCRL3
ENSG00000160868	CYP3A4
ENSG00000160882	CYP11B1
ENSG00000160951	PTGER1
ENSG00000161040	FBXL13
ENSG00000161243	FBXO27
ENSG00000161649	CD300LG
ENSG00000161798	AQP5
ENSG00000161911	TREML1
ENSG00000161973	CCDC42
ENSG00000162009	SSTR5
ENSG00000162188	GNG3
ENSG00000162552	WNT4
ENSG00000162643	WDR63
ENSG00000162747	FCGR3B
ENSG00000162814	LOC128153
ENSG00000162946	DISC1
ENSG00000163032	VSNL1
ENSG00000163041	H3F3A
ENSG00000163083	INHBB
ENSG00000163132	MSX1
ENSG00000163206	SMCP
ENSG00000163207	IVL
ENSG00000163209	SPRR3
ENSG00000163216	SPRR2D
ENSG00000163220	S100A9
ENSG00000163221	S100A12
ENSG00000163254	CRYGC
ENSG00000163273	NPPC
ENSG00000163285	GABRG1
ENSG00000163347	CLDN1
ENSG00000163431	LMOD1
ENSG00000163449	LOC92691
ENSG00000163534	FCRL1
ENSG00000163563	MNDA
ENSG00000163734	CXCL3
ENSG00000163762	TM4SF18
ENSG00000163823	CCR1
ENSG00000163879	DNALI1
ENSG00000163909	HEYL
ENSG00000164100	NDST3
ENSG00000164128	NPY1R
ENSG00000164175	SLC45A2
ENSG00000164283	ESM1
ENSG00000164363	SLC6A18
ENSG00000164400	CSF2
ENSG00000164591	MYOZ3
ENSG00000164627	KIF6
ENSG00000164776	PHKG1
ENSG00000164822	DEFA6
ENSG00000164825	DEFB1
ENSG00000164929	BAALC
ENSG00000165071	TMEM71
ENSG00000165125	TRPV6
ENSG00000165349	SLC7A3
ENSG00000165646	SLC18A2
ENSG00000165794	SLC39A2
ENSG00000165795	NDRG2
ENSG00000165810	BTNL9
ENSG00000165953	SERPINA12
ENSG00000165970	SLC6A5
ENSG00000165972	CCDC38
ENSG00000166091	CMTM5
ENSG00000166153	DEPDC4
ENSG00000166407	LMO1
ENSG00000166509	CLEC3A
ENSG00000166527	CLEC4D
ENSG00000166634	SERPINB12
ENSG00000166670	MMP10
ENSG00000166736	HTR3A
ENSG00000166743	ACSM1
ENSG00000166816	LDHD
ENSG00000166869	LOC63928
ENSG00000166926	MS4A6E
ENSG00000166927	MS4A7
ENSG00000166948	TGM6
ENSG00000167094	TTC16
ENSG00000167100	SAMD14
ENSG00000167139	TBC1D21
ENSG00000167346	MMP26
ENSG00000167531	LALBA
ENSG00000167550	RHEBL1
ENSG00000167554	ZNF610
ENSG00000167600	CYP2S1
ENSG00000167618	LAIR2
ENSG00000167633	KIR3DL1
ENSG00000167646	LOC352909
ENSG00000167723	TRPV3
ENSG00000167748	KLK1
ENSG00000167749	KLK4
ENSG00000167751	KLK2
ENSG00000167754	KLK5
ENSG00000167755	KLK6
ENSG00000167757	KLK11
ENSG00000167768	KRT1
ENSG00000167780	SOAT2
ENSG00000167825	OR5I1
ENSG00000167964	RAB26
ENSG00000168081	PNOC
ENSG00000168124	OR1F1
ENSG00000168298	HIST1H1E
ENSG00000168348	INSM2
ENSG00000168418	KCNG4
ENSG00000168515	SCGB1D1
ENSG00000168539	CHRM1
ENSG00000168631	DPCR1
ENSG00000168702	LRP1B
ENSG00000168703	WFDC12
ENSG00000168811	IL12A
ENSG00000168930	TRIM49
ENSG00000169026	MFSD7
ENSG00000169031	COL4A3
ENSG00000169126	ARMC4
ENSG00000169169	CPT1C
ENSG00000169340	PDILT
ENSG00000169347	GP2
ENSG00000169385	RNASE2
ENSG00000169393	ELSPBP1
ENSG00000169397	RNASE3
ENSG00000169413	RNASE6
ENSG00000169418	NPR1
ENSG00000169469	SPRR1B
ENSG00000169474	SPRR1A
ENSG00000169575	VPREB1
ENSG00000169760	NLGN1
ENSG00000169903	TM4SF4
ENSG00000170099	SERPINA6
ENSG00000170255	MRGPRX1
ENSG00000170367	CST5
ENSG00000170369	CST2
ENSG00000170381	SEMA3E
ENSG00000170430	MGMT
ENSG00000170439	METTL7B
ENSG00000170477	KRT4
ENSG00000170482	SLC23A1
ENSG00000170498	KISS1
ENSG00000170775	GPR37
ENSG00000170820	FSHR
ENSG00000170890	PLA2G1B
ENSG00000170927	PKHD1
ENSG00000170948	MBD3L1
ENSG00000170956	CEACAM3
ENSG00000170959	DCDC1
ENSG00000171119	NRTN
ENSG00000171124	FUT3
ENSG00000171345	KRT19
ENSG00000171489	LOC389852
ENSG00000171505	OR1N1
ENSG00000171540	OTP
ENSG00000171757	LRRC34
ENSG00000171798	KNDC1
ENSG00000171864	PRND
ENSG00000171903	CYP4F11
ENSG00000171936	OR10H3
ENSG00000171942	OR10H2
ENSG00000172016	REG3A
ENSG00000172146	OR1A1
ENSG00000172150	OR1A2
ENSG00000172155	LCE1D
ENSG00000172156	CCL11
ENSG00000172183	ISG20
ENSG00000172238	ATOH1
ENSG00000172350	ABCG4
ENSG00000172382	PRSS27
ENSG00000172403	SYNPO2
ENSG00000172572	PDE3A
ENSG00000172575	RASGRP1
ENSG00000172602	RND1
ENSG00000172733	PURG
ENSG00000172748	ZNF596
ENSG00000172794	RAB37
ENSG00000172987	HPSE2
ENSG00000173040	EVC2
ENSG00000173369	C1QB
ENSG00000173431	RNASE8
ENSG00000173578	XCR1
ENSG00000173825	TIGD3
ENSG00000173868	PHOSPHO1
ENSG00000174123	TLR10
ENSG00000174332	GLIS1
ENSG00000174460	ZCCHC12
ENSG00000174939	ASPHD1
ENSG00000175175	PPM1E
ENSG00000175325	PROP1
ENSG00000175344	CHRNA7
ENSG00000175567	UCP2
ENSG00000176049	JAKMIP2
ENSG00000176387	HSD11B2
ENSG00000176746	MAGEB6
ENSG00000176797	DEFB103A
ENSG00000177025	C19orf18
ENSG00000177103	DSCAML1
ENSG00000177283	FZD8
ENSG00000177301	KCNA2
ENSG00000177374	HIC1
ENSG00000177464	GPR4
ENSG00000177627	C12orf54
ENSG00000178150	ZNF114
ENSG00000178301	AQP11
ENSG00000178538	CA8
ENSG00000178591	DEFB125
ENSG00000178623	GPR35
ENSG00000179148	ALOXE3
ENSG00000179399	GPC5
ENSG00000179407	DNAJB8
ENSG00000179455	MKRN3
ENSG00000179477	ALOX12B
ENSG00000179583	CIITA
ENSG00000179774	ATOH7
ENSG00000179817	MRGPRX4
ENSG00000179913	B3GNT3
ENSG00000179915	NRXN1
ENSG00000180016	OR1E1
ENSG00000180066	C10orf91
ENSG00000180083	WFDC11
ENSG00000180205	WFDC9
ENSG00000180305	WFDC10A
ENSG00000180424	DEFB123
ENSG00000180432	CYP8B1
ENSG00000180483	DEFB119
ENSG00000180537	RNF182
ENSG00000180758	GPR157
ENSG00000180818	HOXC10
ENSG00000181031	RPH3AL
ENSG00000181449	SOX2
ENSG00000181856	SLC2A4
ENSG00000182264	IZUMO1
ENSG00000182389	CACNB4
ENSG00000182489	XKRX
ENSG00000182591	KRTAP11-1
ENSG00000182636	NDN
ENSG00000182816	KRTAP13-2
ENSG00000182853	VMO1
ENSG00000182931	WFDC10B
ENSG00000183019	MCEMP1
ENSG00000183024	OR1G1
ENSG00000183036	PCP4
ENSG00000183072	NKX2-5
ENSG00000183166	CALN1
ENSG00000183230	CTNNA3
ENSG00000183640	KRTAP8-1
ENSG00000183643	C15orf32
ENSG00000183783	KCTD8
ENSG00000183862	CNGA2
ENSG00000184148	SPRR4
ENSG00000184166	OR1D2
ENSG00000184270	HIST2H2AB
ENSG00000184345	IQCF2
ENSG00000184347	SLIT3
ENSG00000184451	CCR10
ENSG00000184486	POU3F2
ENSG00000184545	DUSP8
ENSG00000184613	NELL2
ENSG00000184867	ARMCX2
ENSG00000184979	USP18
ENSG00000185247	MAGEA11
ENSG00000185250	PPIL6
ENSG00000185352	HS6ST3
ENSG00000185385	OR7A17
ENSG00000185437	SH3BGR
ENSG00000185565	LSAMP
ENSG00000185634	SHC4
ENSG00000185652	NTF3
ENSG00000185666	SYN3
ENSG00000185736	ADARB2
ENSG00000185760	KCNQ5
ENSG00000185897	FFAR3
ENSG00000185966	LCE3E
ENSG00000186115	CYP4F2
ENSG00000186204	CYP4F12
ENSG00000186297	GABRA5
ENSG00000186326	RGS9BP
ENSG00000186334	SLC36A3
ENSG00000186335	SLC36A2
ENSG00000186407	CD300E
ENSG00000186431	FCAR
ENSG00000186451	SPATA12
ENSG00000186474	KLK12
ENSG00000186529	CYP4F3
ENSG00000186579	DEFB106A
ENSG00000186642	PDE2A
ENSG00000186652	PRG2
ENSG00000186723	OR10H1
ENSG00000186732	MPPED1
ENSG00000186795	KCNK18
ENSG00000186844	LCE1A
ENSG00000186970	KRTAP15-1
ENSG00000186971	KRTAP13-4
ENSG00000187017	ESPN
ENSG00000187048	CYP4A11
ENSG00000187116	LILRA5
ENSG00000187170	LCE4A
ENSG00000187173	LCE2A
ENSG00000187180	LCE2C
ENSG00000187223	LCE2D
ENSG00000187486	KCNJ11
ENSG00000187634	SAMD11
ENSG00000187690	LOC340602
ENSG00000187766	KRTAP10-8
ENSG00000188257	PLA2G2A
ENSG00000188269	OR7A5
ENSG00000188290	HES4
ENSG00000188505	LOC342897
ENSG00000188611	ASAH2
ENSG00000188747	NOXA1
ENSG00000189280	GJB5
ENSG00000189430	NCR1
ENSG00000196131	VN1R2
ENSG00000196184	OR10J1
ENSG00000196209	SIRPB2
ENSG00000196220	SRGAP3
ENSG00000196275	GTF2IRD2
ENSG00000196329	GIMAP5
ENSG00000196388	INCA1
ENSG00000196632	WNK3
ENSG00000196734	LCE1B
ENSG00000196867	ZFP28
ENSG00000197084	LCE1C
ENSG00000197172	MAGEA6
ENSG00000197415	VEPH1
ENSG00000197568	HHLA3
ENSG00000197614	MFAP5
ENSG00000197616	MYH6
ENSG00000197837	HIST4H4
ENSG00000197838	CYP2A13
ENSG00000197901	SLC22A6
ENSG00000198077	CYP2A7
ENSG00000198125	MB
ENSG00000198208	RPS6KL1
ENSG00000198286	CARD11
ENSG00000198390	KRTAP13-1
ENSG00000198483	ANKRD35
ENSG00000198488	B3GNT6
ENSG00000198576	ARC
ENSG00000198597	ZNF536
ENSG00000198650	TAT
ENSG00000198681	MAGEA1
ENSG00000198691	ABCA4
ENSG00000198848	CES1
ENSG00000198883	PNMA5
ENSG00000198908	BHLHB9
ENSG00000198960	ARMCX6
ENSG00000198963	RORB
ENSG00000203747	FCGR3A
ENSG00000203782	LOR
ENSG00000203785	SPRR2E
ENSG00000204252	HLA-DOA
ENSG00000204290	BTNL2
ENSG00000204410	MSH5
ENSG00000204618	RNF39
ENSG00000204704	OR2W1
ENSG00000205517	RGL3
ENSG00000206047	DEFA1
ENSG00000206073	SERPINB4
ENSG00000211445	GPX3
ENSG00000213023	SYT3
ENSG00000213203	GIMAP1
ENSG00000213533	TMEM110
ENSG00000213886	UBD
ENSG00000213999	MEF2B
ENSG00000221867	MAGEA3
ENSG00000221944	TIGD1
ENSG00000223865	HLA-DPB1
ENSG00000224586	GPX5
ENSG00000233316	DSCR10
ENSG00000235718	MFRP
ENSG00000237289	CKMT1B
ENSG00000237541	HLA-DQA2
ENSG00000239961	LILRA4
ENSG00000239998	LILRA2
ENSG00000240386	LCE1F
ENSG00000240432	KRTAP13-3
ENSG00000240891	PLCXD2
ENSG00000241399	CD302
ENSG00000241697	TMEFF1
ENSG00000241794	SPRR2A
ENSG00000242019	KIR3DL3
ENSG00000242574	HLA-DMB
ENSG00000243135	UGT1A3
ENSG00000243232	PCDHAC2
ENSG00000243543	WFDC6
ENSG00000250510	GPR162
ENSG00000254521	SIGLEC12
ENSG00000254647	INS
ENSG00000254997	KRTAP5-9
ENSG00000255072	PIGY
ENSG00000255974	CYP2A6
ENSG00000258713	C20orf141
ENSG00000261701	HPR
ENSG00000263761	GDF2
ENSG00000264424	MYH4
ENSG00000265107	GJA5
ENSG00000267206	LCN6
ENSG00000267272	LOC339524
ENSG00000269058	CALR3
ENSG00000269405	NXF2
ENSG00000269699	ZIM2
ENSG00000269858	EGLN2
ENSG00000270141	TERC
ENSG00000273045	C2orf15
ENSG00000274267	HIST1H3B
ENSG00000274736	CCL23
ENSG00000274997	HIST1H2AH
ENSG00000275152	CCL16
ENSG00000275302	CCL4
ENSG00000275385	CCL18
ENSG00000275395	FCGBP
ENSG00000275714	HIST1H3A
ENSG00000275718	CCL15
ENSG00000275722	LYZL6
ENSG00000276070	CCL4L2
ENSG00000276085	CCL3L3
ENSG00000276409	CCL14
ENSG00000276410	HIST1H2BB
ENSG00000277203	F8A1
ENSG00000277632	CCL3
ENSG00000278129	ZNF8
ENSG00000278272	HIST1H3C
ENSG00000278463	HIST1H2AB
ENSG00000278637	HIST1H4A
ENSG00000278705	HIST1H4B
ENSG00000280165	PCDH20
ENSG00000280236	OR12D2
ENSG00000284413	BTBD8
