ID	Gene symbol ID
MO000017222	CTNNB1,GSK3B
MO000017230	CTNNB1
MO000017234	CTNNB1
MO000017242	IL4R,IL7R
MO000017245	RASGRF1
MO000017258	CTNNB1
MO000017259	PIAS1,PIAS3
MO000017261	CTNNB1
MO000017290	CTNNB1
MO000017293	IGF1R
MO000017327	CTNNB1
MO000017332	GSK3B
MO000017333	CTNNB1
MO000017334	CTNNB1
MO000017401	GSK3B
MO000017425	SHC1
MO000017458	SMAD4
MO000017467	CTNNB1
MO000017501	CTNNB1,GSK3B
MO000017507	CTNNB1
MO000017508	CTNNB1
MO000017522	CTNNB1
MO000017523	CTNNB1
MO000017524	CTNNB1,GSK3B
MO000017549	FN1
MO000017574	CTNNB1
MO000017598	CTNNB1,PPM1D
MO000017615	GSN
MO000017642	CTNNB1
MO000017649	GSK3B
MO000017655	CTNNB1
MO000017666	BIRC6
MO000017700	PIAS1
MO000017735	CABLES2
MO000017779	LTBP3
MO000017856	GSK3B
MO000017859	CTNNB1,GSK3B
MO000017896	CTNNB1
MO000018111	MAPKAPK2
MO000018137	FOS
MO000018193	FYN
MO000018272	CTNNB1,GSK3B
MO000018274	CTNNB1
MO000018279	ERBB2
MO000018280	CTNNB1,ERBB2
MO000018281	ERBB2
MO000018331	CTNNB1
MO000018446	TNIK
MO000018454	ICAM1
MO000018455	CTNNB1
MO000018457	CTNNB1
MO000018778	CTNNB1
MO000018832	TBL1X
MO000018836	TBL1X
MO000018838	CDC20
MO000018877	CTNNB1
MO000018882	CTNNB1
MO000018883	CTNNB1
MO000018932	CTNNB1
MO000018945	CTNNB1
MO000018952	CDC20
MO000018962	ERBB2
MO000018963	ERBB2
MO000018964	CTNNB1,ERBB2
MO000018965	ERBB2
MO000018971	TOP2A
MO000019013	RPS6KA5
MO000019082	CTNNB1
MO000019118	FYN
MO000019134	FYN
MO000019148	MAPT
MO000019149	GSK3B,MAPT
MO000019157	MAPT
MO000019292	CTNNB1
MO000019363	RELA
MO000019387	FGF13,TGFA
MO000019468	CTNNB1
MO000019469	JUN
MO000019475	ERBB3
MO000019490	EGFR
MO000019494	GSK3B
MO000019496	CTNNB1
MO000019498	CTNNB1
MO000019499	CTNNB1
MO000019562	CTNNB1
MO000019568	CTNNB1
MO000019585	ERBB2,FOS,FYN,JUN
MO000019596	LATS2,ROCK1,RPS6KA1,RPS6KA5
MO000019597	ROCK1
MO000019645	CTNNB1
MO000019655	CTNNB1,SMAD4
MO000019675	CTNNB1
MO000019707	PIAS1
MO000019708	SHC1
MO000019709	SHC1
MO000019710	SHC1
MO000019714	TNK2
MO000019717	TNK2
MO000019723	CTNNB1
MO000019726	CTNNB1
MO000019730	CTNNB1
MO000019747	CTNNB1
MO000019749	CTNNB1
MO000019754	CTNNB1
MO000019796	CTNNB1
MO000019798	CTNNB1
MO000019972	UBE2I
MO000019975	UBE2I
MO000019978	CTNNB1
MO000019999	CTNNB1
MO000020003	UBE2I
MO000020112	SHC1
MO000020143	CTNNB1
MO000020160	CTNNB1
MO000020162	CTNNB1
MO000020164	CTNNB1
MO000020165	CTNNB1
MO000020167	CTNNB1
MO000020198	CTNNB1
MO000020201	CTNNB1
MO000020207	CTNNB1
MO000020234	CTNNB1
MO000020235	CTNNB1
MO000020247	CTNNB1
MO000020258	CTNNB1
MO000020259	CTNNB1
MO000020262	CTNNB1
MO000020272	CTNNB1
MO000020279	GSK3B
MO000020289	CTNNB1
MO000020293	MAPK1
MO000020300	MAPK1
MO000020305	MAPK1
MO000020361	CTNNB1
MO000020402	SMAD4
MO000020403	SMAD4
MO000020463	CTNNB1,GSK3B
MO000020470	LTBP3
MO000020473	LTBP3
MO000020799	TNIK
MO000020944	EGFR,ERBB2,ERBB3
MO000020951	SHC1
MO000020953	SHC1
MO000020954	SHC1
MO000020956	SHC1
MO000021004	SHC1
MO000021006	SHC1
MO000021010	FYN
MO000021026	FYN
MO000021031	FYN
MO000021077	SMAD4
MO000021176	SMAD4
MO000021210	SMAD4
MO000021222	SMAD4
MO000021239	SMAD4
MO000021304	LTBP3
MO000021307	LTBP3
MO000021355	EGFR,ERBB2,ERBB3
MO000021356	EGFR,ERBB2,ERBB3
MO000021410	RELA
MO000021473	RELA
MO000021531	TBL1X
MO000021532	TBL1X
MO000021533	TBL1X
MO000021534	CTNNB1,TBL1X
MO000021545	CTNNB1,GSK3B
MO000021546	CTNNB1,GSK3B
MO000021547	TBL1X
MO000021550	CTNNB1,TBL1X,UBE2I
MO000021551	CTNNB1
MO000021574	STAT3
MO000021599	UBE2I
MO000021600	UBE2I
MO000021607	STAT3
MO000021634	RASGRF1
MO000021636	RASGRF1
MO000021751	FYN
MO000021759	MAPK13,MAPK14
MO000021802	RELA
MO000021822	FGF13,SELPLG,TGFA
MO000021827	SELPLG
MO000021828	EGFR,ERBB2,ERBB3,ICAM1,IGF1R,IL4R,IL7R,LRP1,STX6
MO000021833	RASGRF1
MO000021834	BIRC6,PIAS1,PIAS3,PKIA
MO000021835	BIRC6,PIAS1,PIAS3,PKIA
MO000021837	CABLES2,CDC20,TBL1X
MO000021838	DNAJB2
MO000021841	ADAM9,AURKA,BACE1,BUB1,CDC20,CHEK2,EGFR,ERBB2,ERBB3,FYN,GSK3B,HDAC3,HIPK2,IGF1R,KAT2A,LATS2,LIMK2,MAPK1,MAPK13,MAPK14,MAPK6,MAPKAPK2,PIAS1,PIAS3,PLK1,PPM1D,PTPRA,ROCK1,RPS6KA1,RPS6KA5,SRPK1,TNIK,TNK2,TOP2A,UBE2I
MO000021857	IGF1R
MO000021878	ADAM9,BACE1
MO000021879	ADAM9
MO000021891	DNAJB2
MO000021893	LRP1
MO000021894	GSN,MAPT,TACC1,VIM
MO000021898	ADAM9
MO000021905	CTNNB1
MO000021914	CHEK2,MAPKAPK2
MO000021924	SMAD4
MO000022065	FYN
MO000022083	RELA
MO000022208	MAPK14
MO000022210	MAPK13
MO000022213	MAPK13,MAPK14
MO000022235	MAPK14
MO000022249	MAPKAPK2
MO000022259	RPS6KA1
MO000022366	MAPT
MO000022371	MAPT
MO000022403	PLK1
MO000022404	PLK1
MO000022406	PLK1
MO000022407	PLK1
MO000022436	JUN
MO000022437	JUN
MO000022508	MAPT
MO000022534	CTNNB1
MO000022535	CTNNB1
MO000022608	STAT3
MO000023106	CTNNB1
MO000023124	CTNNB1
MO000023159	LRP1
MO000023333	CTNNB1
MO000023334	CTNNB1
MO000023531	FYN
MO000023533	SHC1
MO000023534	SHC1
MO000023552	KAT2A
MO000023571	HDAC3
MO000023574	HDAC3
MO000023578	HDAC3
MO000023581	HDAC3
MO000023591	KAT2A
MO000023641	PPM1D
MO000023642	PPM1D
MO000023644	PPM1D
MO000023645	MAPK1
MO000023646	MAPK1
MO000024771	TCF3
MO000024773	TCF3
MO000024920	TCF3
MO000025193	TAF12
MO000025574	ATF3
MO000025584	ATF3
MO000025736	RELA
MO000025870	KAT2A
MO000025982	HMGA2
MO000026176	TAF12
MO000026185	TAF1B
MO000026496	FOXM1
MO000026497	FOXM1
MO000027350	ZBTB17
MO000028099	FOXM1
MO000028391	SMAD4
MO000028392	SMAD4
MO000028394	SMAD4
MO000028395	SMAD4
MO000028396	SMAD4
MO000028397	SMAD4
MO000028475	SKIL
MO000028718	TRIM33
MO000030850	MAPK14
MO000030895	CHEK2
MO000030897	CHEK2
MO000030907	MAPK14
MO000030909	MAPK14
MO000030911	PIAS1
MO000030912	PIAS1
MO000031073	HIPK2
MO000031076	HIPK2
MO000031078	HIPK2
MO000031080	HIPK2
MO000031081	HIPK2
MO000031082	HIPK2
MO000031112	CHEK2
MO000031115	BACE1
MO000031138	BACE1
MO000031139	BACE1
MO000031141	BACE1
MO000031144	BACE1
MO000031149	TCF3
MO000031150	TCF3
MO000031256	STAT3
MO000031320	FOS,JUN
MO000031358	KAT2A
MO000031370	KAT2A
MO000031371	KAT2A
MO000032081	FYN
MO000032183	ERBB3
MO000032184	ERBB3
MO000032185	ERBB3
MO000032186	ERBB3
MO000032187	ERBB2
MO000032189	ERBB2
MO000032190	ERBB2
MO000032191	ERBB2
MO000032192	ERBB2
MO000032193	ERBB2
MO000032194	ERBB2
MO000032195	ERBB3
MO000032196	ERBB2
MO000032227	SMAD4
MO000032238	SMAD4
MO000032287	FYN
MO000032300	SHC1
MO000032305	SHC1
MO000032307	SHC1
MO000032311	SHC1
MO000032317	SHC1
MO000032318	SHC1
MO000032335	RPS6KA1
MO000032349	SHC1
MO000032351	SHC1
MO000032418	VIM
MO000032419	GSN
MO000032420	SNRPA
MO000032421	SNRPA
MO000032428	VIM
MO000032478	TCF3
MO000032479	TCF3
MO000032481	AURKA
MO000032482	AURKA
MO000032483	AURKA
MO000032486	AURKA
MO000032491	TCF3
MO000032492	TCF3
MO000032493	TCF3
MO000032495	AURKA
MO000032498	TCF3
MO000032501	TCF3
MO000032503	TCF3
MO000032514	RELA
MO000032515	RELA
MO000032541	KAT2A
MO000032670	PIAS3
MO000032682	IL4R
MO000032701	ADAM9
MO000032705	PTPRA
MO000033238	ICAM1
MO000033250	FN1
MO000033251	FN1
MO000033264	RELA
MO000033265	RELA
MO000033270	RELA
MO000033273	RELA
MO000033278	RELA
MO000033286	RELA
MO000033288	RELA
MO000033294	RELA
MO000033300	CTNNB1,SMAD4
MO000033301	CTNNB1
MO000033305	SMAD4
MO000033306	SMAD4
MO000033307	SMAD4
MO000033312	SMAD4
MO000033320	HDAC3
MO000033331	HMGA2
MO000033357	STAT3
MO000033360	ROCK1
MO000033366	LIMK2
MO000033518	FN1,LTBP3
MO000033524	TAF12
MO000033566	FOS
MO000033756	MAPK13
MO000033805	STAT3
MO000034120	IGF1R
MO000034121	IGF1R
MO000034123	IGF1R
MO000034128	IGF1R
MO000034131	IL4R
MO000034133	IL4R
MO000034134	IL4R
MO000034139	IL4R
MO000034141	IL4R
MO000034162	IGF1R
MO000034163	IGF1R
MO000034168	IL4R
MO000034174	IGF1R
MO000034204	IL4R
MO000034206	IL4R
MO000034207	STAT3
MO000034215	IL4R
MO000034238	IL4R
MO000034261	SHC1
MO000034273	LRP1
MO000034274	LRP1
MO000034279	LRP1
MO000034280	LRP1
MO000034342	MAPK1
MO000034348	IL4R
MO000034349	IL4R
MO000034352	IL4R
MO000034356	IGF1R,SHC1
MO000034357	IGF1R
MO000034360	SHC1
MO000034459	TAF12
MO000034573	GSK3B
MO000034584	GSK3B
MO000034586	GSK3B
MO000034724	RELA
MO000034835	STX6
MO000034836	STX6
MO000034837	STX6
MO000034937	IGF1R
MO000034952	IL4R
MO000034953	IL4R
MO000034956	STAT3
MO000034958	IL4R
MO000034981	FN1
MO000035008	SRPK1
MO000035010	SRPK1
MO000035011	SRPK1
MO000035020	MAPK1
MO000035105	STAT3
MO000035113	UBE2I
MO000035124	PKIA
MO000035164	JUN
MO000035308	UBE2I
MO000035309	UBE2I
MO000035310	UBE2I
MO000035404	RELA
MO000035511	ROCK1
MO000035515	ROCK1
MO000035782	JUN
MO000035811	TCF3
MO000035812	TCF3
MO000036297	SHC1
MO000036298	SHC1
MO000036299	SHC1
MO000036327	JUN
MO000036362	MAPK14
MO000036512	MAPK14
MO000036634	RPS6KA5
MO000036636	RPS6KA5
MO000036639	MAPK13
MO000036640	MAPK14
MO000036641	MAPK14
MO000036655	RPS6KA1
MO000036670	MAPK1
MO000036671	MAPK1
MO000036672	MAPK14
MO000036698	MAPK14
MO000036861	ATF3
MO000036862	ATF3
MO000037157	RELA
MO000037236	SNAI1
MO000037631	MAPK1
MO000037640	STAT3
MO000037641	STAT3
MO000037712	IL4R
MO000037730	FYN
MO000037813	STAT3
MO000037825	SHC1
MO000037826	SHC1
MO000037828	SHC1
MO000037829	SHC1
MO000037919	SHC1
MO000038069	CTNNB1
MO000038100	MAPT
MO000038128	FYN
MO000038139	FYN
MO000038274	GSK3B
MO000038298	SHC1
MO000038306	MAPK1,MAPK6
MO000038307	STAT3
MO000038311	STAT3
MO000038312	STAT3
MO000038368	MAPK14
MO000038376	RPS6KA5
MO000038381	CTNNB1
MO000038395	MAPKAPK2
MO000038398	MAPK1,MAPK6
MO000038423	FYN
MO000038424	FYN
MO000038425	FYN
MO000038426	FYN
MO000038427	FYN
MO000038428	CTNNB1,GSK3B
MO000038430	FYN
MO000038431	FYN
MO000038456	CTNNB1
MO000038465	FYN
MO000038467	FYN
MO000038468	FYN
MO000038469	FYN
MO000038471	GSK3B
MO000038472	CTNNB1
MO000038506	CTNNB1
MO000038508	GSK3B
MO000038509	GSK3B,MAPT
MO000038560	SHC1
MO000038564	IL4R
MO000038574	IL4R
MO000038589	JUN
MO000038603	EGFR,ERBB2
MO000038604	EGFR,ERBB2
MO000038612	EGFR
MO000038630	EGFR
MO000038632	ERBB2
MO000038635	ERBB2
MO000038637	EGFR
MO000038638	EGFR,ERBB2
MO000038647	EGFR
MO000038648	EGFR
MO000038649	EGFR
MO000038652	EGFR
MO000038653	EGFR
MO000038654	EGFR
MO000038655	EGFR
MO000038656	EGFR
MO000038657	EGFR,SHC1
MO000038664	EGFR,ERBB2
MO000038665	EGFR
MO000038666	EGFR,STAT3
MO000038684	SHC1
MO000038685	SHC1
MO000038692	MAPK1
MO000038721	GSK3B
MO000038724	RELA
MO000038731	SHC1
MO000038732	SHC1
MO000038769	SHC1
MO000038771	SHC1
MO000038775	RPS6KA1
MO000038776	SHC1
MO000038786	SHC1
MO000038790	SHC1
MO000038801	CTNNB1
MO000038823	ROCK1
MO000038824	LIMK2
MO000038864	RELA
MO000038881	UBE2I
MO000038931	STAT3
MO000038956	CHEK2
MO000038999	FN1,LTBP3
MO000039021	SMAD4
MO000039022	SMAD4
MO000039023	HDAC3,SMAD4
MO000039034	SMAD4
MO000039037	SMAD4
MO000039038	JUN
MO000039041	SMAD4
MO000039043	SMAD4
MO000039044	SMAD4
MO000039049	SKIL
MO000039051	SKIL,SMAD4
MO000039052	SKIL
MO000039053	SKIL
MO000039068	SMAD4
MO000039078	SMAD4
MO000039116	STAT3
MO000039117	STAT3
MO000039120	SHC1
MO000039190	EGFR
MO000039192	GSK3B
MO000039235	FOS
MO000039301	FOS
MO000039312	JUN
MO000039313	JUN
MO000039399	CTNNB1
MO000039450	TAF12
MO000039480	RELA
MO000039516	RELA
MO000039517	RELA
MO000039518	RELA
MO000039519	RELA
MO000039556	FOS
MO000039557	FOS
MO000039563	JUN
MO000039570	RELA
MO000039604	RELA
MO000039680	FOS
MO000039683	JUN
MO000039684	JUN
MO000039685	RELA
MO000039686	RELA
MO000039705	SMAD4
MO000039709	SMAD4
MO000039712	SMAD4
MO000039714	SMAD4
MO000039730	CTNNB1
MO000039741	CTNNB1
MO000039742	CTNNB1
MO000039771	HDAC3
MO000039841	CTNNB1
MO000039843	CTNNB1
MO000039844	CTNNB1
MO000039845	CTNNB1
MO000039846	CTNNB1
MO000039869	TAF12
MO000039870	TAF12
MO000039871	TAF12
MO000039872	TAF1B
MO000039874	TAF1B
MO000039949	KAT2A
MO000040017	ATF3
MO000040174	HDAC3
MO000040180	CTNNB1
MO000040216	TAF1B
MO000040234	TAF12
MO000040274	TAF12
MO000040279	TAF12
MO000040384	RELA
MO000040388	RELA
MO000040392	ATF3
MO000040394	RELA
MO000040395	RELA
MO000040396	RELA
MO000040397	RELA
MO000040398	RELA
MO000040480	TCF3
MO000040512	RELA
MO000040516	RELA
MO000040520	TCF3
MO000040521	TCF3
MO000040522	TCF3
MO000040523	TCF3
MO000040524	TCF3
MO000040525	TCF3
MO000040526	TCF3
MO000040527	TCF3
MO000040528	TCF3
MO000040529	TCF3
MO000040539	TCF3
MO000040540	TCF3
MO000040541	TCF3
MO000040542	TCF3
MO000040543	TCF3
MO000040562	RELA
MO000040600	RELA
MO000040617	TCF3
MO000040618	TCF3
MO000040619	TCF3
MO000040620	TCF3
MO000040621	TCF3
MO000040622	TCF3
MO000040623	TCF3
MO000040624	TCF3
MO000040625	TCF3
MO000040626	TCF3
MO000040627	TCF3
MO000040628	TCF3
MO000040629	TCF3
MO000040630	TCF3
MO000040631	TCF3
MO000040632	TCF3
MO000040633	TCF3
MO000040634	TCF3
MO000040635	TCF3
MO000040636	TCF3
MO000040637	TCF3
MO000040638	TCF3
MO000040639	TCF3
MO000040640	TCF3
MO000040641	TCF3
MO000040642	TCF3
MO000040643	TCF3
MO000040644	TCF3
MO000040645	TCF3
MO000040646	TCF3
MO000040648	TCF3
MO000040649	TCF3
MO000040650	TCF3
MO000040651	TCF3
MO000040652	TCF3
MO000040653	TCF3
MO000040654	TCF3
MO000040655	TCF3
MO000040656	TCF3
MO000040657	TCF3
MO000040658	TCF3
MO000040659	TCF3
MO000040660	TCF3
MO000040661	TCF3
MO000040662	TCF3
MO000040663	TCF3
MO000040664	TCF3
MO000040665	TCF3
MO000040666	TCF3
MO000040667	TCF3
MO000040668	TCF3
MO000040669	TCF3
MO000040716	RELA
MO000040720	ATF3
MO000040734	JUN
MO000040735	JUN,RELA
MO000040736	JUN
MO000040737	JUN
MO000040738	JUN
MO000040739	JUN
MO000040740	JUN
MO000040741	JUN
MO000040742	JUN
MO000040743	JUN
MO000040744	JUN
MO000040745	JUN
MO000040746	JUN
MO000040747	JUN
MO000040748	JUN
MO000040749	JUN
MO000040750	ATF3,JUN
MO000040751	JUN
MO000040752	JUN
MO000040753	JUN
MO000040754	JUN
MO000040755	JUN
MO000040768	ATF3
MO000040781	ATF3
MO000040794	ZBTB17
MO000040800	FOS
MO000040801	FOS
MO000040802	FOS
MO000040803	FOS
MO000040804	FOS,RELA
MO000040805	FOS
MO000040806	FOS,JUN
MO000040807	FOS
MO000040808	FOS
MO000040809	FOS
MO000040810	FOS
MO000040811	FOS
MO000040812	FOS
MO000040813	FOS
MO000040814	FOS
MO000040815	FOS
MO000040820	JUN
MO000040828	JUN
MO000040849	ATF3
MO000040861	ATF3
MO000040863	JUN
MO000040876	FOS
MO000040877	JUN
MO000040889	ATF3
MO000040891	RELA
MO000040923	JUN
MO000040977	TCF3
MO000040978	TCF3
MO000040996	TCF3
MO000041057	SMAD4
MO000041070	JUN
MO000041073	RELA
MO000041138	HDAC3
MO000041139	HDAC3
MO000041140	HDAC3
MO000041143	HDAC3
MO000041213	RELA
MO000041280	JUN
MO000041514	JUN
MO000041576	RPS6KA1
MO000041578	SHC1
MO000041740	JUN
MO000041743	CTNNB1
MO000041792	JUN
MO000041796	CTNNB1
MO000041799	CTNNB1
MO000041835	SHC1
MO000041836	SHC1
MO000041839	JUN
MO000042037	MAPK14
MO000042038	MAPK14
MO000042050	MAPK14
MO000042051	MAPK14
MO000042052	MAPK13
MO000042053	MAPK13
MO000042054	MAPK14
MO000042056	MAPK14
MO000042107	MAPT
MO000042108	MAPK13
MO000042118	STAT3
MO000042148	RELA
MO000042153	CTNNB1,GSK3B
MO000042199	CTNNB1,GSK3B
MO000042216	CTNNB1
MO000042217	CTNNB1
MO000042218	CTNNB1
MO000042219	CTNNB1
MO000042220	CTNNB1
MO000042222	CTNNB1,GSK3B
MO000042232	CTNNB1,GSK3B
MO000042316	HIPK2
MO000042317	HIPK2
MO000042318	HIPK2
MO000042319	HIPK2
MO000042332	UBE2I
MO000042344	UBE2I
MO000042399	SHC1
MO000042403	SHC1
MO000042405	SHC1
MO000042459	CTNNB1,GSK3B
MO000042460	CTNNB1
MO000042463	CTNNB1
MO000042498	GSK3B
MO000042502	CTNNB1
MO000042520	SHC1
MO000042524	EGFR
MO000042525	EGFR
MO000042530	ERBB2
MO000042531	ERBB2
MO000042542	GSK3B
MO000042543	GSK3B
MO000042544	GSK3B
MO000042545	EGFR
MO000042546	EGFR
MO000042547	ERBB2
MO000042548	ERBB2
MO000042551	EGFR
MO000042552	EGFR
MO000042556	EGFR
MO000042557	EGFR,STAT3
MO000042559	EGFR
MO000042560	EGFR
MO000042561	ERBB2
MO000042566	CTNNB1,GSK3B
MO000042610	EGFR
MO000042621	AURKA
MO000042624	AURKA
MO000042626	AURKA
MO000042627	AURKA
MO000042630	AURKA
MO000042632	AURKA
MO000042644	EGFR
MO000042656	TPX2
MO000042657	TPX2
MO000042658	AURKA,TPX2
MO000042659	EGFR
MO000042660	TPX2
MO000042671	AURKA
MO000042689	TACC1
MO000042690	TACC1
MO000042691	AURKA,TACC1
MO000042694	TACC1
MO000042695	AURKA
MO000042701	NDC80
MO000042702	NDC80
MO000042703	NDC80
MO000042705	NUF2
MO000042706	NUF2
MO000042707	NUF2
MO000042708	NDC80,NUF2
MO000042709	NDC80
MO000042713	NDC80
MO000042714	NUF2
MO000042715	EGFR
MO000042717	CDC20
MO000042718	CDC20
MO000042719	CTNNB1
MO000042720	EGFR
MO000042722	STAT3
MO000042723	EGFR,STAT3
MO000042728	AURKA
MO000042736	AURKA
MO000042777	TGFA
MO000042791	EGFR
MO000042795	EGFR
MO000042797	EGFR
MO000042825	MAPK1
MO000042853	CTNNB1
MO000042873	CTNNB1
MO000042876	EGFR
MO000042879	EGFR
MO000042880	EGFR
MO000042892	EGFR
MO000042913	EGFR
MO000042915	EGFR
MO000042916	EGFR
MO000042984	BIRC6
MO000042985	BIRC6
MO000042989	BIRC6
MO000042990	BIRC6
MO000042991	BIRC6
MO000042992	ERBB3
MO000042994	ERBB3
MO000042996	ERBB3
MO000043001	ZBTB17
MO000043079	CTNNB1
MO000043082	FYN
MO000043084	FYN
MO000043089	FYN
MO000043090	FYN
MO000043091	CTNNB1,FYN
MO000043092	CTNNB1,FYN
MO000043094	CTNNB1,FYN
MO000043291	AURKA
MO000043292	LATS2
MO000043293	LATS2
MO000043294	LATS2
MO000043295	AURKA,LATS2
MO000043361	AURKA
MO000043388	AURKA,ROCK1
MO000043393	AURKA,ROCK1
MO000043394	AURKA,ROCK1
MO000043463	CDC20
MO000043484	CDC20
MO000043487	CDC20
MO000043488	CDC20
MO000043492	CDC20
MO000043526	UBE2I
MO000043527	UBE2I
MO000043557	CDC20
MO000043575	CDC20
MO000043576	ZBTB17
MO000043578	ZBTB17
MO000043581	MAD2L2
MO000043585	CDC20
MO000043586	CDC20
MO000043587	CDC20
MO000043588	CDC20
MO000043589	PLK1
MO000043594	CDC20
MO000043617	MAD2L2
MO000043618	MAD2L2
MO000043635	MAD2L2
MO000043682	CDC20
MO000043683	CDC20
MO000043692	STAT3
MO000043745	NDC80
MO000043746	NDC80
MO000043748	NDC80
MO000043752	NDC80
MO000043754	NDC80
MO000043756	NDC80
MO000043758	NDC80
MO000043778	LRP1
MO000043779	LRP1
MO000043786	LRP1
MO000043787	LRP1
MO000043796	LRP1
MO000043829	PIAS3
MO000043848	HMGB2
MO000043893	SHC1
MO000043895	SHC1
MO000043900	SHC1
MO000043901	SHC1
MO000043903	SHC1
MO000043904	SHC1
MO000043951	FYN
MO000043952	FYN
MO000043953	FYN
MO000043974	JUN
MO000044003	TNIK
MO000044004	TNIK
MO000044005	LIMK2
MO000044006	LIMK2
MO000044016	TNK2
MO000044021	RPS6KA1,RPS6KA5
MO000044024	ROCK1
MO000044025	MAPKAPK2
MO000044026	MAPKAPK2
MO000044027	CHEK2
MO000044033	GSK3B,HIPK2,MAPK1,MAPK13,MAPK14,MAPK6,SRPK1
MO000044034	HIPK2
MO000044035	HIPK2
MO000044046	LATS2
MO000044086	AURKA,BUB1,CHEK2,EGFR,ERBB2,ERBB3,FYN,GSK3B,HIPK2,IGF1R,KAT2A,LATS2,LIMK2,MAPK1,MAPK13,MAPK14,MAPK6,MAPKAPK2,PLK1,ROCK1,RPS6KA1,RPS6KA5,SRPK1,TNIK,TNK2
MO000044087	ADAM9,BACE1,HDAC3,PPM1D,PTPRA
MO000044090	TOP2A
MO000044091	CDC20,UBE2I
MO000044109	KAT2A
MO000044132	TOP2A
MO000044133	CDC20,UBE2I
MO000044146	PPM1D,PTPRA
MO000044154	CDC20,UBE2I
MO000044165	KAT2A
MO000044168	AURKA,BUB1,CHEK2,EGFR,ERBB2,ERBB3,FYN,GSK3B,HIPK2,IGF1R,LATS2,LIMK2,MAPK1,MAPK13,MAPK14,MAPK6,MAPKAPK2,PLK1,ROCK1,RPS6KA1,RPS6KA5,SRPK1,TNIK,TNK2
MO000044348	SNAI1
MO000044349	GSK3B,SNAI1
MO000044392	SNAI1
MO000044403	SNAI1
MO000044547	FGF13
MO000044813	CTNNB1,TBL1X,UBE2I
MO000044814	CTNNB1,TBL1X,UBE2I
MO000044821	TPX2
MO000044829	AURKA
MO000044831	AURKA
MO000044839	ERBB2
