ID	Gene symbol ID
ENSG00000102981	PARD6A
ENSG00000103197	TSC2
ENSG00000103275	UBE2I
ENSG00000103365	GGA2
ENSG00000103653	CSK
ENSG00000104067	TJP1
ENSG00000104365	IKBKB
ENSG00000104368	PLAT
ENSG00000104408	EIF3E
ENSG00000104419	NDRG1
ENSG00000104490	NCALD
ENSG00000104517	UBR5
ENSG00000104529	EEF1D
ENSG00000104824	HNRNPL
ENSG00000104825	NFKBIB
ENSG00000104852	SNRNP70
ENSG00000104856	RELB
ENSG00000104897	SF3A2
ENSG00000105193	RPS16
ENSG00000105202	FBL
ENSG00000105229	PIAS4
ENSG00000105290	APLP1
ENSG00000105401	CDC37
ENSG00000105486	LIG1
ENSG00000105568	PPP2R1A
ENSG00000105894	PTN
ENSG00000105963	ADAP1
ENSG00000105974	CAV1
ENSG00000106105	GARS
ENSG00000106211	HSPB1
ENSG00000106299	WASL
ENSG00000106799	TGFBR1
ENSG00000106976	DNM1
ENSG00000107099	DOCK8
ENSG00000107105	ELAVL2
ENSG00000107140	TESK1
ENSG00000107438	PDLIM1
ENSG00000107796	ACTA2
ENSG00000107863	ARHGAP21
ENSG00000107882	SUFU
ENSG00000107937	GTPBP4
ENSG00000107968	MAP3K8
ENSG00000108262	GIT1
ENSG00000108424	KPNB1
ENSG00000108443	RPS6KB1
ENSG00000108561	C1QBP
ENSG00000108576	SLC6A4
ENSG00000108590	MED31
ENSG00000108622	ICAM2
ENSG00000108654	DDX5
ENSG00000108840	HDAC5
ENSG00000108854	SMURF2
ENSG00000108883	EFTUD2
ENSG00000108953	YWHAE
ENSG00000109103	UNC119
ENSG00000109320	NFKB1
ENSG00000109606	DHX15
ENSG00000109846	CRYAB
ENSG00000109971	HSPA8
ENSG00000110092	CCND1
ENSG00000110700	RPS13
ENSG00000110799	VWF
ENSG00000110841	PPFIBP1
ENSG00000110848	CD69
ENSG00000110955	ATP5B
ENSG00000111057	KRT18
ENSG00000111142	METAP2
ENSG00000111275	ALDH2
ENSG00000111276	CDKN1B
ENSG00000111348	ARHGDIB
ENSG00000111605	CPSF6
ENSG00000111640	GAPDH
ENSG00000111641	NOP2
ENSG00000111669	TPI1
ENSG00000111674	ENO2
ENSG00000111679	PTPN6
ENSG00000112290	WASF1
ENSG00000112592	TBP
ENSG00000112782	CLIC5
ENSG00000113013	HSPA9
ENSG00000113387	SUB1
ENSG00000113558	SKP1
ENSG00000113575	PPP2CA
ENSG00000113578	FGF1
ENSG00000113580	NR3C1
ENSG00000113649	TCERG1
ENSG00000113712	CSNK1A1
ENSG00000114127	XRN1
ENSG00000114353	GNAI2
ENSG00000114391	RPL24
ENSG00000114738	MAPKAPK3
ENSG00000114742	WDR48
ENSG00000114867	EIF4G1
ENSG00000114942	EEF1B2
ENSG00000115053	NCL
ENSG00000115091	ACTR3
ENSG00000115266	APC2
ENSG00000115414	FN1
ENSG00000115415	STAT1
ENSG00000115484	CCT4
ENSG00000115524	SF3B1
ENSG00000115541	HSPE1
ENSG00000115850	LCT
ENSG00000115866	DARS
ENSG00000116251	RPL22
ENSG00000116455	WDR77
ENSG00000116478	HDAC1
ENSG00000116489	CAPZA1
ENSG00000116560	SFPQ
ENSG00000116584	ARHGEF2
ENSG00000116641	DOCK7
ENSG00000116701	NCF2
ENSG00000116824	CD2
ENSG00000116830	TTF2
ENSG00000117154	IGSF21
ENSG00000117450	PRDX1
ENSG00000117592	PRDX6
ENSG00000117632	STMN1
ENSG00000117676	RPS6KA1
ENSG00000117713	ARID1A
ENSG00000118181	RPS25
ENSG00000118785	SPP1
ENSG00000119048	UBE2B
ENSG00000119335	SET
ENSG00000119953	SMNDC1
ENSG00000120438	TCP1
ENSG00000120658	ENOX1
ENSG00000120688	WBP4
ENSG00000120694	HSPH1
ENSG00000120837	NFYB
ENSG00000121022	COPS5
ENSG00000121058	COIL
ENSG00000121741	ZMYM2
ENSG00000121774	KHDRBS1
ENSG00000121966	CXCR4
ENSG00000122026	RPL21
ENSG00000122126	OCRL
ENSG00000122194	PLG
ENSG00000122406	RPL5
ENSG00000122566	HNRNPA2B1
ENSG00000122705	CLTA
ENSG00000123131	PRDX4
ENSG00000123143	PKN1
ENSG00000123349	PFDN5
ENSG00000123384	LRP1
ENSG00000123416	TUBA1B
ENSG00000124171	PARD6B
ENSG00000124207	CSE1L
ENSG00000124214	STAU1
ENSG00000124249	KCNK15
ENSG00000124562	SNRPC
ENSG00000124762	CDKN1A
ENSG00000125447	GGA3
ENSG00000125686	MED1
ENSG00000125691	RPL23
ENSG00000125743	SNRPD2
ENSG00000125835	SNRPB
ENSG00000125870	SNRPB2
ENSG00000125944	HNRNPR
ENSG00000126217	MCF2L
ENSG00000126456	IRF3
ENSG00000126457	PRMT1
ENSG00000126583	PRKCG
ENSG00000126602	TRAP1
ENSG00000126698	DNAJC8
ENSG00000126777	KTN1
ENSG00000126945	HNRNPH2
ENSG00000127022	CANX
ENSG00000127191	TRAF2
ENSG00000127586	CHTF18
ENSG00000127616	SMARCA4
ENSG00000127824	TUBA4A
ENSG00000127946	HIP1
ENSG00000128016	ZFP36
ENSG00000128052	KDR
ENSG00000128245	YWHAH
ENSG00000128271	ADORA2A
ENSG00000128739	SNRPN
ENSG00000129116	PALLD
ENSG00000129219	PLD2
ENSG00000129675	ARHGEF6
ENSG00000129691	ASH2L
ENSG00000130066	SAT1
ENSG00000130222	GADD45G
ENSG00000130402	ACTN4
ENSG00000130669	PAK4
ENSG00000130726	TRIM28
ENSG00000130758	MAP3K10
ENSG00000130956	HABP4
ENSG00000130985	UBA1
ENSG00000131236	CAP1
ENSG00000131462	TUBG1
ENSG00000131467	PSME3
ENSG00000131504	DIAPH1
ENSG00000131747	TOP2A
ENSG00000131876	SNRPA1
ENSG00000131981	LGALS3
ENSG00000132155	RAF1
ENSG00000132254	ARFIP2
ENSG00000132382	MYBBP1A
ENSG00000132470	ITGB4
ENSG00000132507	EIF5A
ENSG00000132646	PCNA
ENSG00000132842	AP3B1
ENSG00000133030	MPRIP
ENSG00000133112	TPT1
ENSG00000133121	STARD13
ENSG00000133124	IRS4
ENSG00000133226	SRRM1
ENSG00000133265	HSPBP1
ENSG00000133706	LARS
ENSG00000134057	CCNB1
ENSG00000134086	VHL
ENSG00000134308	YWHAQ
ENSG00000134333	LDHA
ENSG00000134453	RBM17
ENSG00000134640	MTNR1B
ENSG00000135046	ANXA1
ENSG00000135316	SYNCRIP
ENSG00000135372	NAT10
ENSG00000135486	HNRNPA1
ENSG00000135624	CCT7
ENSG00000135829	DHX9
ENSG00000136068	FLNB
ENSG00000136238	RAC1
ENSG00000136518	ACTL6A
ENSG00000136628	EPRS
ENSG00000136938	ANP32B
ENSG00000136997	MYC
ENSG00000137154	RPS6
ENSG00000137203	TFAP2A
ENSG00000137462	TLR2
ENSG00000137486	ARRB1
ENSG00000137710	RDX
ENSG00000137713	PPP2R1B
ENSG00000137801	THBS1
ENSG00000137818	RPLP1
ENSG00000137842	TMEM62
ENSG00000137947	GTF2B
ENSG00000138668	HNRNPD
ENSG00000138685	FGF2
ENSG00000139343	SNRPF
ENSG00000139613	SMARCC2
ENSG00000139687	RB1
ENSG00000140443	IGF1R
ENSG00000140575	IQGAP1
ENSG00000140600	SH3GL3
ENSG00000140988	RPS2
ENSG00000140992	PDPK1
ENSG00000141013	GAS8
ENSG00000141068	KSR1
ENSG00000141367	CLTC
ENSG00000141480	ARRB2
ENSG00000141503	MINK1
ENSG00000141510	TP53
ENSG00000141522	ARHGDIA
ENSG00000141736	ERBB2
ENSG00000141968	VAV1
ENSG00000142192	APP
ENSG00000142208	AKT1
ENSG00000142676	RPL11
ENSG00000142937	RPS8
ENSG00000143368	SF3B4
ENSG00000143379	SETDB1
ENSG00000143384	MCL1
ENSG00000143549	TPM3
ENSG00000143556	S100A7
ENSG00000143621	ILF2
ENSG00000143632	ACTA1
ENSG00000143669	LYST
ENSG00000143761	ARF1
ENSG00000143799	PARP1
ENSG00000143870	PDIA6
ENSG00000143977	SNRPG
ENSG00000144028	SNRNP200
ENSG00000144061	NPHP1
ENSG00000144381	HSPD1
ENSG00000145335	SNCA
ENSG00000145425	RPS3A
ENSG00000145649	GZMA
ENSG00000145675	PIK3R1
ENSG00000145703	IQGAP2
ENSG00000146648	EGFR
ENSG00000146674	IGFBP3
ENSG00000146731	CCT6A
ENSG00000147065	MSN
ENSG00000147133	TAF1
ENSG00000147140	NONO
ENSG00000147274	RBMX
ENSG00000147601	TERF1
ENSG00000147604	RPL7
ENSG00000147677	EIF3H
ENSG00000147889	CDKN2A
ENSG00000148180	GSN
ENSG00000148303	RPL7A
ENSG00000148498	PARD3
ENSG00000148773	MKI67
ENSG00000149269	PAK1
ENSG00000149273	RPS3
ENSG00000149554	CHEK1
ENSG00000149925	ALDOA
ENSG00000150093	ITGB1
ENSG00000150593	PDCD4
ENSG00000150753	CCT5
ENSG00000150991	UBC
ENSG00000151461	UPF2
ENSG00000151577	DRD3
ENSG00000152147	GEMIN6
ENSG00000153094	BCL2L11
ENSG00000153187	HNRNPU
ENSG00000153487	ING1
ENSG00000153563	CD8A
ENSG00000154229	PRKCA
ENSG00000154277	UCHL1
ENSG00000155511	GRIA1
ENSG00000156261	CCT8
ENSG00000156299	TIAM1
ENSG00000156482	RPL30
ENSG00000156508	EEF1A1
ENSG00000156515	HK1
ENSG00000156795	WDYHV1
ENSG00000156973	PDE6D
ENSG00000157168	NRG1
ENSG00000157851	DPYSL5
ENSG00000158169	FANCC
ENSG00000158402	CDC25C
ENSG00000158517	NCF1
ENSG00000159023	EPB41
ENSG00000159251	ACTC1
ENSG00000160293	VAV2
ENSG00000160307	S100B
ENSG00000160613	PCSK7
ENSG00000160633	SAFB
ENSG00000160789	LMNA
ENSG00000160803	UBQLN4
ENSG00000161016	RPL8
ENSG00000161057	PSMC2
ENSG00000161800	RACGAP1
ENSG00000161847	RAVER1
ENSG00000161970	RPL26
ENSG00000161981	SNRNP25
ENSG00000162374	ELAVL4
ENSG00000162889	MAPKAPK2
ENSG00000162924	REL
ENSG00000163017	ACTG2
ENSG00000163191	S100A11
ENSG00000163399	ATP1A1
ENSG00000163468	CCT3
ENSG00000163513	TGFBR2
ENSG00000163558	PRKCI
ENSG00000163631	ALB
ENSG00000163682	RPL9
ENSG00000163703	CRELD1
ENSG00000163932	PRKCD
ENSG00000163993	S100P
ENSG00000164078	MST1R
ENSG00000164104	HMGB2
ENSG00000164305	CASP3
ENSG00000164362	TERT
ENSG00000164867	NOS3
ENSG00000164885	CDK5
ENSG00000164924	YWHAZ
ENSG00000165025	SYK
ENSG00000165119	HNRNPK
ENSG00000165140	FBP1
ENSG00000165280	VCP
ENSG00000165392	WRN
ENSG00000165409	TSHR
ENSG00000165699	TSC1
ENSG00000165702	GFI1B
ENSG00000165732	DDX21
ENSG00000165806	CASP7
ENSG00000166197	NOLC1
ENSG00000166226	CCT2
ENSG00000166313	APBB1
ENSG00000166333	ILK
ENSG00000166501	PRKCB
ENSG00000166598	HSP90B1
ENSG00000166710	B2M
ENSG00000166736	HTR3A
ENSG00000166747	AP1G1
ENSG00000166794	PPIB
ENSG00000166851	PLK1
ENSG00000166913	YWHAB
ENSG00000166949	SMAD3
ENSG00000167004	PDIA3
ENSG00000167005	NUDT21
ENSG00000167085	PHB
ENSG00000167088	SNRPD1
ENSG00000167508	MVD
ENSG00000167526	RPL13
ENSG00000167552	TUBA1A
ENSG00000167553	TUBA1C
ENSG00000167658	EEF2
ENSG00000167768	KRT1
ENSG00000167815	PRDX2
ENSG00000167986	DDB1
ENSG00000168028	RPSA
ENSG00000168036	CTNNB1
ENSG00000168090	COPS6
ENSG00000168412	MTNR1A
ENSG00000168439	STIP1
ENSG00000168490	PHYHIP
ENSG00000168496	FEN1
ENSG00000168610	STAT3
ENSG00000168884	TNIP2
ENSG00000169045	HNRNPH1
ENSG00000169047	IRS1
ENSG00000169083	AR
ENSG00000169139	UBE2V2
ENSG00000169249	ZRSR2
ENSG00000169371	SNUPN
ENSG00000169375	SIN3A
ENSG00000169398	PTK2
ENSG00000169427	KCNK9
ENSG00000169504	CLIC4
ENSG00000169564	PCBP1
ENSG00000169660	HEXDC
ENSG00000169710	FASN
ENSG00000169813	HNRNPF
ENSG00000169908	TM4SF1
ENSG00000169976	SF3B5
ENSG00000170027	YWHAG
ENSG00000170144	HNRNPA3
ENSG00000170312	CDK1
ENSG00000170315	UBB
ENSG00000170345	FOS
ENSG00000170421	KRT8
ENSG00000170445	HARS
ENSG00000170515	PA2G4
ENSG00000170734	POLH
ENSG00000170759	KIF5B
ENSG00000170776	AKAP13
ENSG00000170820	FSHR
ENSG00000170836	PPM1D
ENSG00000170889	RPS9
ENSG00000171105	INSR
ENSG00000171219	CDC42BPG
ENSG00000171303	KCNK3
ENSG00000171314	PGAM1
ENSG00000171403	KRT9
ENSG00000171497	PPID
ENSG00000171720	HDAC3
ENSG00000171867	PRNP
ENSG00000172062	SMN1
ENSG00000172115	CYCS
ENSG00000172399	MYOZ2
ENSG00000172531	PPP1CA
ENSG00000172534	HCFC1
ENSG00000172757	CFL1
ENSG00000172977	KAT5
ENSG00000173039	RELA
ENSG00000173327	MAP3K11
ENSG00000173473	SMARCC1
ENSG00000174231	PRPF8
ENSG00000174243	DDX23
ENSG00000174444	RPL4
ENSG00000174775	HRAS
ENSG00000175220	ARHGAP1
ENSG00000175324	LSM1
ENSG00000175387	SMAD2
ENSG00000175793	SFN
ENSG00000175866	BAIAP2
ENSG00000175895	PLEKHF2
ENSG00000175899	A2M
ENSG00000175906	ARL4D
ENSG00000176749	CDK5R1
ENSG00000176884	GRIN1
ENSG00000177479	ARIH2
ENSG00000177600	RPLP2
ENSG00000177606	JUN
ENSG00000177688	SUMO4
ENSG00000177791	MYOZ1
ENSG00000177885	GRB2
ENSG00000177889	UBE2N
ENSG00000178035	IMPDH2
ENSG00000178093	TSSK6
ENSG00000178184	PARD6G
ENSG00000178950	GAK
ENSG00000179151	EDC3
ENSG00000179218	CALR
ENSG00000179295	PTPN11
ENSG00000179409	GEMIN4
ENSG00000179761	PIPOX
ENSG00000179950	PUF60
ENSG00000180370	PAK2
ENSG00000180817	PPA1
ENSG00000181163	NPM1
ENSG00000181222	POLR2A
ENSG00000181856	SLC2A4
ENSG00000182004	SNRPE
ENSG00000182718	ANXA2
ENSG00000182866	LCK
ENSG00000182944	EWSR1
ENSG00000183431	SF3A3
ENSG00000183570	PCBP3
ENSG00000183785	TUBA8
ENSG00000184009	ACTG1
ENSG00000184117	NIPSNAP1
ENSG00000184209	SNRNP35
ENSG00000184897	H1FX
ENSG00000185010	F8
ENSG00000185122	HSF1
ENSG00000185624	P4HB
ENSG00000185825	BCAP31
ENSG00000186318	BACE1
ENSG00000186575	NF2
ENSG00000186716	BCR
ENSG00000186868	MAPT
ENSG00000187091	PLCD1
ENSG00000187514	PTMA
ENSG00000187837	HIST1H1C
ENSG00000189091	SF3B3
ENSG00000196154	S100A4
ENSG00000196230	TUBB
ENSG00000196262	PPIA
ENSG00000196277	GRM7
ENSG00000196396	PTPN1
ENSG00000196419	XRCC6
ENSG00000196470	SIAH1
ENSG00000196504	PRPF40A
ENSG00000196591	HDAC2
ENSG00000196781	TLE1
ENSG00000196914	ARHGEF12
ENSG00000196924	FLNA
ENSG00000196935	SRGAP1
ENSG00000197111	PCBP2
ENSG00000197122	SRC
ENSG00000197321	SVIL
ENSG00000197442	MAP3K5
ENSG00000197451	HNRNPAB
ENSG00000197471	SPN
ENSG00000197622	CDC42SE1
ENSG00000197694	SPTAN1
ENSG00000197728	RPS26
ENSG00000197747	S100A10
ENSG00000197958	RPL12
ENSG00000198033	TUBA3C
ENSG00000198034	RPS4X
ENSG00000198625	MDM4
ENSG00000198755	RPL10A
ENSG00000198898	CAPZA2
ENSG00000198900	TOP1
ENSG00000198909	MAP3K3
ENSG00000198959	TGM2
ENSG00000203879	GDI1
ENSG00000204351	SKIV2L
ENSG00000204388	HSPA1B
ENSG00000204389	HSPA1A
ENSG00000204525	HLA-C
ENSG00000204673	AKT1S1
ENSG00000204842	ATXN2
ENSG00000204843	DCTN1
ENSG00000205542	TMSB4X
ENSG00000205571	SMN2
ENSG00000205726	ITSN1
ENSG00000213341	CHUK
ENSG00000213585	VDAC1
ENSG00000213719	CLIC1
ENSG00000215301	DDX3X
ENSG00000233927	RPS28
ENSG00000237289	CKMT1B
ENSG00000239672	NME1
ENSG00000240972	MIF
ENSG00000242173	ARHGDIG
ENSG00000242372	EIF6
ENSG00000244687	UBE2V1
ENSG00000253729	PRKDC
ENSG00000254772	EEF1G
ENSG00000258947	TUBB3
ENSG00000263001	GTF2I
ENSG00000265681	RPL17
ENSG00000269335	IKBKG
ENSG00000272325	NUDT3
ENSG00000272886	DCP1A
ENSG00000273749	CYFIP1
ENSG00000275954	TBC1D3F
ENSG00000277586	NEFL
